gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
LDHA	0.754	0.967	0.8605	0.000792409661575586	0.0106171940509972	TRUE	P00338-3	13	NA	11	18415935	18429972
EMILIN1	1.025	0.694	0.8595	0.00150314824152791	0.0128062335479192	TRUE	Q9Y6C2	19	NA	2	27301435	27309271
COL6A3	1.018	0.7	0.859	0.00140124890064514	0.0125718800804821	TRUE	P12111	65	NA	2	238232646	238323018
HLA-A	0.87	0.842	0.856	0.00044333562904252	0.00860390834477348	TRUE	P30453	4	NA	6	29909037	29913661
NOP14	0.852	0.824	0.838	0.000485145579854891	0.00860390834477348	TRUE	P78316	2	NA	4	2939660	2965112
RPL13A	0.763	0.888	0.8255	0.000644586579685264	0.0101950453428991	TRUE	P40429	9	NA	19	49990811	49995565
RPLP0	0.784	0.86	0.822	0.000568456775129365	0.00934121287000918	TRUE	P05388	11	NA	12	120634489	120639038
RPLP2	0.757	0.886	0.8215	0.000667342429019943	0.0101950453428991	TRUE	P05387	5	NA	11	809647	812880
PTBP1	0.925	0.716	0.8205	0.000947970304222807	0.0110392069440796	TRUE	P26599-3	8	NA	19	797075	812327
MT2A	0.991	0.625	0.808	0.00234989745243762	0.0163276658011067	TRUE	P02795	4	NA	16	56642111	56643409
CORO2B	0.878	0.727	0.8025	0.000800880756536976	0.0106171940509972	TRUE	Q9UQ03	12	NA	15	68871308	69020145
TMSB4X	0.574	1.025	0.7995	0.00388595448013743	0.020022306404669	TRUE	P62328	4	NA	X	12993227	12995346
COL1A1	0.871	0.7	0.7855	0.000952750887003417	0.0110392069440796	TRUE	P02452	15	NA	17	48260650	48278993
RPL7	0.702	0.867	0.7845	0.000933315665302999	0.0110392069440796	TRUE	P18124	16	NA	8	74202506	74208024
HLA-B	0.802	0.738	0.77	0.000729723291925479	0.0105588796286918	TRUE	P30480	5	NA	6	29909037	29913661
PTX3	0.883	0.647	0.765	0.00145140309958684	0.0126126929354097	TRUE	P26022	6	NA	3	157154578	157161417
ITIH3	0.778	0.75	0.764	0.000716610524303652	0.0105548228071165	TRUE	Q06033	2	NA	3	52828784	52843025
H2AX	0.849	0.664	0.7565	0.00118593236157089	0.0116832751467549	TRUE	P16104	4	NA	11	118964580	118966177
CCAR1	0.752	0.757	0.7545	0.00074636377470189	0.0105588796286918	TRUE	Q8IX12	4	NA	10	70480769	70552134
RPL4	0.598	0.899	0.7485	0.00224058347961961	0.0162255586982454	TRUE	P36578	21	NA	15	66790355	66816870
EEF1B2	0.658	0.838	0.748	0.00121499913301816	0.0117314916288087	TRUE	P24534	7	NA	2	207024309	207027652
MACROH2A1	0.94	0.549	0.7445	0.00373777808676951	0.0196517109897115	TRUE	O75367	6	NA	5	134669590	134735604
RPS6	0.53	0.941	0.7355	0.00436497692376832	0.0210731385930815	TRUE	P62753	8	NA	9	19375713	19380252
ACAP2	0.807	0.658	0.7325	0.00116234532164854	0.0116832751467549	TRUE	Q15057	32	NA	3	194995465	195163807
HLA-B	0.802	0.66	0.731	0.00114078135780056	0.0116832751467549	TRUE	Q95365	5	NA	6	29909037	29913661
EIF2AK2	0.657	0.804	0.7305	0.0011663778681338	0.0116832751467549	TRUE	P19525	8	NA	2	37326353	37384208
COL5A1	0.784	0.668	0.726	0.00107017585906857	0.0116832751467549	TRUE	P20908	12	NA	9	137533620	137736686
MAP1A	0.359	1.082	0.7205	0.019773152582112	0.0550732999803054	TRUE	E9PGC8	3	NA	15	43803156	43823818
HSPG2	0.863	0.555	0.709	0.00289539556680921	0.0175950961367637	TRUE	P98160	75	NA	1	22148738	22263790
HNRNPR	0.621	0.764	0.6925	0.00143223950283974	0.0125718800804821	TRUE	O43390	9	NA	1	23630264	23670829
RPS25	0.395	0.973	0.684	0.0130639455999844	0.0417373850234795	TRUE	P62851	5	NA	11	118886422	118889401
OAS2	0.546	0.81	0.678	0.00274220953666017	0.0174021613043913	TRUE	P29728	2	NA	12	113416200	113449528
RPL35A	0.502	0.846	0.674	0.00429624805782706	0.0210731385930815	TRUE	P18077	6	NA	3	197676858	197683481
RPL7A	0.451	0.897	0.674	0.00733765398514057	0.0284661665762819	TRUE	P62424	13	NA	9	136215069	136218281
RPL3	0.54	0.807	0.6735	0.00286086300265011	0.0175950961367637	TRUE	P39023	15	NA	22	39708887	39716394
RPL18	0.506	0.839	0.6725	0.00408611597695577	0.0205250565547663	TRUE	Q07020	7	NA	19	49118585	49122793
TNC	0.823	0.494	0.6585	0.00434457490483827	0.0210731385930815	TRUE	P24821-4	28	NA	9	117782806	117880536
SAMHD1	0.362	0.951	0.6565	0.0158783021616257	0.04741664803592	TRUE	Q9Y3Z3	2	NA	20	35518632	35580246
COL4A2	0.893	0.412	0.6525	0.00986529996364786	0.0346356916016941	TRUE	P08572	2	NA	13	110958159	111165374
EIF3M	0.759	0.54	0.6495	0.00259748220830774	0.0169862136063476	TRUE	Q7L2H7	6	NA	11	32605344	32627808
H1-3	0.696	0.597	0.6465	0.00164037919344045	0.012987425265188	TRUE	P16402	9	NA	6	26234440	26235216
H1-4	0.696	0.597	0.6465	0.00164037919344045	0.012987425265188	TRUE	P10412	9	NA	6	26156559	26157343
MATR3	0.646	0.647	0.6465	0.00141881370126306	0.0125718800804821	TRUE	P43243	8	NA	5	138609441	138667360
EIF3L	0.696	0.589	0.6425	0.00172237254355087	0.0134841598229343	TRUE	B0QY89	12	NA	22	38244875	38285414
NOC4L	0.679	0.6	0.6395	0.001629318706289	0.012987425265188	TRUE	Q9BVI4	2	NA	12	132628993	132637013
USP15	0.665	0.607	0.636	0.00159703367109381	0.012987425265188	TRUE	Q9Y4E8	30	NA	12	62654119	62811211
GAPDH	0.757	0.515	0.636	0.00316540647187371	0.0180676515531255	TRUE	P04406	17	NA	12	6643093	6647537
RPL27	0.774	0.494	0.634	0.00389386626281826	0.020022306404669	TRUE	P61353	5	NA	17	41150290	41154976
NPM1	0.517	0.742	0.6295	0.0030319859850192	0.0179237810951135	TRUE	P06748	11	NA	5	170814120	170838141
HNRNPAB	0.727	0.509	0.618	0.00315513797308259	0.0180676515531255	TRUE	Q99729-2	4	NA	5	177631508	177638164
HNRNPL	0.648	0.58	0.614	0.0018793160593317	0.0142194764912276	TRUE	P14866	12	NA	19	39327028	39342987
EIF3F	0.616	0.612	0.614	0.00175389021442118	0.0136083088958215	TRUE	O00303	9	NA	11	7991798	8023409
RPL32	0.28	0.925	0.6025	0.0268259231489596	0.0667957799898162	TRUE	F8W727	4	NA	3	12875984	12883087
RPL29	0.516	0.663	0.5895	0.00280020468849685	0.0174021613043913	TRUE	P47914	2	NA	3	52027616	52029958
POGLUT3	0.46	0.7	0.58	0.00451228014966308	0.0216545495552073	TRUE	Q7Z4H8	4	NA	11	108342832	108369159
H1-2	0.646	0.511	0.5785	0.00288965836917897	0.0175950961367637	TRUE	P16403	10	NA	6	26055968	26056699
ALDOA	0.601	0.556	0.5785	0.00230363620239392	0.0163276658011067	TRUE	P04075-2	7	NA	16	30064411	30081778
IVNS1ABP	0.677	0.48	0.5785	0.00372014255265093	0.0196517109897115	TRUE	Q9Y6Y0	26	NA	1	185265520	185286461
RPL8	0.463	0.693	0.578	0.0043564490890954	0.0210731385930815	TRUE	P62917	12	NA	8	146015150	146017972
TRIM21	0.548	0.607	0.5775	0.00237032257144234	0.0163276658011067	TRUE	P19474	42	NA	11	4406127	4414926
S100A13	0.366	0.786	0.576	0.0115646301405086	0.0385769156570317	TRUE	Q99584	3	NA	1	153591263	153606568
HSP90B1	0.468	0.68	0.574	0.00411012006542141	0.0205269789474207	TRUE	P14625	24	NA	12	104323885	104347423
ISG15	0.574	0.568	0.571	0.00235721207914544	0.0163276658011067	TRUE	P05161	4	NA	1	948803	949920
IFIT3	0.617	0.518	0.5675	0.00278416996226578	0.0174021613043913	TRUE	O14879	3	NA	10	91087651	91100728
ILF3	0.596	0.534	0.565	0.00260292655985419	0.0169862136063476	TRUE	Q12906-7	10	NA	19	10764937	10803093
P4HA1	0.498	0.626	0.562	0.00316616476067805	0.0180676515531255	TRUE	P13674	7	NA	10	74766975	74856732
ANXA5	0.617	0.503	0.56	0.00306869788174765	0.0179559990377353	TRUE	P08758	4	NA	4	122589110	122618268
HBA1	0.284	0.834	0.559	0.0234160657246998	0.0615236753919178	TRUE	P69905	4	NA	16	222846	223709
FKBP10	0.503	0.611	0.557	0.00307876163017556	0.0179559990377353	TRUE	Q96AY3	3	NA	17	39968932	39979465
ATP5PO	0.727	0.385	0.556	0.00889683956089541	0.0324846789009164	TRUE	P48047	6	NA	21	35275757	35288284
SARNP	0.203	0.909	0.556	0.0432858977166022	0.0891361258666524	TRUE	P82979	5	NA	12	56146247	56211540
TGFBI	0.636	0.466	0.551	0.00401283813268063	0.0204564128989899	TRUE	Q15582	15	NA	5	135364584	135399507
IGF2BP2	0.477	0.617	0.547	0.00367713613492909	0.0196517109897115	TRUE	Q9Y6M1	4	NA	3	185361527	185542844
H1-5	0.554	0.511	0.5325	0.0032053806232565	0.0180875049455188	TRUE	P16401	9	NA	6	27834570	27835359
PABPC1	0.576	0.488	0.532	0.00350117344287079	0.0192564539357894	TRUE	P11940	13	NA	8	101698044	101735037
RRBP1	0.394	0.67	0.532	0.00752330487761514	0.0289281059232193	TRUE	Q9P2E9	26	NA	20	17594323	17662940
SCYL2	0.379	0.672	0.5255	0.00857722526995883	0.0316874806238133	TRUE	Q6P3W7	41	NA	12	100660918	100735502
NCL	0.361	0.663	0.512	0.00988452418552375	0.0346356916016941	TRUE	P19338	15	NA	2	232318242	232348352
PLOD1	0.519	0.499	0.509	0.00375395169653868	0.0196517109897115	TRUE	Q02809-2	14	NA	1	11994262	12035595
NT5C2	0.589	0.409	0.499	0.00615202972182506	0.0260786040403218	TRUE	P49902	4	NA	10	104845940	104953056
EIF4G1	0.341	0.656	0.4985	0.011630784697517	0.0385769156570317	TRUE	Q04637-9	7	NA	3	184032283	184053146
ACTN1	0.501	0.495	0.498	0.00407023141893851	0.0205250565547663	TRUE	P12814	37	NA	14	69340860	69446157
PBXIP1	0.395	0.595	0.495	0.00691035739190206	0.0274205505642141	TRUE	Q96AQ6	2	NA	1	154916552	154928599
PHB	0.573	0.409	0.491	0.00613647986931511	0.0260786040403218	TRUE	P35232	4	NA	17	47481414	47492246
S100A6	0.428	0.546	0.487	0.00538501196863567	0.0240151219793147	TRUE	P06703	5	NA	1	153507075	153508720
POTEKP	0.478	0.488	0.483	0.00459373942802455	0.0216545495552073	TRUE	Q9BYX7	6	NA	2	132349666	132366974
TPI1	0.528	0.437	0.4825	0.00517674059663665	0.0234301436379023	TRUE	P60174	9	NA	12	6976283	6980112
RPS10	0.211	0.752	0.4815	0.0367289051022226	0.0814219860556925	TRUE	P46783	5	NA	6	34385231	34393902
ZC3HAV1	0.455	0.5	0.4775	0.00493931440338828	0.0227103926801292	TRUE	C9J6P4	2	NA	7	138728266	138794465
RPL36	0.347	0.598	0.4725	0.0103858200382568	0.0358145937033537	TRUE	Q9Y3U8	5	NA	19	5674958	5691887
ENO1	0.378	0.565	0.4715	0.00786043197802055	0.0297926281103315	TRUE	P06733	16	NA	1	8921061	8939308
EIF3CL	0.455	0.474	0.4645	0.00536854663350724	0.0240151219793147	TRUE	B5ME19	20	NA	16	28390900	28415200
OAS3	0.728	0.196	0.462	0.0403246349023314	0.0854685554393316	TRUE	Q9Y6K5	2	NA	12	113376157	113411054
RBM27	0.476	0.447	0.4615	0.00554305981822208	0.0240845949101749	TRUE	Q9P2N5	4	NA	5	145583113	145718814
EIF3E	0.586	0.323	0.4545	0.0126647457365013	0.0407617186852578	TRUE	P60228	13	NA	8	109213445	109447562
SYNCRIP	0.421	0.487	0.454	0.00620449225019368	0.0261733192496034	TRUE	O60506	13	NA	6	86318053	86353510
PABPC4	0.418	0.487	0.4525	0.00631911294966396	0.0262505115033086	TRUE	Q13310-3	6	NA	1	40026488	40042462
IPO5	0.251	0.653	0.452	0.0248408748344766	0.063586621132696	TRUE	O00410	2	NA	13	98605912	98676551
LGALS1	0.609	0.295	0.452	0.0164498791399915	0.0484574405852632	TRUE	P09382	9	NA	22	38071615	38075813
ACTN4	0.479	0.422	0.4505	0.00629373377096992	0.0262505115033086	TRUE	O43707	28	NA	19	39138289	39222223
EIF3K	0.572	0.326	0.449	0.012231633296533	0.0402624596010879	TRUE	Q9UBQ5	6	NA	19	39109735	39127595
PGAM1	0.43	0.459	0.4445	0.00640461112695718	0.0262505115033086	TRUE	P18669	4	NA	10	99185917	99193198
RPL21	0.453	0.429	0.441	0.00657653470538499	0.0265671835641871	TRUE	P46778	6	NA	13	27825446	27830828
CALR	0.315	0.567	0.441	0.0134188393124938	0.0424035322274803	TRUE	P27797	7	NA	19	13049392	13055303
HNRNPA2B1	0.52	0.355	0.4375	0.00952876460555612	0.0339364608288044	TRUE	P22626	14	NA	7	26229547	26241149
HNRNPF	0.427	0.438	0.4325	0.00703775635377697	0.0276733496444895	TRUE	P52597	9	NA	10	43881065	43904614
P4HB	0.447	0.411	0.429	0.00737966486086468	0.028501905618184	TRUE	P07237	30	NA	17	79801035	79818570
FBN1	0.626	0.23	0.428	0.0289659891787984	0.0701154445581498	TRUE	P35555	3	NA	15	48700503	48938046
LRRC59	0.173	0.674	0.4235	0.0465622917709318	0.0938808156587928	TRUE	Q96AG4	6	NA	17	48452420	48474914
H1-0	0.48	0.366	0.423	0.00909533379327457	0.0325456407952544	TRUE	P07305	2	NA	22	38201114	38203442
DHX9	0.402	0.437	0.4195	0.00802365063039838	0.0301842095143558	TRUE	Q08211	8	NA	1	182808504	182856886
SRSF6	0.379	0.445	0.412	0.00896238220464062	0.0325456407952544	TRUE	Q13247	5	NA	20	42086568	42092245
NAP1L1	0.31	0.509	0.4095	0.0138900932394956	0.0434190324644664	TRUE	P55209	3	NA	12	76438670	76478813
CPSF7	0.17	0.648	0.409	0.0472261294483825	0.0947794607174236	TRUE	Q8N684-3	5	NA	11	61170121	61197503
LUZP1	0.504	0.312	0.408	0.0136783097434535	0.042911376054372	TRUE	Q86V48	3	NA	1	23410516	23504301
PGK1	0.338	0.466	0.402	0.0114501005744888	0.0384175189159489	TRUE	P00558	10	NA	X	77320685	77384793
PFN1	0.292	0.503	0.3975	0.0162292487021841	0.0481338468334402	TRUE	P07737	10	NA	17	4848947	4852356
PRPF8	0.616	0.178	0.397	0.0439829199339708	0.0901442392042939	TRUE	Q6P2Q9	4	NA	17	1553923	1588176
CAPN2	0.488	0.304	0.396	0.0147450982350901	0.0449346093019519	TRUE	P17655	10	NA	1	223889295	223963720
AP2M1	0.288	0.504	0.396	0.016795077084161	0.0488124481141669	TRUE	Q96CW1	3	NA	3	183892477	183901879
LOXL2	0.421	0.368	0.3945	0.0103124432223475	0.0357032396821514	TRUE	Q9Y4K0	25	NA	8	23154702	23282841
MVP	0.368	0.416	0.392	0.0104853730523442	0.0360149770058779	TRUE	Q14764	19	NA	16	29831715	29859355
S100A11	0.195	0.585	0.39	0.0380077769893523	0.082850825745271	TRUE	P31949	5	NA	1	152004982	152020383
DDX46	0.392	0.381	0.3865	0.0107218449355782	0.0363956441321103	TRUE	Q7L014	44	NA	5	134094469	134190823
RPL34	0.335	0.435	0.385	0.0123839156535636	0.04042196835711	TRUE	P49207	5	NA	4	109541722	109551568
RPS20	0.277	0.49	0.3835	0.0185550860300204	0.05337021398326	TRUE	P60866-2	4	NA	8	56979854	56987069
HNRNPA3	0.431	0.334	0.3825	0.0125858109584853	0.0406582517580806	TRUE	P51991	12	NA	2	178077291	178088686
VCP	0.522	0.243	0.3825	0.0248695220521063	0.063586621132696	TRUE	P55072	60	NA	9	35056061	35073246
EIF3B	0.511	0.252	0.3815	0.0229820484097886	0.0608884148417875	TRUE	P55884-2	23	NA	7	2393721	2420380
CNN2	0.189	0.574	0.3815	0.0398546442765967	0.0848864849910846	TRUE	B4DUT8	5	NA	19	1026298	1039068
EDN1	0.313	0.445	0.379	0.0143480369931365	0.0444200934000915	TRUE	P05305	2	NA	6	12290596	12297427
CCDC88A	0.308	0.45	0.379	0.0148150216316108	0.0449346093019519	TRUE	Q3V6T2	5	NA	2	55514978	55647057
PLOD2	0.301	0.449	0.375	0.0156944169412818	0.0470654229520056	TRUE	O00469-2	19	NA	3	145787227	145881440
ATP5IF1	-0.015	0.763	0.374	0.148922221797115	0.231042047602915	FALSE	Q9UII2	3	NA	1	28562602	28564616
DDX21	0.298	0.434	0.366	0.0164462818933421	0.0484574405852632	TRUE	Q9NR30	3	NA	10	70715884	70744829
HNRNPUL2	0.493	0.237	0.365	0.0263118266785952	0.0658933065812657	TRUE	Q1KMD3	6	NA	11	62480102	62494821
XRCC5	0.384	0.345	0.3645	0.0135242344405376	0.0425817381479247	TRUE	P13010	6	NA	2	216972187	217071026
RPS8	0.296	0.432	0.364	0.0167667029097241	0.0488124481141669	TRUE	P62241	8	NA	1	45240923	45244451
XRCC6	0.217	0.49	0.3535	0.0314121608841265	0.0739760645211542	TRUE	P12956	9	NA	22	42017123	42060044
EEF2	0.357	0.349	0.353	0.0148788480057188	0.0449346093019519	TRUE	P13639	18	NA	19	3976054	3985467
ZRANB2	0.458	0.242	0.35	0.0256426680169405	0.064733237499817	TRUE	O95218	5	NA	1	71528974	71546980
CAPZB	0.357	0.339	0.348	0.0157065277975623	0.0470654229520056	TRUE	P47756	8	NA	1	19665267	19812066
TENT5A	0.285	0.406	0.3455	0.0192352030996406	0.0544475292950738	TRUE	Q96IP4-2	3	NA	6	82201156	82462491
PDLIM4	0.451	0.235	0.343	0.0274201095425844	0.0675016294405265	TRUE	P50479	4	NA	5	131593364	131609147
RPL18A	0.171	0.512	0.3415	0.0465422743649654	0.0938808156587928	TRUE	Q02543	7	NA	19	17970685	17974962
COLGALT1	0.103	0.57	0.3365	0.078811664341845	0.142979825288232	FALSE	Q8NBJ5	3	NA	19	17666403	17693971
GID8	0.461	0.209	0.335	0.0342119591511021	0.0781357773545308	TRUE	Q9NWU2	3	NA	20	61569471	61576996
ROCK1	0.401	0.265	0.333	0.0228009647851932	0.0607792588905917	TRUE	Q13464	31	NA	18	18526867	18691812
HNRNPA0	0.365	0.3	0.3325	0.0193701682807956	0.0546413488403788	TRUE	Q13151	4	NA	5	137087075	137090039
PLEC	0.415	0.248	0.3315	0.0255961501968861	0.064733237499817	TRUE	Q15149	49	NA	8	144989321	145050902
SRRM1	0.227	0.432	0.3295	0.0299750883107625	0.0715404514108261	TRUE	Q8IYB3	5	NA	1	24958207	24999758
MX2	0.245	0.411	0.328	0.0264254109677038	0.0659875923302718	TRUE	P20592	3	NA	21	42733870	42781317
PHB2	0.417	0.237	0.327	0.028029033916739	0.0684014924463805	TRUE	Q99623	3	NA	12	7074490	7079988
IGF2BP3	0.261	0.392	0.3265	0.0240108322740192	0.0622848156600678	TRUE	O00425	7	NA	7	23349828	23510086
UBAP2	0.459	0.192	0.3255	0.0398037714610757	0.0848864849910846	TRUE	Q5T6F2	3	NA	9	33921691	34048947
PALLD	0.407	0.242	0.3245	0.0272881858561986	0.0675016294405265	TRUE	Q8WX93	3	NA	4	169418217	169849608
ASPH	0.205	0.443	0.324	0.035961729402123	0.0810339664583929	TRUE	Q12797	3	NA	8	62413116	62627155
CEP170	0.331	0.316	0.3235	0.0202414268498159	0.0561974438737701	TRUE	Q5SW79	3	NA	1	243287730	243418650
VARS1	0.303	0.343	0.323	0.0207086722941637	0.0569488488089501	TRUE	P26640	5	NA	6	31745295	31763730
PFKFB3	0.295	0.349	0.322	0.0212787547261903	0.0581485467203124	TRUE	Q16875	24	NA	10	6186881	6277495
HSPD1	0.329	0.313	0.321	0.0207961890606607	0.0570091113366377	TRUE	P10809	8	NA	2	198351305	198381461
STAT1	0.338	0.299	0.3185	0.0217048542125263	0.0589422447208918	TRUE	P42224	3	NA	2	191829084	191885686
RPL12	0.206	0.43	0.318	0.0361248358214823	0.0810339664583929	TRUE	P30050	7	NA	9	130209953	130213684
CLTC	0.32	0.315	0.3175	0.0215273973557035	0.0586435996931234	TRUE	Q00610	15	NA	17	57697219	57773671
PGM3	0.278	0.353	0.3155	0.0235758157715864	0.0615236753919178	TRUE	O95394-4	3	NA	6	83870869	83903655
VDAC2	0.614	0.0130000000000001	0.3135	0.141429972264761	0.22362352429361	FALSE	P45880-1	6	NA	10	76969912	76991206
TMOD3	0.272	0.35	0.311	0.0248785399138281	0.063586621132696	TRUE	Q9NYL9	14	NA	15	52121825	52239492
DCTN4	0.343	0.271	0.307	0.0256996167289262	0.064733237499817	TRUE	Q9UJW0	2	NA	5	150088002	150138671
MAP4	0.186	0.421	0.3035	0.0435537207256498	0.0894756106633325	TRUE	P27816	16	NA	3	47892182	48130769
MYO1D	0.209	0.395	0.302	0.0369804863260234	0.0817711008074156	TRUE	O94832	7	NA	17	30819540	31204195
EEF1D	0.363	0.238	0.3005	0.0310522298772246	0.0733271406611634	TRUE	P29692	12	NA	8	144661867	144681711
EIF4A3	0.318	0.277	0.2975	0.0273431662365077	0.0675016294405265	TRUE	P38919	6	NA	17	78109013	78120982
RPS24	0.146	0.449	0.2975	0.0599878687380756	0.113571803776444	FALSE	P62847-4	4	NA	10	79793518	79816570
RPS12	0.226	0.363	0.2945	0.0342574581957149	0.0781357773545308	TRUE	P25398	7	NA	6	133135580	133138703
ACTG1	0.209	0.38	0.2945	0.038040827931373	0.082850825745271	TRUE	P63261	25	NA	17	79476997	79490873
EIF3A	0.383	0.2	0.2915	0.0408731915966034	0.0860153974037724	TRUE	Q14152	38	NA	10	120794356	120840316
ACTR1A	0.278	0.301	0.2895	0.0294879475986054	0.070787365920409	TRUE	P61163	12	NA	10	104238986	104262482
ANGPTL4	0.235	0.342	0.2885	0.0338260732892386	0.07797044479668	TRUE	Q9BY76	3	NA	19	8428173	8439257
MMP1	0.315	0.261	0.288	0.0308613313867451	0.0730749236378242	TRUE	P03956	6	NA	11	102660651	102668891
TLN1	0.21	0.36	0.285	0.0394555395449659	0.0846589231224083	TRUE	Q9Y490	10	NA	9	35696945	35732392
PKM	0.242	0.327	0.2845	0.033742267714946	0.07797044479668	TRUE	P14618	31	NA	15	72491370	72524164
ANKFY1	0.34	0.227	0.2835	0.0362741230751609	0.0810339664583929	TRUE	Q9P2R3-4	20	NA	17	4067201	4167274
EIF3H	0.301	0.257	0.279	0.0337889777134814	0.07797044479668	TRUE	B3KS98	12	NA	8	117654369	117779164
HSP90AA1	0.268	0.286	0.277	0.033921822700474	0.0779842961024124	TRUE	P07900-2	16	NA	14	102547075	102606036
ACTB	0.191	0.361	0.276	0.0462897177295742	0.0937663512983682	TRUE	P60709	25	NA	7	5566782	5603415
PCBP2	0.312	0.239	0.2755	0.0365739205572448	0.0814219860556925	TRUE	Q15366-2	6	NA	12	53835525	53874946
RPS5	0.152	0.395	0.2735	0.0609749825695086	0.115189695332398	FALSE	P46782	8	NA	19	58897767	58906173
GTF2I	0.273	0.27	0.2715	0.0360189511955056	0.0810339664583929	TRUE	P78347	32	NA	7	74071994	74175026
HNRNPDL	0.421	0.118	0.2695	0.0787932933702773	0.142979825288232	FALSE	O14979	3	NA	4	83343717	83351294
