gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
FLOT1	0.957599412578542	0.986468367381185	0.972033889979863	6.3253263664447e-05	0.000992770919278002	TRUE	sp|O75955-2|FLOT1_HUMAN	11	FALSE	6	30695486	30710510
EIF2S1	0.979277196890013	0.959344197820144	0.969310697355078	6.19200546586267e-05	0.000992770919278002	TRUE	sp|P05198|IF2A_HUMAN	10	FALSE	14	67826714	67853233
DDX60	0.996997070443722	0.92693378879439	0.961965429619056	8.57181702801592e-05	0.0011063001351783	TRUE	sp|Q8IY21|DDX60_HUMAN	27	FALSE	4	169137444	169239958
RPS27	0.897237409978203	1.02426417312349	0.960750791550846	0.000153177008575588	0.00145989472019349	TRUE	sp|P42677|RS27_HUMAN	2	FALSE	1	153963235	153964626
TCIRG1	0.967050325389504	0.895159769314546	0.931105047352025	9.76506697747236e-05	0.00118616842991061	TRUE	sp|Q13488|VPP3_HUMAN	12	FALSE	11	67806483	67818362
HNRNPLL	0.844091673031233	1.0029083610777	0.923500017054466	0.000251476942451911	0.00170262257758425	TRUE	sp|Q8WVV9-5|HNRLL_HUMAN	6	FALSE	2	38789120	38830728
ARHGAP22	0.883506236399541	0.939848417141537	0.911677326770539	9.28606323706817e-05	0.0011740237092579	TRUE	sp|Q7Z5H3-2|RHG22_HUMAN	28	FALSE	10	49654077	49864310
ATP5PO	0.885773005776247	0.898512851776353	0.8921429287763	8.15121574181811e-05	0.00107439960682049	TRUE	sp|P48047|ATPO_HUMAN	13	FALSE	21	35275757	35288284
HSPG2	0.869781004478412	0.905463797907085	0.887622401192748	8.98049054210947e-05	0.00114709564759522	TRUE	sp|P98160|PGBM_HUMAN	34	FALSE	1	22148738	22263790
GIMAP1	1.00814320350181	0.765592297836662	0.886867750669236	0.00071590547226365	0.00300146772526568	TRUE	sp|Q8WWP7|GIMA1_HUMAN	2	FALSE	7	150413645	150421372
PAM16	0.842087451401291	0.913984187968847	0.878035819685069	0.000120014743675718	0.00134311523942566	TRUE	sp|Q9Y3D7|TIM16_HUMAN	4	FALSE	16	4381550	4405608
RPS3	0.92999860588932	0.825090711833088	0.877544658861204	0.000165586974799996	0.00150854604247938	TRUE	sp|P23396|RS3_HUMAN	19	FALSE	11	75110530	75133324
PLD1	0.978014245228959	0.7735210180651	0.875767631647029	0.000502032686431239	0.00247229867444009	TRUE	sp|Q13393-2|PLD1_HUMAN	3	FALSE	3	171318195	171528740
MSH2	0.911833130936259	0.83831332778993	0.875073229363094	0.000123177602066673	0.00134311523942566	TRUE	A0A2R8YG02|A0A2R8YG02_HUMAN	2	FALSE	2	47630108	47789450
HCLS1	0.849666115349148	0.87100555004276	0.860335832695954	9.4594112210423e-05	0.00118385964675469	TRUE	sp|P14317|HCLS1_HUMAN	16	FALSE	3	121350246	121379774
RPS26	0.810504065238206	0.893190870803	0.851847468020603	0.000147149375961268	0.00145846144323917	TRUE	sp|P62854|RS26_HUMAN	4	FALSE	12	56435637	56438116
EEF1A1P5	0.915839099181973	0.770268508159088	0.84305380367053	0.000297822146686558	0.00183399454597892	TRUE	sp|Q5VTE0|EF1A3_HUMAN	19	FALSE	9	135894822	135896562
QSOX1	0.732347363969303	0.945066227080332	0.838706795524818	0.000637059209626376	0.00276953109027046	TRUE	sp|O00391-2|QSOX1_HUMAN	2	FALSE	1	180123969	180173165
EIF2S3	0.810297039708701	0.864262407433539	0.83727972357112	0.000123118872809546	0.00134311523942566	TRUE	sp|P41091|IF2G_HUMAN	7	FALSE	X	24072833	24096088
EIF2S2	0.865368675880067	0.796191370531954	0.83078002320601	0.000142388844884423	0.00144606376075246	TRUE	sp|P20042|IF2B_HUMAN	8	FALSE	20	32676104	32700138
ZCCHC3	1.19005469419217	0.45905375590949	0.82455422505083	0.0210556025648903	0.0338550930797404	TRUE	sp|Q9NUD5|ZCHC3_HUMAN	3	FALSE	20	277737	280965
PRRC2B	0.763103825258	0.883794034032693	0.823448929645346	0.000245135047417152	0.00169482854853148	TRUE	sp|Q5JSZ5|PRC2B_HUMAN	14	FALSE	9	134269480	134375584
PSMD11	0.692901888930955	0.935435991246365	0.81416894008866	0.000961653147265665	0.0035800037483617	TRUE	sp|O00231|PSD11_HUMAN	11	FALSE	17	30771279	30810336
EEF1D	0.812802854885199	0.777959113457445	0.795380984171322	0.000131497307269057	0.0013807217263251	TRUE	A0A087X1X7|A0A087X1X7_HUMAN	2	FALSE	8	144661867	144681711
RPL29	0.699741288218224	0.887289346335333	0.793515317276778	0.000587795206466057	0.0026390858077581	TRUE	A0A3B3ITT5|A0A3B3ITT5_HUMAN	6	FALSE	3	52027616	52029958
CKAP4	0.793321445700848	0.773559708949783	0.783440577325315	0.000130818657001546	0.0013807217263251	TRUE	sp|Q07065|CKAP4_HUMAN	30	FALSE	12	106631655	106698057
CALU	0.90227470488804	0.662842294041088	0.782558499464564	0.00106806790469076	0.00376446818670491	TRUE	sp|O43852|CALU_HUMAN	7	FALSE	7	128379346	128411861
MOGS	0.77751755921123	0.787215825692144	0.782366692451687	0.000128659366332727	0.00137421512832973	TRUE	sp|Q13724|MOGS_HUMAN	6	FALSE	2	74688184	74692537
EPS15	0.730119170471184	0.832687124941906	0.781403147706545	0.000242580265196813	0.00169482854853148	TRUE	sp|P42566|EPS15_HUMAN	2	FALSE	1	51819935	51985000
NMT1	0.6797950664679	0.880746430285992	0.780270748376946	0.000721067013391106	0.00300808764172249	TRUE	sp|P30419|NMT1_HUMAN	4	FALSE	17	43128978	43186384
WDR61	0.733990272371674	0.823211685056041	0.778600978713858	0.000214682144315749	0.0016756422860956	TRUE	H0YMF9|H0YMF9_HUMAN	2	FALSE	15	78570177	78592136
TACC3	0.79588852793394	0.753005584248825	0.774447056091383	0.000150731957203891	0.00145846144323917	TRUE	sp|Q9Y6A5|TACC3_HUMAN	7	FALSE	4	1723227	1746898
EIF2B5	0.69100312572548	0.841347756200637	0.766175440963058	0.000438528464517811	0.00225450940886958	TRUE	sp|Q13144|EI2BE_HUMAN	3	FALSE	3	183852826	184402546
CCAR2	0.776442715466157	0.747288190674638	0.761865453070397	0.000149086672748769	0.00145846144323917	TRUE	sp|Q8N163|CCAR2_HUMAN	20	FALSE	8	22462145	22479027
RPS4X	0.78123387710076	0.741539318254151	0.761386597677456	0.000157148971498392	0.00147505739156445	TRUE	sp|P62701|RS4X_HUMAN	9	FALSE	X	71475529	71497150
DCAF8	0.771247460667634	0.750278806179796	0.760763133423715	0.000145534505193741	0.00145846144323917	TRUE	sp|Q5TAQ9|DCAF8_HUMAN	2	FALSE	1	160185505	160254920
EIF5B	0.70977767936024	0.79827729699851	0.754027488179375	0.000238489009638359	0.00169482854853148	TRUE	sp|O60841|IF2P_HUMAN	21	FALSE	2	99953816	100017789
PSMD13	0.795231202012456	0.712282042984732	0.753756622498594	0.000226446136816137	0.00169482854853148	TRUE	sp|Q9UNM6|PSD13_HUMAN	12	FALSE	11	236546	252983
DTX3L	0.732737801013002	0.773700374711549	0.753219087862275	0.000164350638914007	0.00150837364158856	TRUE	sp|Q8TDB6|DTX3L_HUMAN	2	FALSE	3	122283085	122294050
GIGYF2	0.741510201247088	0.764666312103497	0.753088256675293	0.000151849496511584	0.00145846144323917	TRUE	sp|Q6Y7W6-4|GGYF2_HUMAN	13	FALSE	2	233562009	233725285
RPS7	0.779777549605942	0.723309822692787	0.751543686149365	0.00018308562407536	0.0016088162285771	TRUE	sp|P62081|RS7_HUMAN	11	FALSE	2	3622795	3628509
TPP2	0.677925524446177	0.814924896135636	0.746425210290906	0.000413606245503294	0.00220887128525251	TRUE	sp|P29144|TPP2_HUMAN	6	FALSE	13	103249353	103331521
RPS5	0.697980803974946	0.765568786678358	0.731774795326652	0.000219185895910637	0.00169482854853148	TRUE	M0R0F0|M0R0F0_HUMAN	11	FALSE	19	58897767	58906173
HSP90B1	0.798198000528394	0.663920744662587	0.73105937259549	0.000431387469651067	0.00223353364462168	TRUE	sp|P14625|ENPL_HUMAN	12	FALSE	12	104323885	104347423
PTPN14	0.62411124207031	0.834735615345526	0.729423428707918	0.00100908728538236	0.00362624952414705	TRUE	sp|Q15678|PTN14_HUMAN	2	FALSE	1	214522039	214725792
RPL5	0.685981227598958	0.762641489718352	0.724311358658655	0.000245697492128998	0.00169482854853148	TRUE	A0A2R8Y6J3|A0A2R8Y6J3_HUMAN	10	FALSE	1	93297582	93307481
RPS15A	0.757514327211137	0.688723266585114	0.723118796898125	0.000230803976944369	0.00169482854853148	TRUE	sp|P62244|RS15A_HUMAN	9	FALSE	16	18792617	18801705
RPS3A	0.768755220720038	0.676374846383485	0.722565033551761	0.000287547644607917	0.00180705418991219	TRUE	sp|P61247|RS3A_HUMAN	21	FALSE	4	152020725	152025804
EIF2B4	0.801103263453612	0.643865175941137	0.722484219697374	0.000580960883523269	0.00263666862522099	TRUE	sp|Q9UI10-3|EI2BD_HUMAN	2	FALSE	2	27587219	27593353
PSMC5	0.766315648644781	0.667963908357507	0.717139778501144	0.000313485561817675	0.00188547869462184	TRUE	sp|P62195-2|PRS8_HUMAN	5	FALSE	17	61904512	61909379
DPM1	0.792021104945697	0.636062454746423	0.71404177984606	0.000596529807261986	0.00265863464459569	TRUE	sp|O60762|DPM1_HUMAN	6	FALSE	20	49551404	49575092
NOL4	0.724037001406753	0.694442020760359	0.709239511083556	0.000191948649465125	0.00162893408689924	TRUE	sp|O94818-4|NOL4_HUMAN	2	FALSE	18	31431064	31804916
TMEM214	0.731424715525634	0.68686265541168	0.709143685468657	0.000207287487073621	0.0016756422860956	TRUE	H7C0H8|H7C0H8_HUMAN	2	FALSE	2	27255778	27264563
IMPDH2	0.533095407452734	0.884424696070759	0.708760051761746	0.0040926561680681	0.00944283238777723	TRUE	H0Y4R1|H0Y4R1_HUMAN	6	FALSE	3	49061758	49066841
RPL10	0.656955865072554	0.745748046563673	0.701351955818113	0.000308029569359865	0.00187082664920036	TRUE	F8W7C6|F8W7C6_HUMAN	2	FALSE	X	153618315	153637504
RPL38	0.716158910787438	0.685082853684317	0.700620882235877	0.000201613856101457	0.00166533045139804	TRUE	sp|P63173|RL38_HUMAN	5	FALSE	17	72199721	72206794
RPS6	0.726922404460677	0.665955662065684	0.69643903326318	0.00024718766169981	0.00169482854853148	TRUE	sp|P62753|RS6_HUMAN	13	FALSE	9	19375713	19380252
SLC39A7	0.561466779591409	0.826870539588107	0.694168659589758	0.00207667981901186	0.00596985219432876	TRUE	sp|Q92504|S39A7_HUMAN	3	FALSE	6	33168222	33172216
SQOR	0.708582777131088	0.677403534799652	0.69299315596537	0.000209584559329807	0.0016756422860956	TRUE	sp|Q9Y6N5|SQOR_HUMAN	3	FALSE	15	45923346	45983492
ERLIN1	0.650823850157916	0.731658422344367	0.691241136251141	0.00030048498210954	0.00183399454597892	TRUE	sp|O75477|ERLN1_HUMAN	3	FALSE	10	101909851	101948091
RALA	0.755900251465636	0.625590490200178	0.690745370832907	0.000502840408360697	0.00247229867444009	TRUE	H7C3P7|H7C3P7_HUMAN	2	FALSE	7	39663082	39747723
RPL12	0.63776460934406	0.737346003675782	0.687555306509921	0.000367688633206522	0.00206138559521666	TRUE	sp|P30050|RL12_HUMAN	9	FALSE	9	130209953	130213684
RPS8	0.71729177681609	0.655803464803874	0.686547620809982	0.00026090980993779	0.00172870189579102	TRUE	Q5JR95|Q5JR95_HUMAN	8	FALSE	1	45240923	45244451
NEMF	0.729138444033403	0.640869279297419	0.685003861665411	0.000332759275898907	0.00192425004447406	TRUE	G3V5V3|G3V5V3_HUMAN	2	FALSE	14	50249997	50319921
LARP4	0.61279535064704	0.749035424539802	0.680915387593421	0.000564383517485992	0.00261719670184494	TRUE	sp|Q71RC2-3|LARP4_HUMAN	8	FALSE	12	50786166	50873787
DDX60L	0.754067026921049	0.605933247772363	0.680000137346706	0.000647382097923583	0.00279479588615791	TRUE	sp|Q5H9U9|DDX6L_HUMAN	2	FALSE	4	169277886	169458937
SEC62	0.596075877714469	0.752025274888787	0.674050576301628	0.000728242496799858	0.00302782702528531	TRUE	sp|Q99442|SEC62_HUMAN	3	FALSE	3	169684423	169716161
CELF1	0.710420416721416	0.632176548054339	0.671298482387877	0.000325011158798463	0.00190847784716254	TRUE	G5EA30|G5EA30_HUMAN	2	FALSE	11	47487496	47587121
GOLM1	0.658265345292278	0.68431180937716	0.671288577334719	0.000229472220925849	0.00169482854853148	TRUE	sp|Q8NBJ4-2|GOLM1_HUMAN	3	FALSE	9	88641061	88715088
ATXN2	0.632078754520673	0.710207037296307	0.67114289590849	0.00032493376984125	0.00190847784716254	TRUE	H0YH87|H0YH87_HUMAN	7	FALSE	12	111890018	112037480
PSMD3	0.63571381475424	0.698510574845386	0.667112194799813	0.000291398829151483	0.00180705418991219	TRUE	sp|O43242|PSMD3_HUMAN	13	FALSE	17	38137050	38154213
NF2	0.676490547428017	0.656878698245784	0.6666846228369	0.000230191989288722	0.00169482854853148	TRUE	sp|P35240-4|MERL_HUMAN	5	FALSE	22	29999545	30094587
TIMM44	0.591677886920611	0.735426543330629	0.66355221512562	0.000671031717009955	0.00284728868964155	TRUE	sp|O43615|TIM44_HUMAN	8	FALSE	19	7991603	8008805
ABCF2	0.681532655479664	0.641299790375612	0.661416222927638	0.000257998039200425	0.00172870189579102	TRUE	sp|Q9UG63|ABCF2_HUMAN	10	FALSE	7	150904923	150924316
MAP1A	0.59147195884319	0.727867091765461	0.659669525304325	0.000631041597354142	0.00275303006733022	TRUE	sp|P78559|MAP1A_HUMAN	6	FALSE	15	43803156	43823818
RPL8	0.649177761139896	0.660654985513041	0.654916373326468	0.000240561794057077	0.00169482854853148	TRUE	sp|P62917|RL8_HUMAN	18	FALSE	8	146015150	146017972
NDUFA4	0.660139109108169	0.648652566512276	0.654395837810222	0.000241235368844209	0.00169482854853148	TRUE	sp|O00483|NDUA4_HUMAN	3	FALSE	7	10971578	10979883
ACTR1A	0.63160329436656	0.673803550106975	0.652703422236767	0.000273230302068507	0.00177762161402306	TRUE	sp|P61163|ACTZ_HUMAN	10	FALSE	10	104238986	104262482
DEK	0.922627860875398	0.37940910872608	0.651018484800739	0.0184649451565145	0.0305448158196549	TRUE	sp|P35659|DEK_HUMAN	5	FALSE	6	18224099	18265054
PLPP1	0.559104669642181	0.741357236197619	0.6502309529199	0.00110325527985057	0.00383970025768218	TRUE	sp|O14494-2|PLPP1_HUMAN	2	FALSE	5	54720670	54830906
RPS11	0.667170750497085	0.629442597297512	0.648306673897298	0.000273019996794255	0.00177762161402306	TRUE	M0QZC5|M0QZC5_HUMAN	10	FALSE	19	49999622	50002946
FKBP11	0.693749351724929	0.592314353341823	0.643031852533376	0.000473093133061624	0.00237312709256418	TRUE	sp|Q9NYL4-2|FKB11_HUMAN	3	FALSE	12	49315301	49320257
ATP6V1G1	0.560102235021059	0.72552631306694	0.642814274043999	0.000953278590807281	0.0035800037483617	TRUE	sp|O75348|VATG1_HUMAN	2	FALSE	9	117350026	117360653
PSMC1	0.646575180846224	0.634513888968922	0.640544534907573	0.000260224967824378	0.00172870189579102	TRUE	sp|P62191|PRS4_HUMAN	9	FALSE	14	90722839	90738968
CTNNB1	0.598565686186781	0.678276293187601	0.638420989687191	0.000392393625726935	0.00215072116927496	TRUE	A0A2R8Y5A3|A0A2R8Y5A3_HUMAN	3	FALSE	3	41236328	41301587
TRIP4	0.700158633796875	0.573435702320484	0.636797168058679	0.000640947145595758	0.00277669060626973	TRUE	sp|Q15650|TRIP4_HUMAN	6	FALSE	15	64679947	64747502
ASPH	0.626433228388599	0.646249048980419	0.636341138684509	0.000271061777918912	0.00177762161402306	TRUE	sp|Q12797|ASPH_HUMAN	11	FALSE	8	62413116	62627155
SLC25A5	0.673551327981713	0.595674367542451	0.634612847762082	0.000394038503168214	0.00215072116927496	TRUE	sp|P05141|ADT2_HUMAN	3	FALSE	X	118602363	118605282
CCT5	0.649714917234849	0.617418782438882	0.633566849836866	0.000288171988346361	0.00180705418991219	TRUE	sp|P48643|TCPE_HUMAN	26	FALSE	5	10250033	10266524
PSMD12	0.606133931778686	0.652095358161318	0.629114644970002	0.00031771327916443	0.00190167513470883	TRUE	sp|O00232|PSD12_HUMAN	8	FALSE	17	65334032	65362743
HBA2	0.531121113032615	0.726611744325218	0.628866428678916	0.00142828366036262	0.00452594234063755	TRUE	A0A2R8Y7C0|A0A2R8Y7C0_HUMAN	3	FALSE	16	222846	223709
