gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
DBN1	0.233565566388087	0.288253940227758	0.260909753307922	0.00384379653094972	0.0593542087701196	TRUE	sp|Q16643|DREB_HUMAN	2	FALSE	5	176883609	176901402
CORO1C	0.286056717166151	0.224686171395366	0.255371444280758	0.00436609641738183	0.0639457129346895	TRUE	sp|Q9ULV4-3|COR1C_HUMAN	3	FALSE	12	109038885	109125372
ACTC1	0.275098487948643	0.232240178768528	0.253669333358585	0.00419141772389468	0.0622949459213847	TRUE	sp|P68032|ACTC_HUMAN	5	FALSE	15	35080297	35088340
DNAJC13	0.244114386185636	0.2631764680362	0.253645427110918	0.00396337731465075	0.0602261574143108	TRUE	sp|O75165|DJC13_HUMAN	39	FALSE	3	132136370	132257876
HADHB	0.163851748672581	0.293678681287471	0.228765214980026	0.0107458140828978	0.109203187560388	FALSE	sp|P55084|ECHB_HUMAN	8	FALSE	2	26466038	26513336
AIMP2	0.0780989459507921	0.377457276964861	0.227778111457827	0.0395691482352479	0.187441104588485	FALSE	sp|Q13155|AIMP2_HUMAN	3	FALSE	7	6048876	6063465
SNW1	0.444011879228643	0.00453754759223557	0.224274713410439	0.0934269048851511	0.272266151736384	FALSE	G3V3A4|G3V3A4_HUMAN	2	FALSE	14	78183942	78227550
SKP1	0.206730070241047	0.23925972229171	0.222994896266378	0.00726737507433259	0.0903351376744024	TRUE	E5RGM3|E5RGM3_HUMAN	2	FALSE	5	133484633	133512729
DECR1	0.203209095268548	0.242187240596508	0.222698167932528	0.00743312814303476	0.0911132923924571	TRUE	sp|Q16698-2|DECR_HUMAN	8	FALSE	8	91013633	91064320
EML3	0.283926707657006	0.156832553782827	0.220379630719916	0.0123178578298587	0.111369643758836	FALSE	G3V1D0|G3V1D0_HUMAN	2	FALSE	11	62369690	62380237
HNRNPA0	0.225887917302817	0.204566759527051	0.215227338414934	0.00829709525388018	0.0957790898724615	TRUE	sp|Q13151|ROA0_HUMAN	5	FALSE	5	137087075	137090039
TUBG2	-0.0265002010226425	0.448651454909847	0.211075626943602	0.127544307859753	0.31939982701558	FALSE	sp|Q9NRH3|TBG2_HUMAN	2	FALSE	17	40811323	40819024
OTUD6B	-0.166366051031442	0.585409322771042	0.2095216358698	0.278904567774455	0.487672839829158	FALSE	sp|Q8N6M0-2|OTU6B_HUMAN	2	FALSE	8	92082424	92099323
PDLIM4	0.347142823957789	0.0695025967463749	0.208322710352082	0.0460938767629969	0.201141889687912	FALSE	sp|P50479-2|PDLI4_HUMAN	3	FALSE	5	131593364	131609147
EFTUD2	0.370253176155419	0.0420512061422045	0.206152191148812	0.0657305759957162	0.230405598252838	FALSE	sp|Q15029|U5S1_HUMAN	4	FALSE	17	42927311	42977030
PIH1D1	0.164195869675499	0.247678210427118	0.205937040051308	0.0124576641042263	0.111369643758836	FALSE	M0QXD5|M0QXD5_HUMAN	2	FALSE	19	49949555	49956754
FTSJ3	0.26908390443193	0.138932662221713	0.204008283326821	0.0172012951806981	0.136062783501478	FALSE	sp|Q8IY81|SPB1_HUMAN	2	FALSE	17	61896793	61907372
SEC61A1	0.178072357739804	0.22293566714265	0.200504012441227	0.0118408355217286	0.111369643758836	FALSE	sp|P61619|S61A1_HUMAN	3	FALSE	3	127770484	127790526
HNRNPUL1	0.136435749472835	0.264389786533677	0.200412768003256	0.0181815674172319	0.137628177001602	FALSE	B7Z4B8|B7Z4B8_HUMAN	6	FALSE	19	41768401	41813503
ATG101	0.205767770581186	0.180750367375744	0.193259068978465	0.0131481500651205	0.11411058706152	FALSE	F8VQD9|F8VQD9_HUMAN	2	FALSE	12	52463030	52471278
AEBP1	0.152758779204785	0.233567875463617	0.193163327334201	0.0159497451478767	0.129008482862757	FALSE	sp|Q8IUX7|AEBP1_HUMAN	8	FALSE	7	44143960	44154161
MMP1	0.196401922945899	0.187612400076862	0.19200716151138	0.0132504022235809	0.114164697419114	FALSE	sp|P03956|MMP1_HUMAN	5	FALSE	11	102660651	102668891
HBS1L	0.0945947951123252	0.288680716546555	0.19163775582944	0.0341828389448082	0.172655963704069	FALSE	H0YDX7|H0YDX7_HUMAN	3	FALSE	6	135281516	135424194
XRN2	0.0223002721088328	0.355041794704125	0.188671033406479	0.0872420494320452	0.263946047772778	FALSE	sp|Q9H0D6|XRN2_HUMAN	5	FALSE	20	21283942	21370463
DDX17	0.158889988559423	0.216060390150158	0.18747518935479	0.0162337075471498	0.13041809644298	FALSE	sp|Q92841|DDX17_HUMAN	14	FALSE	22	38879445	38903665
COL18A1	0.376973920928059	-0.00498422507777363	0.185994847925143	0.116163836854887	0.302892109693993	FALSE	sp|P39060-2|COIA1_HUMAN	2	FALSE	21	46825052	46933634
CDC5L	0.131588622279541	0.234558969301872	0.183073795790706	0.0221312286555549	0.145164067812399	FALSE	sp|Q99459|CDC5L_HUMAN	4	FALSE	6	44355262	44418163
CHD2	0.302749309812722	0.0626225509367835	0.182685930374753	0.0549916117063024	0.213483525410634	FALSE	sp|O14647-2|CHD2_HUMAN	9	FALSE	15	93426526	93571237
EXOSC10	-0.105560520968204	0.468746355242722	0.181592917137259	0.239402304741454	0.449150073260675	FALSE	sp|Q01780|EXOSX_HUMAN	3	FALSE	1	11126675	11159938
IGHV7-81	-0.217612262800735	0.580214316239502	0.181301026719383	0.36635225000259	0.557024073213656	FALSE	A0A0B4J1V7|A0A0B4J1V7_HUMAN	3	FALSE	14	107282792	107283280
XRCC6	0.148998169047598	0.210038056063134	0.179518112555366	0.0195408766836245	0.13936999507762	FALSE	sp|P12956|XRCC6_HUMAN	12	FALSE	22	42017123	42060044
MYH9	0.209854464624222	0.144343709208858	0.17709908691654	0.0209543413443266	0.145164067812399	FALSE	sp|P35579|MYH9_HUMAN	151	FALSE	22	36677327	36784063
SH3PXD2A	0.0658852339654317	0.287923228068902	0.176904231017167	0.0541273750471663	0.212208187747836	FALSE	sp|Q5TCZ1-2|SPD2A_HUMAN	2	FALSE	10	105348285	105615301
RER1	0.0985415188143293	0.254272316915667	0.176406917864998	0.0351850269945361	0.174312487902098	FALSE	sp|O15258|RER1_HUMAN	3	FALSE	1	2323267	2336883
BSG	0.0471606527469568	0.303313484429861	0.175237068588409	0.0691904353707603	0.235728103906901	FALSE	sp|P35613-2|BASI_HUMAN	2	FALSE	19	571297	583493
ADAR	0.224908755088254	0.124959172701711	0.174933963894982	0.0258346598658543	0.154358847138195	FALSE	A0A3B3IRQ9|A0A3B3IRQ9_HUMAN	11	FALSE	1	154554538	154600475
DDX24	0.17156597429333	0.177621789468883	0.174593881881106	0.0193566765085866	0.13936999507762	FALSE	sp|Q9GZR7|DDX24_HUMAN	3	FALSE	14	94517266	94547591
PRPS2	0.21503701981737	0.134104332195822	0.174570676006596	0.0236617074502253	0.147914489803853	FALSE	sp|P11908|PRPS2_HUMAN	2	FALSE	X	12809474	12842341
OGT	0.262928600079167	0.0841490421251123	0.17353882110214	0.0433335459505374	0.195616477862839	FALSE	sp|O15294|OGT1_HUMAN	3	FALSE	X	70752933	70795747
NSFL1C	0.148656968761006	0.194912533611493	0.171784751186249	0.0220423561096606	0.145164067812399	FALSE	sp|Q9UNZ2-6|NSF1C_HUMAN	2	FALSE	20	1422807	1454487
ARGLU1	0.155500511252413	0.187883773648817	0.171692142450615	0.0213411987783447	0.145164067812399	FALSE	sp|Q9NWB6|ARGL1_HUMAN	6	FALSE	13	107194021	107220512
THRAP3	0.194017214254373	0.149091426387891	0.171554320321132	0.0220719748768723	0.145164067812399	FALSE	sp|Q9Y2W1|TR150_HUMAN	33	FALSE	1	36690017	36770958
YWHAZ	0.121031319233374	0.218901194941502	0.169966257087438	0.0284163953089808	0.156421731585084	FALSE	sp|P63104|1433Z_HUMAN	3	FALSE	8	101928753	101965616
BCLAF1	0.155726167892475	0.181618842607804	0.168672505250139	0.0225648108140509	0.145164067812399	FALSE	sp|Q9NYF8|BCLF1_HUMAN	28	FALSE	6	136578001	136610989
PTGS1	0.0971745489292957	0.239802409629799	0.168488479279547	0.0379772702271348	0.181345278313507	FALSE	sp|P23219-4|PGH1_HUMAN	6	FALSE	9	125132824	125157982
BICC1	0.291570641441396	0.0452973804349632	0.16843401093818	0.0732560436171164	0.240611701272794	FALSE	sp|Q9H694|BICC1_HUMAN	2	FALSE	10	60272900	60591195
NCKAP1	-0.0422863461174856	0.378561325304283	0.168137489593399	0.172382082990928	0.374018789555134	FALSE	sp|Q9Y2A7|NCKP1_HUMAN	2	FALSE	2	183773843	183903586
MCTS1	0.0425984606276124	0.290622242653566	0.166610351640589	0.0764169757522617	0.246828715732307	FALSE	sp|Q9ULC4-2|MCTS1_HUMAN	2	FALSE	X	119727865	119754929
DHX9	0.139419938999012	0.187759877761366	0.163589908380189	0.0266489716174649	0.154857971557995	FALSE	sp|Q08211|DHX9_HUMAN	31	FALSE	1	182808504	182856886
VPS35	0.0213726691693488	0.303898898328111	0.16263578374873	0.0994233277242584	0.283487617899624	FALSE	sp|Q96QK1|VPS35_HUMAN	2	FALSE	16	46690054	46723430
VWA8	0.203157480839771	0.120664029328665	0.161910755084218	0.0314454890653261	0.166913779011932	FALSE	sp|A3KMH1-2|VWA8_HUMAN	3	FALSE	13	42140973	42535256
FBN1	0.0530904335046856	0.2628669374702	0.157978685487443	0.070975369874989	0.236689696752573	FALSE	sp|P35555|FBN1_HUMAN	9	FALSE	15	48700503	48938046
MAPKAPK5	-0.017865052119479	0.333134353609637	0.157634650745079	0.149695941471568	0.351755878280028	FALSE	sp|Q8IW41-2|MAPK5_HUMAN	2	FALSE	12	112279782	112334343
SNRNP70	0.118860874140612	0.19556452916072	0.157212701650666	0.0340582537498072	0.172655963704069	FALSE	sp|P08621-2|RU17_HUMAN	5	FALSE	19	49588676	49611862
PPP1R18	0.299762835747963	0.0144533695687983	0.157108102658381	0.110413004998053	0.297193617867293	FALSE	sp|Q6NYC8|PPR18_HUMAN	2	FALSE	6	30644166	30655672
GPX8	0.126117446773939	0.185781715624238	0.155949581199088	0.0328558417649721	0.170176705572704	FALSE	sp|Q8TED1|GPX8_HUMAN	5	FALSE	5	54455946	54462899
PRPF19	0.168999305194056	0.142267972405591	0.155633638799823	0.0304509812853215	0.163829035059942	FALSE	sp|Q9UMS4|PRP19_HUMAN	6	FALSE	11	60658202	60674060
ADAMTS1	0.0553176712702097	0.255212899974648	0.155265285622429	0.0704099297047204	0.236689696752573	FALSE	sp|Q9UHI8|ATS1_HUMAN	3	FALSE	21	28208066	28217728
PLS3	0.0789781058099024	0.229600334158114	0.154289219984008	0.0534327993879624	0.212090588425227	FALSE	sp|P13797|PLST_HUMAN	12	FALSE	X	114795501	114885181
PRPF8	0.135708989426405	0.171938936515659	0.153823962971032	0.0323293958565394	0.169337672570156	FALSE	sp|Q6P2Q9|PRP8_HUMAN	7	FALSE	17	1553923	1588176
TNS1	0.0937291433397434	0.208148498536101	0.150938820937922	0.0468544924243711	0.202581787245735	FALSE	E9PGF5|E9PGF5_HUMAN	9	FALSE	2	218664512	218867718
LAMC1	0.23179252261815	0.0671452097983831	0.149468866208267	0.0640601321933153	0.229055963737544	FALSE	sp|P11047|LAMC1_HUMAN	3	FALSE	1	182992595	183114727
HNRNPLL	-0.0244317141865658	0.317078326060535	0.146323305936985	0.169177205752417	0.372816074123254	FALSE	sp|Q8WVV9-5|HNRLL_HUMAN	6	FALSE	2	38789120	38830728
RRAS2	0.145342261426659	0.14617132432431	0.145756792875484	0.0375955145867588	0.180975979124114	FALSE	sp|P62070|RRAS2_HUMAN	2	FALSE	11	14299472	14386052
TRA2B	0.0930181761387026	0.198256430206431	0.145637303172567	0.0502868620341523	0.206896101053902	FALSE	sp|P62995|TRA2B_HUMAN	8	FALSE	3	185633694	185655924
ACTN1	0.218216480911352	0.0718027104624106	0.145009595686881	0.0633343969459075	0.228889355527915	FALSE	sp|P12814|ACTN1_HUMAN	16	FALSE	14	69340860	69446157
PALLD	0.212288699030818	0.0774631670945958	0.144875933062707	0.0595953878616798	0.221434113023554	FALSE	sp|Q8WX93|PALLD_HUMAN	2	FALSE	4	169418217	169849608
XRCC5	0.0880239226889579	0.20096875457665	0.144496338632804	0.053581728312071	0.212090588425227	FALSE	sp|P13010|XRCC5_HUMAN	14	FALSE	2	216972187	217071026
LOX	0.066752698564212	0.222226686438564	0.144489692501388	0.0673542043401233	0.231279184907294	FALSE	sp|P28300|LYOX_HUMAN	5	FALSE	5	121398890	121413980
SEC61B	0.00559504827979396	0.283126494597745	0.144360771438769	0.130864140193012	0.323487448418901	FALSE	sp|P60468|SC61B_HUMAN	2	FALSE	9	101984346	101992897
ERH	0.0214975402262887	0.266890452310403	0.144193996268346	0.111566380279923	0.297426964468225	FALSE	sp|P84090|ERH_HUMAN	6	FALSE	14	69846848	69865344
CCPG1	0.169939305510475	0.117675758746778	0.143807532128626	0.0425269266743563	0.195247659472391	FALSE	sp|Q9ULG6|CCPG1_HUMAN	2	FALSE	15	55632230	55700708
DNAJB1	0.152481231100642	0.134585367016703	0.143533299058672	0.0400080416622432	0.188768101334949	FALSE	sp|P25685|DNJB1_HUMAN	2	FALSE	19	14625582	14640582
SELENOF	0.0203560882763831	0.262336966023568	0.141346527149976	0.11527470995935	0.301932101734315	FALSE	A0A087X1G7|A0A087X1G7_HUMAN	2	FALSE	1	87328128	87380107
SRSF2	0.109437620253988	0.171724570200706	0.140581095227347	0.0472979082107262	0.203758017617947	FALSE	J3KP15|J3KP15_HUMAN	4	FALSE	17	74730197	74733456
SNRNP200	0.155751277540794	0.123848402945487	0.13979984024314	0.0446055380594552	0.19789546549512	FALSE	sp|O75643|U520_HUMAN	12	FALSE	2	96940074	96971297
YLPM1	0.131349421135393	0.148225206283783	0.139787313709588	0.0437127095353314	0.195616477862839	FALSE	sp|P49750-1|YLPM1_HUMAN	2	FALSE	14	75230069	75322244
SAMHD1	0.13109781631908	0.148076848034904	0.139587332176992	0.043927333548678	0.195616477862839	FALSE	sp|Q9Y3Z3|SAMH1_HUMAN	13	FALSE	20	35518632	35580246
PSMD7	0.1673152116674	0.110152650642057	0.138733931154728	0.0486118679693686	0.206896101053902	FALSE	sp|P51665|PSMD7_HUMAN	7	FALSE	16	74330673	74340186
CTSB	0.0158583267526495	0.25798525753066	0.136921792141655	0.124801400007466	0.31477381092285	FALSE	sp|P07858|CATB_HUMAN	2	FALSE	8	11700033	11726957
EHD2	0.337495027863575	-0.0652335501438266	0.136130738859874	0.241972351390759	0.449539259068145	FALSE	sp|Q9NZN4|EHD2_HUMAN	4	FALSE	19	48216600	48246391
CYC1	-0.0257520376577034	0.295646210171579	0.134947086256938	0.184335863790606	0.38929900896453	FALSE	sp|P08574|CY1_HUMAN	2	FALSE	8	145149930	145152428
PPP2R1A	0.086992491688175	0.179921478245362	0.133456984966768	0.0626582214333621	0.228048149587202	FALSE	sp|P30153|2AAA_HUMAN	5	FALSE	19	52693292	52730687
LTBP1	0.0621443931689214	0.203638614115341	0.132891503642131	0.0798701776697257	0.250744541026686	FALSE	sp|Q14766|LTBP1_HUMAN	23	FALSE	2	33172039	33624576
NT5E	0.27537880655122	-0.00994687629148672	0.132715965129867	0.164130669996378	0.36871222299819	FALSE	sp|P21589|5NTD_HUMAN	6	FALSE	6	86159809	86205500
COPE	0.0488554612916161	0.214461835924681	0.131658648608149	0.0928649358221576	0.272266151736384	FALSE	sp|O14579-3|COPE_HUMAN	4	FALSE	19	19010323	19030206
ACTBL2	0.108314880179574	0.154256009408321	0.131285444793947	0.0563272540014933	0.215347604526609	FALSE	sp|Q562R1|ACTBL_HUMAN	3	FALSE	5	56775846	56778636
RPS27L	-0.0957640863828146	0.35760533346718	0.130920623542183	0.296749216605675	0.50123834773108	FALSE	sp|Q71UM5|RS27L_HUMAN	2	FALSE	1	153963235	153964626
STOM	0.105597860804139	0.154560048755755	0.130078954779947	0.0584117786748324	0.218580288627745	FALSE	sp|P27105|STOM_HUMAN	7	FALSE	9	124101355	124132531
SNX9	0.125557285617266	0.134390235179435	0.12997376039835	0.055121482170786	0.213483525410634	FALSE	sp|Q9Y5X1|SNX9_HUMAN	6	FALSE	6	158244296	158366109
SF3A2	0.120719800320717	0.138683020144448	0.129701410232582	0.0558527475738358	0.21422231246868	FALSE	K7EMT0|K7EMT0_HUMAN	3	FALSE	19	2236520	2248678
HNRNPUL2-BSCL2	-0.179961995748119	0.439254717980202	0.129646361116041	0.414580045577041	0.601875060062396	FALSE	H3BQZ7|H3BQZ7_HUMAN	5	FALSE	11	62457734	62494856
HADHA	0.100046656126654	0.157120579642754	0.128583617884704	0.0618637277026919	0.227727468230652	FALSE	sp|P40939|ECHA_HUMAN	8	FALSE	2	26413504	26467594
SPATS2L	0.0450613420784869	0.211495281070736	0.128278311574611	0.100008808085755	0.284474815344409	FALSE	sp|Q9NUQ6|SPS2L_HUMAN	5	FALSE	2	201170604	201346986
HNRNPM	0.168100268177788	0.0859383530937912	0.12701931063579	0.0697214644304355	0.236178977799965	FALSE	sp|P52272-2|HNRPM_HUMAN	27	FALSE	19	8509651	8553998
THBS2	0.0931767290589214	0.158843278903973	0.126010003981447	0.0674880690913704	0.231279184907294	FALSE	sp|P35442|TSP2_HUMAN	16	FALSE	6	169615875	169654139
MOB1A	0.140880915744575	0.110327134029649	0.125604024887112	0.0627180360933685	0.228048149587202	FALSE	sp|Q9H8S9|MOB1A_HUMAN	3	FALSE	2	74379655	74406025
EWSR1	0.149245289051265	0.101221247086453	0.125233268068859	0.0655047640490332	0.230405598252838	FALSE	sp|Q01844|EWS_HUMAN	2	FALSE	22	29663998	29696515
RBM17	0.155132760868621	0.0917508118529753	0.123441786360798	0.0712656950693196	0.236689696752573	FALSE	sp|Q96I25|SPF45_HUMAN	3	FALSE	10	6130950	6159420
HNRNPC	0.162013716166378	0.0842727502607588	0.123143233213568	0.0751802677370757	0.244902296820228	FALSE	B2R5W2|B2R5W2_HUMAN	6	FALSE	14	21677295	21737653
DYNC1I2	0.00471706467443767	0.240972022167981	0.122844543421209	0.156043563086742	0.358258683830645	FALSE	sp|Q13409-7|DC1I2_HUMAN	6	FALSE	2	172543919	172604930
LMF2	0.256968536051573	-0.011406128353773	0.1227812038489	0.179723205464814	0.383033560035365	FALSE	sp|Q9BU23-2|LMF2_HUMAN	3	FALSE	22	50941376	50946135
