gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
H2AC6	0.462540851547057	0.553838365043656	0.508189608295356	0.000541740321825267	0.0228208110568894	TRUE	sp|Q93077|H2A1C_HUMAN	2	FALSE	6	26124370	26139337
RRP12	0.418100950586052	0.472871507651334	0.445486229118693	0.000637052461918616	0.0252572564313616	TRUE	sp|Q5JTH9-2|RRP12_HUMAN	3	FALSE	10	99116115	99161127
PAWR	0.937340037210944	-0.0817097300453042	0.42781515358282	0.196400971088046	0.399685990742365	FALSE	sp|Q96IZ0|PAWR_HUMAN	2	FALSE	12	79968759	80084877
PSMC4	0.45377737024285	0.396067342896519	0.424922356569684	0.000777836243006993	0.0291256459881507	TRUE	sp|P43686-2|PRS6B_HUMAN	2	FALSE	19	40476912	40487348
CARD6	0.429620287658118	0.373267454781672	0.401443871219895	0.000951961510812435	0.0335166910625305	TRUE	sp|Q9BX69|CARD6_HUMAN	2	FALSE	5	40841286	40860275
FLNC	0.384713096222075	0.396047029438574	0.390380062830324	0.00085000190442205	0.0309676369502952	TRUE	sp|Q14315|FLNC_HUMAN	11	FALSE	7	128470431	128499328
PRKAR2B	0.370226499574933	0.384702213093917	0.377464356334425	0.000969696551512382	0.0335166910625305	TRUE	sp|P31323|KAP3_HUMAN	4	FALSE	7	106685094	106802256
C2CD3	0.376113274910811	0.347559797983475	0.361836536447143	0.00118718031343791	0.0381743033654835	TRUE	sp|Q4AC94|C2CD3_HUMAN	3	FALSE	11	73723763	73882255
PHF6	0.354459260164276	0.352663884883118	0.353561572523697	0.00121772629429955	0.0381743033654835	TRUE	sp|Q8IWS0-5|PHF6_HUMAN	3	FALSE	X	133507283	133562820
CEP89	0.254042372949677	0.449063090059205	0.351552731504441	0.00674049298769238	0.0982147041568047	TRUE	sp|Q96ST8|CEP89_HUMAN	2	FALSE	19	33369902	33462897
EDIL3	0.349555200228174	0.327722085747769	0.338638642987971	0.00147997943588856	0.0443336062128394	TRUE	sp|O43854|EDIL3_HUMAN	2	FALSE	5	83236373	83680611
LRRFIP1	0.38587241466232	0.277558687611585	0.331715551136953	0.00314713123322761	0.0727899400061569	TRUE	sp|Q32MZ4-4|LRRF1_HUMAN	4	FALSE	2	238536219	238722325
PIBF1	0.34279733560335	0.308178406096648	0.325487870849999	0.00180464223887403	0.0503884173797173	TRUE	A0A087WUI6|A0A087WUI6_HUMAN	2	FALSE	13	73356197	73590591
TTLL5	0.314060883545096	0.31903376287476	0.316547323209928	0.00183468079003585	0.0503884173797173	TRUE	sp|Q6EMB2|TTLL5_HUMAN	4	FALSE	14	76099968	76421421
TNRC6B	0.207093026322465	0.409523474895394	0.308308250608929	0.0114280507034267	0.11972073909452	FALSE	H0Y720|H0Y720_HUMAN	2	FALSE	22	40440821	40731812
PA2G4	0.421243831681068	0.191462879656147	0.306353355668607	0.0153716743716376	0.134552058785503	FALSE	sp|Q9UQ80-2|PA2G4_HUMAN	3	FALSE	12	56498103	56507691
RPS10	0.395316325870812	0.194296289410808	0.29480630764081	0.0130806248428313	0.123972445361056	FALSE	sp|P46783|RS10_HUMAN	8	FALSE	6	34385231	34393902
ZC3H4	0.345410030774826	0.226792630283967	0.286101330529396	0.00595436472701204	0.0982147041568047	TRUE	M0QY97|M0QY97_HUMAN	2	FALSE	19	47567444	47617009
FGD4	0.338124210182514	0.220154801788567	0.27913950598554	0.00644504578775203	0.0982147041568047	TRUE	sp|Q96M96|FGD4_HUMAN	6	FALSE	12	32552463	32798984
EIF3E	0.332255523486165	0.214009577406401	0.273132550446283	0.00697273692867904	0.0982147041568047	TRUE	sp|P60228|EIF3E_HUMAN	2	FALSE	8	109213445	109447562
AKAP9	0.289153554706932	0.245230035466367	0.267191795086649	0.00388554786635142	0.0793593715733594	TRUE	sp|Q99996-5|AKAP9_HUMAN	37	FALSE	7	91570181	91739987
RELCH	0.228327499869284	0.302421742480387	0.265374621174835	0.0049838035857132	0.092029688130704	TRUE	A0A2R8Y566|A0A2R8Y566_HUMAN	2	FALSE	18	59854491	59974355
MRPL24	0.363393651403097	0.165395659010152	0.264394655206624	0.0181199932731009	0.143680887836118	FALSE	sp|Q96A35|RM24_HUMAN	3	FALSE	1	156707095	156711382
NACA	0.423553717596906	0.102324480037637	0.262939098817271	0.0524945521053911	0.215267619995099	FALSE	sp|E9PAV3|NACAM_HUMAN	2	FALSE	12	57106212	57125412
TYK2	0.327801165203848	0.185554782275144	0.256677973739496	0.0111566270553124	0.11972073909452	FALSE	E9PM19|E9PM19_HUMAN	3	FALSE	19	10461209	10491352
PPP1R12C	0.408165047560214	0.0998402833595762	0.254002665459895	0.052744444373244	0.215453063682221	FALSE	sp|Q9BZL4-2|PP12C_HUMAN	3	FALSE	19	55602281	55628927
PRKAR2A	0.292899152026575	0.211975552566912	0.252437352296743	0.00631440980305787	0.0982147041568047	TRUE	sp|P13861|KAP2_HUMAN	3	FALSE	3	48782030	48885279
SF3A1	0.374142425916748	0.12955757720156	0.251850001559154	0.0326421507990409	0.175305256084092	FALSE	sp|Q15459|SF3A1_HUMAN	6	FALSE	22	30727977	30752936
DNAJA1	0.244071551348842	0.255234138170341	0.249652844759591	0.00436417368558068	0.0852595091038082	TRUE	sp|P31689|DNJA1_HUMAN	4	FALSE	9	33025209	33039905
SERBP1	0.36009699713048	0.132587449306058	0.246342223218269	0.0299837055649833	0.171991638730202	FALSE	sp|Q8NC51-4|PAIRB_HUMAN	8	FALSE	1	67873493	67896098
LENG8	0.0517150310832406	0.436263758582538	0.243989394832889	0.0941180976841271	0.277250127613525	FALSE	sp|Q96PV6|LENG8_HUMAN	2	FALSE	19	54960065	54973217
CAMSAP2	0.365457953468432	0.121783376550113	0.243620665009272	0.0357597930531284	0.184872284641905	FALSE	sp|Q08AD1|CAMP2_HUMAN	3	FALSE	1	200708686	200829832
PTCD3	0.0877236012762772	0.398309120516398	0.243016360896338	0.0604720008320144	0.23224004877936	FALSE	sp|Q96EY7|PTCD3_HUMAN	3	FALSE	2	86333305	86369280
CEP350	0.186327276923667	0.29179348184304	0.239060379383353	0.00965524052176219	0.114405382943888	FALSE	sp|Q5VT06|CE350_HUMAN	3	FALSE	1	179923873	180084015
CEP55	0.40722456799142	0.0618591132932735	0.234541840642347	0.0829936577580487	0.262003397325175	FALSE	sp|Q53EZ4|CEP55_HUMAN	2	FALSE	10	95256389	95288849
H2AZ1	0.165560840631173	0.296106699538566	0.230833770084869	0.0140492289432531	0.128832385139491	FALSE	sp|P0C0S5|H2AZ_HUMAN	2	FALSE	4	100869242	100871512
XRN2	0.232810308968173	0.223001499096526	0.227905904032349	0.00600895832735007	0.0982147041568047	TRUE	sp|Q9H0D6|XRN2_HUMAN	2	FALSE	20	21283942	21370463
SORBS2	0.203731879204586	0.246953907921135	0.22534289356286	0.00705614119816853	0.0982147041568047	TRUE	sp|O94875-11|SRBS2_HUMAN	6	FALSE	4	186506598	186877806
VAPB	0.307259049569328	0.141468403095555	0.224363726332441	0.0221253870033596	0.156973798318572	FALSE	sp|O95292|VAPB_HUMAN	2	FALSE	20	56964178	57026157
NDUFS5	0.367777928348602	0.0808057703269363	0.224291849337769	0.0634905058845844	0.237389933891252	FALSE	sp|O43920|NDUS5_HUMAN	2	FALSE	1	39491990	39500308
PRPF40A	0.244881173305124	0.195314998319549	0.220098085812336	0.00795267075411499	0.106140595807396	FALSE	A0A3F2YNY6|A0A3F2YNY6_HUMAN	7	FALSE	2	153508107	153574511
PPP1R18	0.145779382301576	0.287522296556432	0.216650839429004	0.0193768244109275	0.146741344415339	FALSE	sp|Q6NYC8|PPR18_HUMAN	2	FALSE	6	30644166	30655672
RALA	0.281000936769509	0.148062712975886	0.214531824872697	0.0182857696924667	0.144147471025995	FALSE	H7C3P7|H7C3P7_HUMAN	2	FALSE	7	39663082	39747723
SAFB	0.166055131760395	0.254965874689312	0.210510503224853	0.0126351376379446	0.122049961723248	FALSE	sp|Q15424-2|SAFB1_HUMAN	4	FALSE	19	5623046	5668489
RBM33	0.346778355148707	0.0704292690146815	0.208603812081694	0.0712280441227976	0.24874456859464	FALSE	H0Y3K4|H0Y3K4_HUMAN	2	FALSE	7	155437145	155574179
NOLC1	0.061464065004607	0.354109673613589	0.207786869309098	0.0805100950727005	0.261837520311213	FALSE	sp|Q14978|NOLC1_HUMAN	3	FALSE	10	103911933	103923627
DST	0.236016914275918	0.168123471892905	0.202070193084412	0.0121116916917117	0.121381407014528	FALSE	F8W9J4|F8W9J4_HUMAN	18	FALSE	6	56322785	56819426
CPSF1	0.226636286474427	0.174532916276966	0.200584601375696	0.0110903266341787	0.11972073909452	FALSE	sp|Q10570|CPSF1_HUMAN	4	FALSE	8	145618444	145634753
AP3M1	0.233859190729806	0.165027334733615	0.199443262731711	0.0127454655386796	0.122049961723248	FALSE	sp|Q9Y2T2|AP3M1_HUMAN	2	FALSE	10	75881524	75910821
MMP1	0.566362119707318	-0.170174614039542	0.198093752833888	0.38075140348242	0.567757623776883	FALSE	sp|P03956|MMP1_HUMAN	3	FALSE	11	102660651	102668891
LUZP1	0.260633613352596	0.131237874170772	0.195935743761684	0.0235455156176899	0.160299772993161	FALSE	sp|Q86V48|LUZP1_HUMAN	19	FALSE	1	23410516	23504301
LIMCH1	0.219038491090803	0.16422315731096	0.191630824200881	0.0131513795894889	0.123972445361056	FALSE	sp|Q9UPQ0|LIMC1_HUMAN	4	FALSE	4	41361624	41702061
SAR1A	0.255787832401715	0.125516815581136	0.190652323991425	0.0258595067797979	0.166493071959775	FALSE	sp|Q9NR31|SAR1A_HUMAN	2	FALSE	10	71907045	71930279
KTN1	0.625772738095748	-0.246917700793073	0.189427518651337	0.468645088377733	0.646263406130021	FALSE	sp|Q86UP2-2|KTN1_HUMAN	5	FALSE	14	56025790	56168244
SFXN3	0.245798686715133	0.131055328436609	0.188427007575871	0.0230870372738738	0.160299772993161	FALSE	sp|Q9BWM7|SFXN3_HUMAN	2	FALSE	10	102790991	102800998
SERPINH1	0.0944764878572748	0.281127434715227	0.187801961286251	0.0460635072158841	0.201049868885637	FALSE	sp|P50454|SERPH_HUMAN	6	FALSE	11	75273101	75283828
ELOC	0.23386718913665	0.136418811356577	0.185143000246613	0.0207581304203193	0.152364352104906	FALSE	E5RHG8|E5RHG8_HUMAN	2	FALSE	8	74851404	74884522
KIF7	0.16440436353334	0.199531013994022	0.181967688763681	0.0139821948906292	0.128832385139491	FALSE	sp|Q2M1P5|KIF7_HUMAN	3	FALSE	15	90152020	90198682
IQGAP3	0.199181467793395	0.164273614475984	0.18172754113469	0.0140295326254045	0.128832385139491	FALSE	F2Z2E2|F2Z2E2_HUMAN	2	FALSE	1	156495197	156542396
TARBP2	0.095419398758537	0.261200107148507	0.178309752953522	0.0442251293219691	0.195460571560703	FALSE	H3BV98|H3BV98_HUMAN	2	FALSE	12	53894705	53900215
MPG	0.259904541245675	0.096203813962223	0.178054177603949	0.043571134747249	0.193203584339775	FALSE	A2IDA3|A2IDA3_HUMAN	3	FALSE	16	127006	135852
HP1BP3	0.104477175315949	0.250095791503011	0.17728648340948	0.0373088728818917	0.184907391091856	FALSE	sp|Q5SSJ5|HP1B3_HUMAN	6	FALSE	1	21069154	21113816
CTNNB1	0.196222301247417	0.156845470684392	0.176533885965904	0.0157605905046231	0.13511562981354	FALSE	A0A2R8Y804|A0A2R8Y804_HUMAN	5	FALSE	3	41236328	41301587
SRPK2	0.131123018880615	0.218193546841427	0.174658282861021	0.0227754961752167	0.160299772993161	FALSE	sp|P78362-2|SRPK2_HUMAN	3	FALSE	7	104751151	105039755
LMNA	0.150955400231847	0.197967518460917	0.174461459346382	0.0170586906655151	0.138274774915908	FALSE	sp|P02545|LMNA_HUMAN	3	FALSE	1	156052364	156109880
TCOF1	0.298944824047581	0.0488136063687854	0.173879215208183	0.0935068172571014	0.277026790467193	FALSE	sp|Q13428-2|TCOF_HUMAN	9	FALSE	5	149737202	149779871
EXOC1	0.113357833787525	0.232942130766666	0.173149982277095	0.0313602613971959	0.174626325987639	FALSE	sp|Q9NV70-2|EXOC1_HUMAN	4	FALSE	4	56719782	56771200
H2AC14	-0.0563090788371952	0.401594327580984	0.172642624371894	0.253473918031337	0.452560054975155	FALSE	sp|Q99878|H2A1J_HUMAN	2	FALSE	6	27782080	27782518
FHOD1	0.203931043289654	0.140846870527348	0.172388956908501	0.0196564328436411	0.148027214934236	FALSE	sp|Q9Y613|FHOD1_HUMAN	2	FALSE	16	67263290	67281561
CSDE1	0.188111452715976	0.154511464993238	0.171311458854607	0.0169249431674051	0.138274774915908	FALSE	sp|O75534-2|CSDE1_HUMAN	4	FALSE	1	115259534	115301297
MECP2	0.0687533578645763	0.259657357841942	0.164205357853259	0.0689351981851865	0.243258238622072	FALSE	sp|P51608|MECP2_HUMAN	3	FALSE	X	153287024	153363212
RRP1	0.112688780745181	0.210879833835222	0.161784307290201	0.0317379750975539	0.174626325987639	FALSE	sp|P56182|RRP1_HUMAN	2	FALSE	21	45209394	45225174
PPIB	0.361497275384064	-0.0403093893233226	0.160593943030371	0.236652027889371	0.434023038904587	FALSE	sp|P23284|PPIB_HUMAN	5	FALSE	15	64448011	64455404
TRIP6	0.265347796784731	0.053768377191858	0.159558086988294	0.0872475091823128	0.269129616425075	FALSE	sp|Q15654|TRIP6_HUMAN	3	FALSE	7	100464760	100471076
PSMD13	0.199410314059474	0.119012776512125	0.159211545285799	0.0287305968026026	0.167657335454149	FALSE	sp|Q9UNM6|PSD13_HUMAN	3	FALSE	11	236546	252983
UTP11	0.248297868400726	0.0700237021848871	0.159160785292807	0.0674006341876863	0.242207601289165	FALSE	sp|Q9Y3A2|UTP11_HUMAN	2	FALSE	1	38474930	38490496
DBN1	0.15724497652651	0.158265789327885	0.157755382927197	0.0205230825132816	0.152364352104906	FALSE	sp|Q16643-3|DREB_HUMAN	6	FALSE	5	176883609	176901402
SPECC1L	0.16473057090429	0.150087609231797	0.157409090068043	0.0209536291398257	0.15267833557019	FALSE	sp|Q69YQ0-2|CYTSA_HUMAN	28	FALSE	22	24666786	24813708
CARD19	0.0797128540802099	0.232183101136229	0.155947977608219	0.0571162918420211	0.225785224055849	FALSE	sp|Q96LW7-2|CAR19_HUMAN	2	FALSE	9	95858500	95875565
BOP1	0.105607439915719	0.203975509012928	0.154791474464323	0.0362692303738381	0.184907391091856	FALSE	sp|Q14137|BOP1_HUMAN	3	FALSE	8	145317003	145331153
PSMD12	0.26066898315808	0.0467598118906309	0.153714397524355	0.097183369142008	0.281847431644267	FALSE	sp|O00232|PSD12_HUMAN	2	FALSE	17	65334032	65362743
POGZ	0.110409369715523	0.193942738132254	0.152176053923888	0.0337658983316385	0.178495807651171	FALSE	sp|Q7Z3K3-5|POGZ_HUMAN	4	FALSE	1	151375200	151431941
EXOSC4	0.198779150342055	0.101682639774772	0.150230895058413	0.0391786349544094	0.186617667556692	FALSE	sp|Q9NPD3|EXOS4_HUMAN	2	FALSE	8	145133529	145135550
MYH14	0.174905748415846	0.124247299376425	0.149576523896135	0.0283120382525847	0.167657335454149	FALSE	sp|Q7Z406|MYH14_HUMAN	4	FALSE	19	50691443	50813802
RPS5	0.263174818937919	0.03452879026608	0.148851804601999	0.116111940018591	0.308715769516885	FALSE	M0R0F0|M0R0F0_HUMAN	7	FALSE	19	58897767	58906173
UQCRC2	0.142949632895373	0.153556059718138	0.148252846306755	0.025132910432707	0.165264211040434	FALSE	sp|P22695|QCR2_HUMAN	11	FALSE	16	21963981	21994981
GNL3L	0.150073820356695	0.145206429113109	0.147640124734902	0.0253160089283417	0.165660097259245	FALSE	sp|Q9NVN8|GNL3L_HUMAN	3	FALSE	X	54556644	54587504
FBL	0.069540598820879	0.225072586045155	0.147306592433017	0.0682877332924659	0.242241748626958	FALSE	sp|P22087|FBRL_HUMAN	4	FALSE	19	40325098	40337054
GLG1	0.0199627390597037	0.274354368683539	0.147158553871621	0.140265632458523	0.341913331924211	FALSE	sp|Q92896|GSLG1_HUMAN	3	FALSE	16	74485856	74641012
TRIOBP	0.180721342429095	0.113391719855791	0.147056531142443	0.0331477078905967	0.177122207488189	FALSE	sp|Q9H2D6-3|TARA_HUMAN	14	FALSE	22	38093011	38172563
RPL26L1	0.219371898795849	0.0746404878202611	0.147006193308055	0.0626714590554339	0.236641811783543	FALSE	sp|Q9UNX3|RL26L_HUMAN	2	FALSE	5	172385732	172396774
XRN1	0.167843417244281	0.125995550151853	0.146919483698067	0.0285422962425377	0.167657335454149	FALSE	H7C5E4|H7C5E4_HUMAN	3	FALSE	3	142025449	142166904
RSL1D1	0.144849254996522	0.145962970122394	0.145406112559458	0.026502820233294	0.166493071959775	FALSE	sp|O76021|RL1D1_HUMAN	7	FALSE	16	11929056	11945442
EIF2S1	0.238309310055488	0.0510674220060139	0.144688366030751	0.0921536699412557	0.276008305015612	FALSE	sp|P05198|IF2A_HUMAN	8	FALSE	14	67826714	67853233
GNL2	0.146506020482317	0.141708476293225	0.144107248387771	0.0272835519091417	0.166493071959775	FALSE	sp|Q13823|NOG2_HUMAN	4	FALSE	1	38032417	38061536
UTP15	0.0583166624467353	0.228997886493719	0.143657274470227	0.0824249453784382	0.261837520311213	FALSE	sp|Q8TED0-3|UTP15_HUMAN	5	FALSE	5	72861268	72877794
SLC25A10	0.207040305700712	0.0788016073066657	0.142920956503689	0.0587573958141363	0.228949110391878	FALSE	sp|Q9UBX3|DIC_HUMAN	2	FALSE	17	79670401	79687569
PLEC	0.137737091902839	0.147704434144984	0.142720763023911	0.0282399307389801	0.167657335454149	FALSE	sp|Q15149-4|PLEC_HUMAN	2	FALSE	8	144989321	145050902
GTPBP2	0.134963153291139	0.149811201129303	0.142387177210221	0.0286573424357015	0.167657335454149	FALSE	X6RJ09|X6RJ09_HUMAN	2	FALSE	6	43573053	43596899
LRRFIP2	0.161087028029975	0.122627703747618	0.141857365888796	0.0312546169847177	0.174626325987639	FALSE	sp|Q9Y608|LRRF2_HUMAN	11	FALSE	3	37094117	37225180
NOS3	0.111447120452016	0.168153573542742	0.139800346997379	0.0359655592122437	0.184872284641905	FALSE	sp|P29474|NOS3_HUMAN	3	FALSE	7	150688083	150711676
TAOK2	0.20884779856873	0.0703735397633665	0.139610669166048	0.0681678873790426	0.242241748626958	FALSE	sp|Q9UL54-2|TAOK2_HUMAN	8	FALSE	16	29984962	30003582
MAGED1	0.166160710633289	0.109433382218555	0.137797046425922	0.0375349644588104	0.184907391091856	FALSE	sp|Q9Y5V3|MAGD1_HUMAN	3	FALSE	X	51546103	51645453
ARHGEF17	0.207376080563822	0.0656875642443602	0.136531822404091	0.0741726459870082	0.251217906508762	FALSE	sp|Q96PE2|ARHGH_HUMAN	6	FALSE	11	73019334	73080136
EXOC2	0.155625417789892	0.113034420217801	0.134329919003846	0.0374809311712371	0.184907391091856	FALSE	sp|Q96KP1|EXOC2_HUMAN	2	FALSE	6	485133	693117
SLAIN2	0.171205346383481	0.0951302945200645	0.133167820451773	0.0470752786064542	0.201049868885637	FALSE	D6RIF6|D6RIF6_HUMAN	4	FALSE	4	48343339	48428229
ARL6IP4	0.270321080892611	-0.0043672019126717	0.13297693948997	0.191635137571911	0.396202707740699	FALSE	A0A0C4DG62|A0A0C4DG62_HUMAN	3	FALSE	12	123464607	123467456
LRCH3	0.193318125362453	0.0687963274364201	0.131057226399437	0.0716990633526586	0.248907222174681	FALSE	sp|Q96II8|LRCH3_HUMAN	7	FALSE	3	197518097	197615307
MTHFD1L	0.239632153309973	0.0214909758707122	0.130561564590343	0.14417311565781	0.346426666500407	FALSE	sp|Q6UB35|C1TM_HUMAN	4	FALSE	6	151186685	151423023
TUBG1	0.150764757356427	0.107198567031524	0.128981662193975	0.0423850293388325	0.191728253519283	FALSE	sp|P23258|TBG1_HUMAN	3	FALSE	17	40761694	40767252
GTF2H1	0.208276070675822	0.0474545337995664	0.127865302237694	0.10136286498397	0.287859015914811	FALSE	sp|P32780|TF2H1_HUMAN	2	FALSE	11	18343842	18388591
RPS20	0.192856271249369	0.0611876625075425	0.127021966878456	0.08220448713322	0.261837520311213	FALSE	sp|P60866|RS20_HUMAN	4	FALSE	8	56979854	56987069
MYO10	0.121566626682739	0.131721394151921	0.12664401041733	0.0403622507371197	0.186870736001922	FALSE	sp|Q9HD67|MYO10_HUMAN	9	FALSE	5	16665395	16936372
MAGT1	0.123092931903766	0.128341950589061	0.125717441246413	0.0410482385773061	0.18820757007554	FALSE	A0A087WU53|A0A087WU53_HUMAN	4	FALSE	X	77081861	77151090
PLEC	0.172676081316862	0.076484593805052	0.124580337560957	0.065544775500117	0.239375859006266	FALSE	sp|Q15149|PLEC_HUMAN	14	FALSE	8	144989321	145050902
ZFP91	0.311885130463985	-0.0631629704243153	0.124361080019835	0.316427114928275	0.510219797755162	FALSE	sp|Q96JP5-2|ZFP91_HUMAN	2	FALSE	11	58346584	58388515
HNRNPDL	0.199938897784161	0.0465545307157882	0.123246714249975	0.104517447895627	0.291777035652831	FALSE	A0A087WUK2|A0A087WUK2_HUMAN	5	FALSE	4	83343717	83351294
LMO7	0.202818748953131	0.0426814621180291	0.12275010553558	0.110903274298353	0.296796556929348	FALSE	sp|Q8WWI1|LMO7_HUMAN	11	FALSE	13	76194570	76434004
SF1	0.264891347283104	-0.0212484918840268	0.121821427699539	0.235537333538237	0.433102233137841	FALSE	sp|Q15637-4|SF01_HUMAN	4	FALSE	11	64532078	64546258
NHP2	-0.00517189870960166	0.248719508395606	0.121773804843002	0.202253467962451	0.405107986349753	FALSE	D6RCB9|D6RCB9_HUMAN	2	FALSE	5	177576461	177580968
RPL19	0.229279696802831	0.0128083354306376	0.121044016116734	0.166354753832062	0.370038730300556	FALSE	J3QR09|J3QR09_HUMAN	8	FALSE	17	37356536	37360980
DAPK1	0.115194326316061	0.12597618680692	0.12058525656149	0.0464998466176783	0.201049868885637	FALSE	sp|P53355-4|DAPK1_HUMAN	6	FALSE	9	90112143	90323548
MPHOSPH10	0.101839092997917	0.136581867813256	0.119210480405586	0.051040980566951	0.211702282474615	FALSE	sp|O00566|MPP10_HUMAN	4	FALSE	2	71357444	71377231
PTRH1	0.22891241961705	0.0093340403887332	0.119123230002892	0.174769465402481	0.375740413656371	FALSE	sp|Q86Y79|PTH_HUMAN	3	FALSE	9	130455257	130487152
RPS12	0.317322301553514	-0.0837919556900282	0.116765172931743	0.367782491046605	0.558929873653691	FALSE	sp|P25398|RS12_HUMAN	2	FALSE	6	133135580	133138703
APTX	0.27609325594463	-0.0436944179498013	0.116199418997414	0.289565973631775	0.487309528658718	FALSE	F8W6G5|F8W6G5_HUMAN	2	FALSE	9	32972604	33025166
MAFF	0.101195001739505	0.129135982533718	0.115165492136611	0.054875545326677	0.219597436491207	FALSE	B0QY71|B0QY71_HUMAN	2	FALSE	22	38597889	38612518
LRRC47	0.119083185898376	0.10880157470379	0.113942380301083	0.05444784093854	0.219597436491207	FALSE	sp|Q8N1G4|LRC47_HUMAN	3	FALSE	1	3696784	3713068
UBP1	0.0942155114000229	0.133460153266146	0.113837832333084	0.0589722114438116	0.228949110391878	FALSE	sp|Q9NZI7|UBIP1_HUMAN	2	FALSE	3	33429828	33482863
PHF8	0.26029771256302	-0.0338065464138602	0.11324558307458	0.272915850443993	0.470863765649068	FALSE	sp|Q9UPP1|PHF8_HUMAN	3	FALSE	X	53963109	54075391
KIF14	0.175677688877805	0.049002905752495	0.11234029731515	0.106494288977146	0.291777035652831	FALSE	sp|Q15058|KIF14_HUMAN	10	FALSE	1	200520628	200589862
ARGLU1	0.226528100493837	-0.00265750989814606	0.111935295297845	0.206696369033857	0.409745155084764	FALSE	sp|Q9NWB6|ARGL1_HUMAN	3	FALSE	13	107194021	107220512
MTA2	0.067770217113253	0.155925234170294	0.111847725641773	0.0816886416055676	0.261837520311213	FALSE	sp|O94776|MTA2_HUMAN	2	FALSE	11	62360686	62369312
DEK	0.0497564029662492	0.172321464638134	0.111038933802192	0.106213295737137	0.291777035652831	FALSE	sp|P35659|DEK_HUMAN	10	FALSE	6	18224099	18265054
BMS1	0.0186034776825963	0.203228194413541	0.110915836048069	0.162713930581848	0.368017413463642	FALSE	sp|Q14692|BMS1_HUMAN	5	FALSE	10	43278249	43330385
TUBB6	0.0900200725621758	0.130063394329959	0.110041733446067	0.0647972263239804	0.237748510930744	FALSE	sp|Q9BUF5|TBB6_HUMAN	3	FALSE	18	12307668	12344319
PPP1R12A	0.114700271169522	0.104934176758341	0.109817223963932	0.0601697701210224	0.231739571780395	FALSE	sp|O14974-3|MYPT1_HUMAN	27	FALSE	12	80167343	80329240
