gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
ZYX	0.639170289549909	0.7535651461063	0.696367717828104	3.76486865712873e-05	0.000750683796370562	TRUE	sp|Q15942|ZYX_HUMAN	10	FALSE	7	143078173	143088204
RNF213	0.656345867334874	0.724577383551399	0.690461625443136	2.68839569929755e-05	0.000628039106419233	TRUE	sp|Q63HN8-4|RN213_HUMAN	11	FALSE	17	78234665	78372586
DDX60	0.726274236631596	0.644131298796552	0.685202767714074	3.09244837414778e-05	0.000701896438541646	TRUE	sp|Q8IY21|DDX60_HUMAN	2	FALSE	4	169137444	169239958
USP15	0.603533823237122	0.741251272294612	0.672392547765867	5.71669271295208e-05	0.000883757830958754	TRUE	sp|Q9Y4E8-2|UBP15_HUMAN	5	FALSE	12	62654119	62811211
CMBL	0.621382436679085	0.68932174459837	0.655352090638727	3.52471718014267e-05	0.000750683796370562	TRUE	sp|Q96DG6|CMBL_HUMAN	2	FALSE	5	10275987	10308138
RPL30	0.587004220159116	0.665503660984218	0.626253940571667	4.80913055617186e-05	0.000806407542853886	TRUE	sp|P62888|RL30_HUMAN	4	FALSE	8	99037079	99058697
ZC3HAV1	0.603071123685069	0.63714344966429	0.620107286674679	3.95288856031223e-05	0.000750683796370562	TRUE	sp|Q7Z2W4-2|ZCCHV_HUMAN	9	FALSE	7	138728266	138794465
LRCH3	0.632010743324013	0.576539900418094	0.604275321871053	4.98611084761024e-05	0.000806407542853886	TRUE	sp|Q96II8-3|LRCH3_HUMAN	2	FALSE	3	197518097	197615307
SVIL	0.552212760944979	0.644867214506021	0.5985399877255	6.79994042635021e-05	0.000969279643823818	TRUE	sp|O95425-2|SVIL_HUMAN	10	FALSE	10	29746267	30025710
CRIP2	0.440923080189066	0.747241310195694	0.59408219519238	0.000703183453760256	0.00394251523074917	TRUE	sp|P52943|CRIP2_HUMAN	2	FALSE	14	105939299	105946499
HSD17B4	0.845591240960719	0.338846839678023	0.592219040319371	0.00428459528686246	0.0129576828615827	TRUE	E7EWE5|E7EWE5_HUMAN	2	FALSE	5	118788138	118972894
DCTN2	0.608462803119281	0.560075829521697	0.584269316320489	5.72348111929436e-05	0.000883757830958754	TRUE	sp|Q13561|DCTN2_HUMAN	9	FALSE	12	57923885	57941114
TAP2	0.608892091653626	0.559060579120157	0.583976335386891	5.7796290966387e-05	0.000883757830958754	TRUE	sp|Q03519|TAP2_HUMAN	2	FALSE	6	32781544	32806599
SLC25A1	0.668536443472711	0.449044294976936	0.558790369224823	0.000366644528306771	0.00277791034509905	TRUE	sp|P53007|TXTP_HUMAN	2	FALSE	22	19163095	19166343
ACAP2	0.605523681548043	0.509814760639458	0.557669221093751	0.000100510988188541	0.00124308442744946	TRUE	sp|Q15057|ACAP2_HUMAN	10	FALSE	3	194995465	195163807
MAP2	0.636278685336624	0.464073819347551	0.550176252342087	0.000232794924412601	0.00203938053573955	TRUE	sp|P11137|MTAP2_HUMAN	7	FALSE	2	210288782	210598842
EEF1B2	0.550728804756101	0.502491804955998	0.526610304856049	9.7863092833739e-05	0.00122840091153992	TRUE	sp|P24534|EF1B_HUMAN	2	FALSE	2	207024309	207027652
EFEMP1	0.481918658191084	0.554146233646012	0.518032445918548	0.000122574414707939	0.00141212442149831	TRUE	A0A0U1RQV3|A0A0U1RQV3_HUMAN	3	FALSE	2	56093102	56151274
PSMB6	0.48632713585846	0.543863595845242	0.515095365851851	0.000115128741700678	0.0013637080531024	TRUE	sp|P28072|PSB6_HUMAN	3	FALSE	17	4699439	4701790
PSMA3	0.582049118821676	0.419451800825307	0.500750459823491	0.00033679315755622	0.00260817468381381	TRUE	sp|P25788-2|PSA3_HUMAN	2	FALSE	14	58711549	58738730
HELZ2	0.467477500834839	0.533288067463189	0.500382784149014	0.000140345902197484	0.00156992302145883	TRUE	sp|Q9BYK8|HELZ2_HUMAN	6	FALSE	20	62189439	62205592
DNAJA2	0.544372528137146	0.4410914112634	0.492731969700273	0.000202114440962241	0.0018763864380206	TRUE	sp|O60884|DNJA2_HUMAN	2	FALSE	16	46989299	47007699
EHD2	0.537575842560653	0.43428943155326	0.485932637056956	0.000216893863452644	0.0019501840429658	TRUE	sp|Q9NZN4|EHD2_HUMAN	14	FALSE	19	48216600	48246391
PSMD8	0.481873328993231	0.47017592869107	0.47602462884215	0.000146920004432871	0.00156992302145883	TRUE	sp|P48556|PSMD8_HUMAN	4	FALSE	19	38865176	38874464
HCLS1	0.330939238017791	0.616184677853344	0.473561957935567	0.00168419754503843	0.00737713612175687	TRUE	E7EVW7|E7EVW7_HUMAN	6	FALSE	3	121350246	121379774
MOB2	0.443533957038426	0.499523757956339	0.471528857497382	0.000179359526196295	0.00181736580157932	TRUE	A0A087WVS8|A0A087WVS8_HUMAN	4	FALSE	11	1490687	1522477
DCTN3	0.448067391650607	0.485593627506571	0.466830509578589	0.000173230934276054	0.00179860760155755	TRUE	X6RCK5|X6RCK5_HUMAN	3	FALSE	9	34613548	34620515
CCT6B	0.319561528808553	0.610870209624256	0.465215869216404	0.00194930895692542	0.00807570853583389	TRUE	sp|Q92526|TCPW_HUMAN	3	FALSE	17	33254878	33308097
HSPA1A	0.345652504184514	0.57401804795278	0.459835276068647	0.00105675089462221	0.00548354024815303	TRUE	sp|P0DMV8|HS71A_HUMAN	8	FALSE	6	31783291	31785723
TCP1	0.445350826545276	0.473971452307349	0.459661139426312	0.000181911136820548	0.00182127697697715	TRUE	sp|P17987|TCPA_HUMAN	6	FALSE	6	160199530	160210781
PSMD14	0.414417316270612	0.500783589216915	0.457600452743764	0.000255597339424704	0.00221605528305336	TRUE	sp|O00487|PSDE_HUMAN	6	FALSE	2	162164549	162268228
PDIA6	0.383821593429612	0.525669468058915	0.454745530744263	0.000438219444999779	0.00314993635251978	TRUE	sp|Q15084|PDIA6_HUMAN	3	FALSE	2	10923517	10978103
PSMD2	0.454715887246071	0.452047044403795	0.453381465824933	0.000187112312185723	0.00185131122997875	TRUE	sp|Q13200|PSMD2_HUMAN	3	FALSE	3	184016497	184026842
CPSF6	0.450065469665539	0.451846350036227	0.450955909850883	0.000192248447414742	0.00187436299300336	TRUE	sp|Q16630-3|CPSF6_HUMAN	3	FALSE	12	69633317	69668138
CKAP4	0.441356307794468	0.455980783561547	0.448668545678008	0.000199445270961183	0.0018763864380206	TRUE	sp|Q07065|CKAP4_HUMAN	20	FALSE	12	106631655	106698057
PSMD13	0.592866781744913	0.301185598339902	0.447026190042408	0.002357486931304	0.00877277216471976	TRUE	sp|Q9UNM6|PSD13_HUMAN	3	FALSE	11	236546	252983
EIF3D	0.373355871739033	0.518529080307946	0.445942476023489	0.000499704914608214	0.00323270640911929	TRUE	sp|O15371-2|EIF3D_HUMAN	3	FALSE	22	36906897	36925483
PSMD1	0.441942444520279	0.447558877608799	0.444750661064539	0.000206574342318496	0.00188835893358538	TRUE	sp|Q99460-2|PSMD1_HUMAN	6	FALSE	2	231921578	232037541
QKI	0.432748668645157	0.449667933514458	0.441208301079808	0.000217975386490826	0.0019501840429658	TRUE	sp|Q96PU8-8|QKI_HUMAN	5	FALSE	6	163835032	163999628
CCT5	0.408488054274649	0.473755355663172	0.441121704968911	0.000265477401848978	0.0022326649495499	TRUE	B7ZAR1|B7ZAR1_HUMAN	6	FALSE	5	10250033	10266524
RPL18A	0.504334511223014	0.376825679226968	0.440580095224991	0.000444588568225613	0.00316195871157635	TRUE	M0R0P7|M0R0P7_HUMAN	4	FALSE	19	17970685	17974962
RPL36	0.358806677101526	0.511769952184441	0.435288314642984	0.000610511639006254	0.00366743063145899	TRUE	sp|Q9Y3U8|RL36_HUMAN	5	FALSE	19	5674958	5691887
HLA-A	0.315959239748405	0.548601834426641	0.432280537087523	0.00148870152365755	0.00680886704853919	TRUE	A0A140T933|A0A140T933_HUMAN	2	FALSE	6	29909037	29913661
RPL8	0.291378347484191	0.558480584448326	0.424929465966258	0.00232115990466761	0.00869983246217928	TRUE	sp|P62917|RL8_HUMAN	15	FALSE	8	146015150	146017972
PSMC2	0.397596214161126	0.440343983952967	0.418970099057046	0.00030593967029048	0.00247399291071436	TRUE	sp|P35998|PRS7_HUMAN	4	FALSE	7	102984701	103009842
EEF1D	0.440497383989403	0.393143019379437	0.41682020168442	0.000320441244711892	0.00256196434771071	TRUE	A0A087X1X7|A0A087X1X7_HUMAN	6	FALSE	8	144661867	144681711
OASL	0.393503686666126	0.433870922020315	0.41368730434322	0.000322911083064608	0.00256196434771071	TRUE	sp|Q15646-3|OASL_HUMAN	3	FALSE	12	121458095	121477045
RPL27	0.372842919311339	0.453345604270382	0.413094261790861	0.000408983937233177	0.00299091731489654	TRUE	sp|P61353|RL27_HUMAN	12	FALSE	17	41150290	41154976
RPS27L	0.26464030913781	0.556639219516025	0.410639764326917	0.00349264984385714	0.0112540939413175	TRUE	C9JLI6|C9JLI6_HUMAN	2	FALSE	1	153963235	153964626
CCT7	0.495153732124884	0.319675764824563	0.407414748474724	0.00106932294969928	0.00548354024815303	TRUE	sp|Q99832-2|TCPH_HUMAN	3	FALSE	2	73460548	73480149
EEF1G	0.338578363820933	0.471852004574085	0.405215184197509	0.000711315920937426	0.00396169993051904	TRUE	sp|P26641|EF1G_HUMAN	4	FALSE	11	62327073	62342401
ANGPTL4	0.498130868138869	0.310902220340388	0.404516544239628	0.00125436720347024	0.0059465271678493	TRUE	sp|Q9BY76|ANGL4_HUMAN	2	FALSE	19	8428173	8439257
YWHAZ	0.389667749765088	0.414726260757927	0.402197005261507	0.000353751410065123	0.00270459032604335	TRUE	sp|P63104|1433Z_HUMAN	2	FALSE	8	101928753	101965616
PSMC6	0.340370919405668	0.463408884075495	0.401889901740581	0.000671256512953869	0.00386662142050824	TRUE	sp|P62333|PRS10_HUMAN	5	FALSE	14	53173890	53195305
FAU	0.374750402275449	0.425732663832314	0.400241533053881	0.000399585851505923	0.0029800594035673	TRUE	sp|P62861|RS30_HUMAN	4	FALSE	11	64888100	64889945
PPP2R1A	0.37386249941364	0.41985213204088	0.39685731572726	0.000407196536142913	0.00299091731489654	TRUE	sp|P30153|2AAA_HUMAN	2	FALSE	19	52693292	52730687
LGALS1	0.457199078891517	0.329446680861881	0.393322879876699	0.000780210561118285	0.00423327149613212	TRUE	sp|P09382|LEG1_HUMAN	3	FALSE	22	38071615	38075813
SRP14	0.308937187120922	0.475202409445629	0.392069798283276	0.00116774848977511	0.0057555667466329	TRUE	sp|P37108|SRP14_HUMAN	3	FALSE	15	40327940	40331389
CCT8	0.381397387842192	0.401574661110192	0.391486024476192	0.00040041226231047	0.0029800594035673	TRUE	sp|P50990-2|TCPQ_HUMAN	5	FALSE	21	30428126	30446118
RPL10A	0.357621243177775	0.421178048745201	0.389399645961488	0.000490664068629465	0.00322381626341703	TRUE	sp|P62906|RL10A_HUMAN	7	FALSE	6	35436185	35438562
RPL18	0.288703492403101	0.486900870075853	0.387802181239477	0.00172360840753258	0.0074336136960764	TRUE	sp|Q07020-2|RL18_HUMAN	6	FALSE	19	49118585	49122793
RPL35A	0.397913692076191	0.370493263167855	0.384203477622023	0.000447411518047069	0.00316195871157635	TRUE	sp|P18077|RL35A_HUMAN	7	FALSE	3	197676858	197683481
PRPS1	0.297039458857931	0.465597547480456	0.381318503169193	0.00136658402059786	0.00638498422957111	TRUE	sp|P60891-2|PRPS1_HUMAN	3	FALSE	X	106871737	106894256
MRPS25	0.245488161284699	0.514524646085203	0.380006403684951	0.00394725057785814	0.0121598451867351	TRUE	E7EPW2|E7EPW2_HUMAN	2	FALSE	3	15083967	15106842
PDLIM7	0.383157118465213	0.37390962502101	0.378533371743111	0.000465874599981491	0.00320425229793856	TRUE	sp|Q9NR12|PDLI7_HUMAN	2	FALSE	5	176910395	176924607
SNRPD1	0.217060448670498	0.536063929382479	0.376562189026488	0.00662589614656203	0.0174136833101833	TRUE	sp|P62314|SMD1_HUMAN	3	FALSE	18	19192228	19210417
PSMA1	0.456660975127875	0.289703935624122	0.373182455375999	0.00148969267173747	0.00680886704853919	TRUE	F5GX11|F5GX11_HUMAN	3	FALSE	11	14515329	14665181
RPL7A	0.331784674032281	0.412912755669939	0.37234871485111	0.000687129046355953	0.00387835924822387	TRUE	sp|P62424|RL7A_HUMAN	12	FALSE	9	136215069	136218281
COPA	0.363017837015995	0.37712309901238	0.370070468014187	0.000524211262372156	0.00331975450975056	TRUE	A0A3B3ISC6|A0A3B3ISC6_HUMAN	2	FALSE	1	160259063	160313190
KTN1	0.302830783693533	0.435964548446268	0.3693976660699	0.00111427333512182	0.00560368946550499	TRUE	sp|Q86UP2-2|KTN1_HUMAN	4	FALSE	14	56025790	56168244
DNAJC19	0.360345806061396	0.377563755511158	0.368954780786277	0.000534726742806834	0.00335600888582498	TRUE	sp|Q96DA6-2|TIM14_HUMAN	2	FALSE	3	180701497	180707562
PSMD6	0.354225154467464	0.381230969071932	0.367728061769698	0.000555502330563417	0.00343512838238113	TRUE	sp|Q15008|PSMD6_HUMAN	6	FALSE	3	63996225	64009658
KHDRBS1	0.277244655310184	0.457565364505538	0.367405009907861	0.00184268182023733	0.00778741412472158	TRUE	sp|Q07666|KHDR1_HUMAN	7	FALSE	1	32479430	32526451
AP2A1	0.471585940739601	0.26080944125756	0.36619769099858	0.0025724604076894	0.00920612426751825	TRUE	sp|O95782-2|AP2A1_HUMAN	3	FALSE	19	50270225	50310370
RPL21	0.435335592309176	0.297003305939533	0.366169449124355	0.00122237764680303	0.00590815862621466	TRUE	sp|P46778|RL21_HUMAN	11	FALSE	13	27825446	27830828
EWSR1	0.358820793163613	0.369477307455814	0.364149050309713	0.000565342983606549	0.00347046313294239	TRUE	sp|Q01844|EWS_HUMAN	4	FALSE	22	29663998	29696515
DCTN1	0.369626475201777	0.349865028725453	0.359745751963615	0.000608736482722562	0.00366743063145899	TRUE	sp|Q14203-5|DCTN1_HUMAN	9	FALSE	2	74588281	74619214
ATP1A1	0.356949507604199	0.355442465042682	0.35619598632344	0.000626918891610743	0.00373928218329528	TRUE	sp|P05023-3|AT1A1_HUMAN	4	FALSE	1	116915290	116952883
CCAR2	0.351142749631791	0.360528288677912	0.355835519154851	0.000632774747992608	0.00374544604502256	TRUE	sp|Q8N163|CCAR2_HUMAN	13	FALSE	8	22462145	22479027
RPS26	0.344646647584877	0.358078307930519	0.351362477757698	0.000676527485563033	0.00387047357386742	TRUE	sp|P62854|RS26_HUMAN	2	FALSE	12	56435637	56438116
TXNDC12	0.335111083584884	0.357518300136348	0.346314691860616	0.000738019627652683	0.0040833849135257	TRUE	sp|O95881|TXD12_HUMAN	8	FALSE	1	52485803	52521843
ARCN1	0.209908954913143	0.476696395655487	0.343302675284315	0.00605208753054185	0.0163134795294413	TRUE	sp|P48444-2|COPD_HUMAN	3	FALSE	11	118443105	118473748
CCT2	0.373474478146314	0.312159042182788	0.342816760164551	0.000906004510467619	0.00479213706480043	TRUE	F8VQ14|F8VQ14_HUMAN	2	FALSE	12	69979114	69995350
PDIA3	0.32655380715962	0.35142345292903	0.338988630044325	0.000824070899325716	0.00441101504856333	TRUE	sp|P30101|PDIA3_HUMAN	3	FALSE	15	44038590	44065477
CALU	0.290684250410042	0.385581837424692	0.338133043917367	0.00121755740627124	0.00590815862621466	TRUE	sp|O43852|CALU_HUMAN	4	FALSE	7	128379346	128411861
HNRNPL	0.162788773394869	0.501568459295335	0.332178616345102	0.013281830112777	0.0293176354982821	TRUE	sp|P14866|HNRPL_HUMAN	3	FALSE	19	39327028	39342987
YWHAG	0.240535076045717	0.411339748479481	0.325937412262599	0.00291785452967041	0.00993488121235956	TRUE	sp|P61981|1433G_HUMAN	4	FALSE	7	75956116	75988348
WDR26	0.225899754522423	0.42407154401841	0.324985649270416	0.00389707622516999	0.012050527020027	TRUE	sp|Q9H7D7-2|WDR26_HUMAN	5	FALSE	1	224572845	224624735
PSMB1	0.300127279614465	0.34557796921311	0.322852624413787	0.00111940526778221	0.00560368946550499	TRUE	sp|P20618|PSB1_HUMAN	3	FALSE	6	170844205	170862429
HNRNPD	0.290908585592845	0.354221749584717	0.322565167588781	0.00122985909374036	0.00591035141620367	TRUE	H0Y8G5|H0Y8G5_HUMAN	7	FALSE	4	83273651	83295656
RPL10	0.405221623510826	0.237024367959901	0.321122995735363	0.00304343246116962	0.0101973175292576	TRUE	F8W7C6|F8W7C6_HUMAN	7	FALSE	X	153618315	153637504
HNRNPA2B1	0.275854143864404	0.360767331513451	0.318310737688927	0.00150756254830903	0.00685329785474538	TRUE	sp|P22626|ROA2_HUMAN	12	FALSE	7	26229547	26241149
RPL13	0.274058829889601	0.36130222618398	0.31768052803679	0.00154777523972957	0.00699827406780952	TRUE	sp|P26373|RL13_HUMAN	11	FALSE	16	89627065	89630950
AP2S1	0.245717073693488	0.386464263024294	0.316090668358891	0.00250471392489067	0.00904061978898305	TRUE	sp|P53680|AP2S1_HUMAN	2	FALSE	19	47341393	47354249
PCNP	0.316331113628998	0.310581191103029	0.313456152366013	0.00117027575942238	0.0057555667466329	TRUE	sp|Q8WW12|PCNP_HUMAN	4	FALSE	3	101292939	101313281
ELMO1	0.318157290505754	0.306485804280371	0.312321547393062	0.00119689745913258	0.00585227187866569	TRUE	sp|Q92556|ELMO1_HUMAN	2	FALSE	7	36893961	37488852
RPL14	0.235396548669112	0.387848800665129	0.31162267466712	0.00299170992960731	0.0101452743983861	TRUE	sp|P50914|RL14_HUMAN	9	FALSE	3	40498783	40503861
SSB	0.225316343452374	0.386757321054059	0.306036832253216	0.00354497871361793	0.011335844479668	TRUE	sp|P05455|LA_HUMAN	3	FALSE	2	170648443	170668574
MCAM	0.243112305022903	0.367759925466126	0.305436115244514	0.00253077904784468	0.00909566315913408	TRUE	sp|P43121|MUC18_HUMAN	2	FALSE	11	119179241	119192231
HNRNPLL	0.32666772806785	0.28169209880463	0.30417991343624	0.00148617635226607	0.00680886704853919	TRUE	C9IYN3|C9IYN3_HUMAN	2	FALSE	2	38789120	38830728
ASPH	0.266917602547267	0.333702762832896	0.300310182690081	0.00176385954406505	0.00752997906882591	TRUE	sp|Q12797-10|ASPH_HUMAN	7	FALSE	8	62413116	62627155
DYNC1H1	0.279291626489005	0.320235826627894	0.29976372655845	0.0015675951532442	0.00704998675870788	TRUE	sp|Q14204|DYHC1_HUMAN	17	FALSE	14	102430865	102517129
SRRT	0.327048490644344	0.272145879177419	0.299597184910881	0.00167186372264403	0.00736145230755825	TRUE	sp|Q9BXP5-4|SRRT_HUMAN	9	FALSE	7	100472733	100486285
RRBP1	0.265565990052259	0.333554205808699	0.299560097930479	0.0017975905936425	0.00763522065279465	TRUE	sp|Q9P2E9-3|RRBP1_HUMAN	16	FALSE	20	17594323	17662940
AP2M1	0.0966290951292663	0.502052052125638	0.299340573627452	0.0323664225149335	0.0596933362610944	TRUE	sp|Q96CW1-2|AP2M1_HUMAN	3	FALSE	3	183892477	183901879
DDX3Y	0.240163784974651	0.354569231162202	0.297366508068427	0.00261931939933694	0.00929471567444036	TRUE	sp|O15523-2|DDX3Y_HUMAN	2	FALSE	Y	15016019	15032390
H1-0	0.364524705944994	0.226172747677126	0.29534872681106	0.00334450759428572	0.0109444781587327	TRUE	sp|P07305-2|H10_HUMAN	3	FALSE	22	38201114	38203442
IPO8	0.141353480843343	0.449341334797118	0.295347407820231	0.0163655780529634	0.0344948650189028	TRUE	sp|O15397|IPO8_HUMAN	3	FALSE	12	30781922	30848920
ELMO2	0.304377014338577	0.282737611000119	0.293557312669348	0.00163485673359388	0.00727467996271141	TRUE	Q5JVZ5|Q5JVZ5_HUMAN	8	FALSE	20	44994688	45061704
RPL7	0.358357672692456	0.225747226189544	0.292052449441	0.0033395809428578	0.0109444781587327	TRUE	sp|P18124|RL7_HUMAN	17	FALSE	8	74202506	74208024
RANBP10	0.244080169681315	0.337053256840647	0.290566713260981	0.00245495016456469	0.00901940365315806	TRUE	sp|Q6VN20|RBP10_HUMAN	3	FALSE	16	67757005	67840555
EIF2S2	0.297930120817679	0.27978383683131	0.288856978824494	0.00175286526935646	0.00752122291596318	TRUE	sp|P20042|IF2B_HUMAN	3	FALSE	20	32676104	32700138
RPL32	0.258487067846325	0.31768384454185	0.288085456194087	0.00205542832536569	0.00827088622790692	TRUE	D3YTB1|D3YTB1_HUMAN	9	FALSE	3	12875984	12883087
PRPSAP1	0.397839975866244	0.17591114805888	0.286875561962562	0.00848465714003559	0.0207430135313079	TRUE	sp|Q14558-2|KPRA_HUMAN	3	FALSE	17	74305567	74380602
ACOT9	0.335853260237656	0.237565194783347	0.286709227510501	0.00271905886131154	0.00944929133207852	TRUE	H7C5Q2|H7C5Q2_HUMAN	3	FALSE	X	23720370	23784592
SNRNP70	0.387680197521803	0.184776260262346	0.286228228892074	0.00713750322771914	0.0182097268751301	TRUE	M0QYR1|M0QYR1_HUMAN	2	FALSE	19	49588676	49611862
COX6C	0.262978589000774	0.30400916598856	0.283493877494667	0.00204027878517462	0.00826607144515218	TRUE	sp|P09669|COX6C_HUMAN	6	FALSE	8	100885428	100906290
WARS1	0.23955452657999	0.325589020656071	0.28257177361803	0.00265591280167148	0.00930676110919046	TRUE	sp|P23381-2|SYWC_HUMAN	3	FALSE	14	100800125	100842680
PSMD7	0.54838535151897	0.0139342948899426	0.281159823204456	0.0804792560371968	0.127945282282198	FALSE	sp|P51665|PSMD7_HUMAN	3	FALSE	16	74330673	74340186
SND1	0.256370691314256	0.301908699519494	0.279139695416875	0.00223297984895369	0.00855715522036036	TRUE	sp|Q7KZF4|SND1_HUMAN	6	FALSE	7	127292234	127732661
HSPA5	0.27657591041087	0.278422748326914	0.277499329368892	0.00208389092304485	0.00834548698228914	TRUE	sp|P11021|BIP_HUMAN	30	FALSE	9	127997132	128003609
RPL5	0.273242945669672	0.278413004590742	0.275827975130207	0.00214597593262879	0.00842978775326265	TRUE	sp|P46777|RL5_HUMAN	7	FALSE	1	93297582	93307481
DYNC1I2	0.158172351032974	0.392745896113517	0.275459123573245	0.0113085433402684	0.0257736719489585	TRUE	sp|Q13409-6|DC1I2_HUMAN	2	FALSE	2	172543919	172604930
RPL3	0.2759580830785	0.273286671884641	0.27462237748157	0.00218827729379942	0.00852009816706163	TRUE	sp|P39023|RL3_HUMAN	22	FALSE	22	39708887	39716394
LTBP1	0.258512417597025	0.290647284625667	0.274579851111346	0.0022981218560699	0.00869983246217928	TRUE	sp|Q14766|LTBP1_HUMAN	21	FALSE	2	33172039	33624576
PRKAR1A	0.280390674472862	0.268409796189435	0.274400235331148	0.00221084215572459	0.00855715522036036	TRUE	K7EPB2|K7EPB2_HUMAN	7	FALSE	17	66507921	66547460
PSMD3	0.263249595464313	0.280969385724664	0.272109490594488	0.0023174922513645	0.00869983246217928	TRUE	sp|O43242|PSMD3_HUMAN	10	FALSE	17	38137050	38154213
RPL27A	0.314020444422447	0.229786747090404	0.271903595756425	0.00312984901965563	0.0104039645277881	TRUE	sp|P46776|RL27A_HUMAN	5	FALSE	11	8703958	8736306
SNRPA	0.301576551887038	0.237763679475712	0.269670115681375	0.00286302259714377	0.0098630656115152	TRUE	sp|P09012|SNRPA_HUMAN	3	FALSE	19	41256542	41271294
RPL19	0.181397927576064	0.356770166042331	0.269084046809197	0.00714978927303725	0.0182097268751301	TRUE	J3QR09|J3QR09_HUMAN	12	FALSE	17	37356536	37360980
HNRNPH3	0.279336371906322	0.258460441341548	0.268898406623935	0.00246289696833575	0.00901940365315806	TRUE	sp|P31942-2|HNRH3_HUMAN	6	FALSE	10	70090931	70102948
MYO9B	0.166714400753797	0.370704465085282	0.268709432919539	0.00942045797069584	0.0222418312399013	TRUE	sp|Q13459-2|MYO9B_HUMAN	4	FALSE	19	17186591	17325346
RPL34	0.282488165218609	0.25023948673654	0.266363825977574	0.0026465063794029	0.00930676110919046	TRUE	sp|P49207|RL34_HUMAN	3	FALSE	4	109541722	109551568
