gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
NT5C2	0.349312919213123	0.219999795031306	0.284656357122214	0.00625892644448965	0.0978172174678075	TRUE	sp|P49902|5NTC_HUMAN	8	FALSE	10	104845940	104953056
OXA1L	0.360128611941505	0.207113644402416	0.28362112817196	0.00815784808249588	0.101518691148701	FALSE	sp|Q15070-2|OXA1L_HUMAN	2	FALSE	14	23235731	23241007
BCAS2	0.353653937851465	0.211122050160686	0.282387994006075	0.00741037553050179	0.101518691148701	FALSE	sp|O75934|SPF27_HUMAN	3	FALSE	1	115110178	115124260
CALM2	0.226983707996609	0.316467155457694	0.271725431727151	0.00497911674128379	0.0865174799845135	TRUE	sp|P0DP24|CALM2_HUMAN	7	FALSE	14	90862846	90874605
RPL14	0.168712629596957	0.361761459103029	0.265237044349993	0.0156021226658269	0.123559902654168	FALSE	sp|P50914|RL14_HUMAN	5	FALSE	3	40498783	40503861
SF3B4	0.337280521455938	0.192547880035917	0.264914200745928	0.00951383555014464	0.104423025848548	FALSE	sp|Q15427|SF3B4_HUMAN	3	FALSE	1	149895209	149900236
SPATA5L1	0.564124922012574	-0.0407554860991866	0.261684717956694	0.182867872146331	0.366559464363017	FALSE	sp|Q9BVQ7|SPA5L_HUMAN	3	FALSE	15	45694529	45713617
YPEL5	0.230531488666198	0.282447857129139	0.256489672897668	0.00457667036529312	0.0865174799845135	TRUE	sp|P62699|YPEL5_HUMAN	2	FALSE	2	30369807	30383399
MYO1D	0.273754918293985	0.229185844017156	0.25147038115557	0.00471229598112315	0.0865174799845135	TRUE	sp|O94832|MYO1D_HUMAN	32	FALSE	17	30819540	31204195
PLOD1	0.257769600286295	0.245119886540831	0.251444743413563	0.00419276286457739	0.0848873219966746	TRUE	sp|Q02809|PLOD1_HUMAN	18	FALSE	1	11994262	12035595
OASL	-0.0378765915689812	0.536809351713099	0.249466380072059	0.183001191555093	0.366559464363017	FALSE	sp|Q15646|OASL_HUMAN	7	FALSE	12	121458095	121477045
RBM17	0.350671686442148	0.142997273444884	0.246834479943516	0.0228200793758641	0.140332824573071	FALSE	sp|Q96I25|SPF45_HUMAN	12	FALSE	10	6130950	6159420
PARP4	0.175936356425208	0.30918440461949	0.242560380522349	0.0114946078995605	0.109886040988197	FALSE	sp|Q9UKK3|PARP4_HUMAN	2	FALSE	13	24995064	25086948
IFI44	0.474923186615595	-0.000867865861597039	0.237027660376999	0.143707920985936	0.318339447992381	FALSE	sp|Q8TCB0|IFI44_HUMAN	3	FALSE	1	79115481	79129763
SAFB	0.491651542368533	-0.0214517402878727	0.23509990104033	0.167923684674575	0.344754397865429	FALSE	sp|Q15424-2|SAFB1_HUMAN	2	FALSE	19	5623046	5668489
SF3B3	0.255868221595502	0.212390691302783	0.234129456449142	0.00607968939260883	0.0975716004960149	TRUE	sp|Q15393|SF3B3_HUMAN	38	FALSE	16	70557691	70608820
SRSF7	0.256491424284654	0.200687375242985	0.228589399763819	0.00713111110468577	0.101518691148701	FALSE	sp|Q16629-4|SRSF7_HUMAN	8	FALSE	2	38970741	38978636
CCNT2	0.314373951685436	0.137712666923647	0.226043309304542	0.0225109553440953	0.139737817135988	FALSE	sp|O60583|CCNT2_HUMAN	3	FALSE	2	135675805	135716912
DYSF	0.251383953856894	0.197389067142741	0.224386510499817	0.00753322094400854	0.101518691148701	FALSE	sp|O75923-15|DYSF_HUMAN	11	FALSE	2	71680852	71913898
PHF5A	0.283107189748094	0.15373992214581	0.218423555946952	0.0158180351168734	0.123559902654168	FALSE	sp|Q7RTV0|PHF5A_HUMAN	3	FALSE	22	41855721	41864729
DBN1	0.237323974110556	0.189306050025188	0.213315012067872	0.00870136220844576	0.104099933330133	FALSE	sp|Q16643|DREB_HUMAN	10	FALSE	5	176883609	176901402
CTSZ	0.237841643259461	0.187121872289854	0.212481757774657	0.00896200193156273	0.104297690589359	FALSE	sp|Q9UBR2|CATZ_HUMAN	2	FALSE	20	57570240	57582302
UNC45A	0.389043554951126	0.0328736655040451	0.210958610227586	0.106911887317044	0.268503900208454	FALSE	A0A1W2PNX8|A0A1W2PNX8_HUMAN	2	FALSE	15	91473410	91497323
NDUFB4	0.201891721107437	0.219352597704169	0.210622159405803	0.00805172600303132	0.101518691148701	FALSE	sp|O95168-2|NDUB4_HUMAN	3	FALSE	3	120315156	120321347
SAP18	0.166758158028308	0.253537866953248	0.210148012490778	0.0121427760637284	0.110335570391322	FALSE	sp|O00422|SAP18_HUMAN	6	FALSE	13	21714653	21723221
KCTD2	0.26310108114777	0.156890446241764	0.209995763694767	0.0144762973063237	0.119816397830956	FALSE	sp|Q14681|KCTD2_HUMAN	6	FALSE	17	73028670	73061984
PXDN	0.170471338439238	0.249280143606505	0.209875741022871	0.0114170366788416	0.109886040988197	FALSE	sp|Q92626|PXDN_HUMAN	15	FALSE	2	1635659	1748624
SF3B2	0.24474661794083	0.164488783287847	0.204617700614339	0.0126088776980794	0.113652623634743	FALSE	sp|Q13435|SF3B2_HUMAN	36	FALSE	11	65818200	65836779
HNRNPA1	0.187575323438377	0.22053195820974	0.204053640824058	0.00945716993842695	0.104423025848548	FALSE	sp|P09651-2|ROA1_HUMAN	19	FALSE	12	54673977	54680872
EFEMP1	0.223248700245488	0.182114044614725	0.202681372430106	0.0100450761601001	0.105754561813534	FALSE	A0A0U1RQV3|A0A0U1RQV3_HUMAN	3	FALSE	2	56093102	56151274
P4HA1	0.220371112663575	0.182313990152103	0.201342551407839	0.0101318483912786	0.105821527642243	FALSE	sp|P13674-3|P4HA1_HUMAN	2	FALSE	10	74766975	74856732
NCBP1	0.161301429604229	0.233576093609653	0.197438761606941	0.0133897645538377	0.11747286768567	FALSE	sp|Q09161|NCBP1_HUMAN	4	FALSE	9	100395908	100436030
U2SURP	0.273713848682828	0.115782615924772	0.1947482323038	0.0302227216964441	0.155058060755335	FALSE	sp|O15042-2|SR140_HUMAN	32	FALSE	3	142683339	142779567
DHX38	0.170523481944031	0.218065640952769	0.1942945614484	0.0120295241287183	0.110335570391322	FALSE	sp|Q92620|PRP16_HUMAN	14	FALSE	16	72127461	72146811
SPIN1	0.352993365715438	0.0335640188020179	0.193278692258728	0.106902464512154	0.268503900208454	FALSE	sp|Q9Y657|SPIN1_HUMAN	13	FALSE	9	91003334	91093609
DHX8	0.301516214785735	0.0830346794637862	0.192275447124761	0.0535995323943414	0.185428488488068	FALSE	sp|Q14562|DHX8_HUMAN	2	FALSE	17	41561233	41621831
PRRC2B	0.22470426611341	0.158171545832694	0.191437905973052	0.0142659387686849	0.119816397830956	FALSE	sp|Q5JSZ5|PRC2B_HUMAN	11	FALSE	9	134269480	134375584
CBR1	0.14112832402045	0.233362068388555	0.187245196204502	0.0187823428069135	0.134334582249447	FALSE	sp|P16152|CBR1_HUMAN	4	FALSE	21	37442239	37445464
ANXA1	0.0571409061602353	0.315632109265689	0.186386507712962	0.0790726800625525	0.231243659916265	FALSE	sp|P04083|ANXA1_HUMAN	2	FALSE	9	75766673	75785309
TXNDC12	0.224054750066657	0.148370524000143	0.1862126370334	0.0167483575262924	0.126671485658625	FALSE	sp|O95881|TXD12_HUMAN	5	FALSE	1	52485803	52521843
SF3B1	0.222849978014501	0.143338694357546	0.183094336186023	0.0182458959088827	0.131931862725767	FALSE	sp|O75533|SF3B1_HUMAN	51	FALSE	2	198254508	198299815
WTAP	0.104636585863343	0.259581064296551	0.182108825079947	0.0361344534887408	0.163895877970415	FALSE	sp|Q15007|FL2D_HUMAN	2	FALSE	6	160146617	160177351
FEN1	0.211198265364597	0.152567502632944	0.18188288399877	0.016086651544221	0.123801365100555	FALSE	sp|P39748-2|FEN1_HUMAN	2	FALSE	11	61560109	61564716
KCTD5	0.173466000004328	0.189465466610109	0.181465733307219	0.0135019813529833	0.117672897089576	FALSE	sp|Q9NXV2|KCTD5_HUMAN	8	FALSE	16	2732476	2759031
FKRP	0.136807972040362	0.225813840807199	0.18131090642378	0.0203295235709005	0.137154430496266	FALSE	sp|Q9H9S5|FKRP_HUMAN	2	FALSE	19	47249303	47280245
CHTOP	0.216038026922377	0.146346725441795	0.181192376182086	0.0175558003975034	0.129772199487337	FALSE	sp|Q9Y3Y2-4|CHTOP_HUMAN	3	FALSE	1	153606525	153618782
YWHAG	0.0673203895211252	0.290236519011714	0.17877845426642	0.0678308273175377	0.207112224477679	FALSE	sp|P61981|1433G_HUMAN	5	FALSE	7	75956116	75988348
RPL27A	0.194670158185708	0.160904393474731	0.177787275830219	0.0152623419265849	0.121728739244762	FALSE	E9PLL6|E9PLL6_HUMAN	6	FALSE	11	8703958	8736306
TRA2A	0.171222925827692	0.181276068796763	0.176249497312227	0.0147700154344367	0.119983582171103	FALSE	sp|Q13595|TRA2A_HUMAN	6	FALSE	7	23544399	23571660
CSMD3	0.381370318022867	-0.0326447338959213	0.174362792063473	0.206238543610768	0.38777153777203	FALSE	sp|Q7Z407-5|CSMD3_HUMAN	2	FALSE	8	113235157	114449328
ACTR3	0.186372910499575	0.161826276098168	0.174099593298871	0.0158674950976857	0.123559902654168	FALSE	sp|P61158|ARP3_HUMAN	12	FALSE	2	114647537	114720173
PDS5A	0.303281006528195	0.0421403817729953	0.172710694150595	0.0974458701947398	0.255680514846139	FALSE	sp|Q29RF7|PDS5A_HUMAN	3	FALSE	4	39824483	39979576
CORO1C	0.11660491865732	0.228575007685336	0.172589963171328	0.0289543278977722	0.15489388420109	FALSE	sp|Q9ULV4|COR1C_HUMAN	6	FALSE	12	109038885	109125372
LUC7L2	0.155856384062599	0.189219880786126	0.172538132424362	0.0168530961651399	0.126735283161852	FALSE	sp|Q9Y383|LC7L2_HUMAN	9	FALSE	7	139025105	139108198
TAB3	0.0880820390819856	0.255115500135954	0.17159876960897	0.0479702023224984	0.18192733791472	FALSE	sp|Q8N5C8|TAB3_HUMAN	7	FALSE	X	30845559	30993201
FBN1	0.13162434433913	0.211173882431474	0.171399113385302	0.0226575004693747	0.139987185998578	FALSE	sp|P35555|FBN1_HUMAN	2	FALSE	15	48700503	48938046
MX1	0.256914845905328	0.0833719905400336	0.170143418222681	0.0519849954671129	0.185114584782789	FALSE	sp|P20591|MX1_HUMAN	2	FALSE	21	42792231	42831141
STARD3NL	-0.0262716621191679	0.362035317664812	0.167881827772822	0.200084442802489	0.380507408566583	FALSE	sp|O95772-2|STR3N_HUMAN	2	FALSE	7	38217824	38270272
GTPBP6	0.395641761030831	-0.0619143735052816	0.166863693762775	0.25690348689013	0.43981273011414	FALSE	sp|O43824|GTPB6_HUMAN	2	FALSE	X	220025	230886
RIF1	0.22410119946349	0.10818676716432	0.166143983313905	0.0337151966684907	0.160637376814167	FALSE	sp|Q5UIP0-2|RIF1_HUMAN	5	FALSE	2	152266397	152364527
ATP1A1	0.0952416541171957	0.236016211333705	0.16562893272545	0.0422865644956479	0.174448648514961	FALSE	sp|P05023-3|AT1A1_HUMAN	4	FALSE	1	116915290	116952883
AFTPH	0.112051772141307	0.218217690645126	0.165134731393216	0.0316067164304402	0.158104292472368	FALSE	sp|Q6ULP2-8|AFTIN_HUMAN	3	FALSE	2	64751465	64820139
GATAD2B	0.126189800205701	0.2022377597117	0.1642137799587	0.0253331779429946	0.145582804248825	FALSE	A0A0U1RRM1|A0A0U1RRM1_HUMAN	5	FALSE	1	153777201	153895451
KRTCAP2	0.22316136696903	0.105219817561313	0.164190592265171	0.0355712471174833	0.163857467496824	FALSE	sp|Q8N6L1|KTAP2_HUMAN	2	FALSE	1	155141884	155145951
RBBP6	0.205774077011142	0.121704166894464	0.163739121952803	0.027144429609142	0.150339827753174	FALSE	sp|Q7Z6E9-2|RBBP6_HUMAN	4	FALSE	16	24549014	24584184
CEP170	0.187762061948284	0.139571273608325	0.163666667778304	0.0214717306984474	0.138816054516304	FALSE	sp|Q5SW79-3|CE170_HUMAN	19	FALSE	1	243287730	243418650
AP3S1	0.193937754805031	0.128473195162851	0.161205474983941	0.0249775715367874	0.145582804248825	FALSE	sp|Q92572|AP3S1_HUMAN	3	FALSE	5	115177178	115249778
MACF1	0.166734980156516	0.155305742252743	0.161020361204629	0.0200030980385347	0.137099244547339	FALSE	H3BPE1|H3BPE1_HUMAN	48	FALSE	1	39546988	39952849
RALA	0.105062162096036	0.213743528068431	0.159402845082233	0.0359714095353826	0.163895877970415	FALSE	sp|P11233|RALA_HUMAN	5	FALSE	7	39663082	39747723
PRPF38A	0.0892209105474322	0.2273745341524	0.158297722349916	0.0471863545404135	0.181547785688081	FALSE	sp|Q8NAV1|PR38A_HUMAN	2	FALSE	1	52870236	52886511
SFXN3	0.2467267414373	0.0693274143569269	0.158027077897113	0.0658633381406182	0.204526703548725	FALSE	sp|Q9BWM7|SFXN3_HUMAN	2	FALSE	10	102790991	102800998
PCNP	0.197894947185159	0.116560071856895	0.157227509521027	0.0302027190163925	0.155058060755335	FALSE	sp|Q8WW12|PCNP_HUMAN	3	FALSE	3	101292939	101313281
PPP2CA	0.180984653955036	0.131959546115315	0.156472100035175	0.0249319769942577	0.145582804248825	FALSE	sp|P67775-2|PP2AA_HUMAN	2	FALSE	5	133530025	133561833
RPS18	0.152400463290231	0.16039787617829	0.15639916973426	0.0219125166666238	0.13930856006414	FALSE	sp|P62269|RS18_HUMAN	13	FALSE	6	33239787	33244287
SRSF1	0.148376312338296	0.163046283176882	0.155711297757589	0.022425177947037	0.139737817135988	FALSE	sp|Q07955|SRSF1_HUMAN	17	FALSE	17	56080721	56084707
ZC3H7A	0.122427710068727	0.187126353744109	0.154777031906418	0.028276245590579	0.152294448341914	FALSE	sp|Q8IWR0|Z3H7A_HUMAN	4	FALSE	16	11844442	11891123
IGLV8-61	0.0830595718653804	0.225004701900499	0.15403213688294	0.0526919243862979	0.185114584782789	FALSE	sp|A0A075B6I0|LV861_HUMAN	2	FALSE	22	22453110	22453622
APP	0.222540685475874	0.0845898509180287	0.153565268196951	0.0513921325743895	0.185114584782789	FALSE	A0A0A0MRG2|A0A0A0MRG2_HUMAN	2	FALSE	21	27252861	27543446
IVNS1ABP	0.199525670142975	0.10716226848848	0.153343969315727	0.0354672429620432	0.163857467496824	FALSE	sp|Q9Y6Y0|NS1BP_HUMAN	14	FALSE	1	185265520	185286461
RNPS1	0.13019523940207	0.176109352522317	0.153152295962193	0.0262781782131331	0.14778667747215	FALSE	sp|Q15287-3|RNPS1_HUMAN	4	FALSE	16	2303117	2318413
ARHGAP24	0.340047255659439	-0.0346973016175198	0.15267497702096	0.22435513183959	0.404001640204804	FALSE	D6RCP5|D6RCP5_HUMAN	5	FALSE	4	86396267	86923823
POLDIP3	0.236757396358389	0.0681921423245804	0.152474769341485	0.06751827560861	0.207097854851234	FALSE	sp|Q9BY77|PDIP3_HUMAN	3	FALSE	22	42979727	43010968
ACTBL2	0.281821098994296	0.0190302216393903	0.150425660316843	0.135285266813649	0.309089255428406	FALSE	sp|Q562R1|ACTBL_HUMAN	2	FALSE	5	56775846	56778636
PLCB3	0.107933031115675	0.192326753346279	0.150129892230977	0.0356103614772734	0.163857467496824	FALSE	sp|Q01970-2|PLCB3_HUMAN	2	FALSE	11	64018995	64036622
LUC7L	0.134582235824492	0.164347665427673	0.149464950626082	0.0265633192692724	0.148754587907925	FALSE	sp|Q9NQ29|LUC7L_HUMAN	4	FALSE	16	238968	279462
RBM15	0.100985251608481	0.196925456446785	0.148955354027633	0.0397985088854889	0.171720779322306	FALSE	sp|Q96T37-4|RBM15_HUMAN	2	FALSE	1	110881128	110889299
NES	0.226820700817083	0.0707721586965775	0.14879642975683	0.0651607127963483	0.204108013291873	FALSE	sp|P48681|NEST_HUMAN	32	FALSE	1	156638555	156647189
NOP14	0.197937113113756	0.0994061125279622	0.148671612820859	0.0408420519435581	0.172970299622055	FALSE	sp|P78316|NOP14_HUMAN	6	FALSE	4	2939660	2965112
AIMP2	0.0763462845650658	0.218999253519925	0.147672769042495	0.0596325606154398	0.194296477867397	FALSE	sp|Q13155|AIMP2_HUMAN	5	FALSE	7	6048876	6063465
DNAJC10	0.0849637327888608	0.208707016004517	0.146835374396689	0.0518783682691263	0.185114584782789	FALSE	sp|Q8IXB1-2|DJC10_HUMAN	5	FALSE	2	183580999	183659191
QPCT	0.135084519704389	0.156542542661338	0.145813531182863	0.0280482700322591	0.152294448341914	FALSE	sp|Q16769|QPCT_HUMAN	3	FALSE	2	37571717	37600465
CHD4	0.128543597256932	0.160377770666678	0.144460683961805	0.0297749481816554	0.155058060755335	FALSE	A0A2R8YDW2|A0A2R8YDW2_HUMAN	11	FALSE	12	6679249	6716642
SRP72	0.12650481862633	0.162283862941635	0.144394340783982	0.0302512373868214	0.155058060755335	FALSE	sp|O76094-2|SRP72_HUMAN	2	FALSE	4	57333081	57369839
ZC3HAV1	0.232086262914859	0.0566716539887153	0.144378958451787	0.0821901619637701	0.234231659885418	FALSE	sp|Q7Z2W4|ZCCHV_HUMAN	14	FALSE	7	138728266	138794465
MYH10	0.225042599197309	0.0632032674778245	0.144122933337567	0.074300467398157	0.221220396144739	FALSE	sp|P35580-5|MYH10_HUMAN	13	FALSE	17	8377523	8534079
OTUD4	0.162055252441672	0.123937361219529	0.1429963068306	0.0314686666924201	0.15806398995124	FALSE	sp|Q01804|OTUD4_HUMAN	31	FALSE	4	146031990	146101313
HSPA5	0.163976657572064	0.121830101211323	0.142903379391694	0.0320752020503197	0.159271383123703	FALSE	sp|P11021|BIP_HUMAN	38	FALSE	9	127997132	128003609
RAC2	0.275354547539056	0.0099253017544001	0.142639924646728	0.153688188534805	0.327203442744569	FALSE	B1AH78|B1AH78_HUMAN	2	FALSE	22	37621301	37640488
SMNDC1	0.228249705698186	0.0540556587818877	0.141152682240037	0.086230585626083	0.241061865742189	FALSE	sp|O75940|SPF30_HUMAN	3	FALSE	10	112050488	112064709
LRRFIP2	0.234487995213513	0.0459205841436017	0.140204289678557	0.0975316249641048	0.255680514846139	FALSE	sp|Q9Y608|LRRF2_HUMAN	6	FALSE	3	37094117	37225180
RBM5	0.208567499513855	0.0707354850934685	0.139651492303662	0.0667804625745388	0.206298330394585	FALSE	sp|P52756|RBM5_HUMAN	10	FALSE	3	50126341	50156454
NKRF	0.205862617936692	0.073364792898758	0.139613705417725	0.0640535735187766	0.20355165971433	FALSE	sp|O15226-2|NKRF_HUMAN	2	FALSE	X	118722300	118739858
SNRPE	0.205291349688732	0.0733383002289294	0.139314824958831	0.0641487534211483	0.20355165971433	FALSE	sp|P62304|RUXE_HUMAN	2	FALSE	1	203830731	203839678
MAP4	0.1411976805528	0.136947562978051	0.139072621765425	0.0317169705263717	0.158104292472368	FALSE	sp|P27816|MAP4_HUMAN	16	FALSE	3	47892182	48130769
RBMX	0.164267949946307	0.113696002508608	0.138981976227457	0.0363510419171894	0.163895877970415	FALSE	sp|P38159|RBMX_HUMAN	13	FALSE	X	135930163	135962923
EIF4B	0.145438195720683	0.130862344891025	0.138150270305854	0.0327263803563581	0.160358987272856	FALSE	sp|P23588|IF4B_HUMAN	61	FALSE	12	53399942	53435993
NUFIP2	0.155406043114159	0.120491289654662	0.13794866638441	0.0347101049926113	0.161980489965519	FALSE	sp|Q7Z417|NUFP2_HUMAN	9	FALSE	17	27582854	27621136
CHERP	0.137184151950066	0.137256681480341	0.137220416715203	0.0330222534581642	0.160358987272856	FALSE	sp|Q8IWX8|CHERP_HUMAN	15	FALSE	19	16628700	16653341
PSMA4	0.141530512920927	0.132409823831438	0.136970168376182	0.0333614510547485	0.160637376814167	FALSE	sp|P25789|PSA4_HUMAN	7	FALSE	15	78832747	78841604
PPP1CA	0.222590721596536	0.0499713648853977	0.136281043240967	0.0930116620574454	0.24954640316087	FALSE	sp|P62136|PP1A_HUMAN	2	FALSE	11	67165654	67188654
ADD1	0.231476880091218	0.0400769222849284	0.135776901188073	0.107461737038919	0.268992293771164	FALSE	sp|P35611-4|ADDA_HUMAN	2	FALSE	4	2845584	2931803
PHB	0.16433323806266	0.103750892740027	0.134042065401344	0.0427499812897278	0.175261605536704	FALSE	sp|P35232|PHB_HUMAN	8	FALSE	17	47481414	47492246
CAMK2D	0.364708523966364	-0.0966300844916397	0.134039219737362	0.351684714793978	0.537534360823317	FALSE	sp|Q13557-8|KCC2D_HUMAN	2	FALSE	4	114372188	114683083
CSNK1A1	-0.0348274540888056	0.302385862888883	0.133779204400039	0.242027909390463	0.424678305010466	FALSE	sp|P48729|KC1A_HUMAN	4	FALSE	5	148871760	148931007
RBM4	0.327009448229965	-0.0597181439370011	0.133645652146482	0.288235597532179	0.477129618053267	FALSE	sp|Q9BWF3|RBM4_HUMAN	5	FALSE	11	66384097	66434153
ACTR2	0.131389725026505	0.134149350142405	0.132769537584455	0.0365310177906378	0.164077881953854	FALSE	sp|P61160|ARP2_HUMAN	9	FALSE	2	65454887	65498387
DNAJB11	0.194364915116186	0.0703179362227431	0.132341425669465	0.0692363203962315	0.210914346392224	FALSE	sp|Q9UBS4|DJB11_HUMAN	5	FALSE	3	186285192	186315061
RBM3	0.162530193992051	0.101308781015092	0.131919487503571	0.0449621883648539	0.177156406850742	FALSE	sp|P98179|RBM3_HUMAN	3	FALSE	X	48432837	48437454
PNN	0.171327406884636	0.0917993734057596	0.131563390145198	0.0507772161609189	0.185114584782789	FALSE	sp|Q9H307|PININ_HUMAN	4	FALSE	14	39644387	39652422
ARPC3	0.151793831919036	0.111097300797436	0.131445566358236	0.0410562037669901	0.172970299622055	FALSE	sp|O15145|ARPC3_HUMAN	6	FALSE	12	110872630	110888227
WWP1	0.168528069285774	0.0902289668632541	0.129378518074514	0.0528204094484274	0.185114584782789	FALSE	sp|Q9H0M0-3|WWP1_HUMAN	4	FALSE	8	87354967	87490649
RSRC2	0.156480705989338	0.102167243251333	0.129323974620336	0.0458882653127213	0.179195718550568	FALSE	sp|Q7L4I2|RSRC2_HUMAN	6	FALSE	12	122989190	123011547
SRSF3	0.103620174893727	0.154962854411767	0.129291514652747	0.0452374715289784	0.177570977348182	FALSE	sp|P84103-2|SRSF3_HUMAN	9	FALSE	6	36562145	36573377
MBNL1	-0.0703690186544037	0.325387941321054	0.127509461333325	0.31617859354702	0.501919214846656	FALSE	H7C4T5|H7C4T5_HUMAN	4	FALSE	3	151961617	152183569
ENO1	-0.00544023230751023	0.259246060221926	0.126902913957208	0.192424369284449	0.375156251819756	FALSE	sp|P06733-2|ENOA_HUMAN	3	FALSE	1	8921061	8939308
PBXIP1	0.142487433909839	0.110730025941699	0.126608729925769	0.0443668864855401	0.17568867852478	FALSE	sp|Q96AQ6-3|PBIP1_HUMAN	4	FALSE	1	154916552	154928599
PRPS1	0.113630368261344	0.138911177656293	0.126270772958818	0.0438738611958729	0.17568867852478	FALSE	B1ALA9|B1ALA9_HUMAN	2	FALSE	X	106871737	106894256
IGHG3	0.188313337798856	0.0639933778851578	0.126153357842007	0.0786675163616349	0.230571161541006	FALSE	sp|P01860|IGHG3_HUMAN	2	FALSE	14	106232251	106237742
RPS20	0.326744726359514	-0.0755605265625121	0.125592099898501	0.328560996016162	0.515359083143349	FALSE	sp|P60866|RS20_HUMAN	3	FALSE	8	56979854	56987069
SMARCA5	0.115079404545071	0.136060156454178	0.125569780499624	0.0441367552881809	0.17568867852478	FALSE	sp|O60264|SMCA5_HUMAN	4	FALSE	4	144434616	144478639
TNRC6B	0.159861853525143	0.0909043929839441	0.125383123254544	0.0544210272095861	0.186007073381416	FALSE	sp|Q9UPQ9-1|TNR6B_HUMAN	15	FALSE	22	40440821	40731812
ARPC5L	0.0895132231108668	0.161104638253491	0.125308930682179	0.0553879084023877	0.187628951282191	FALSE	sp|Q9BPX5|ARP5L_HUMAN	4	FALSE	9	127624409	127640003
