gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
EHD4	0.40546392639218	0.47816692111936	0.44181542375577	0.00063084948710503	0.0115310176896112	TRUE	sp|Q9H223|EHD4_HUMAN	6	FALSE	15	42190950	42264776
PA2G4	0.479452147274181	0.372503041652791	0.425977594463486	0.00109821717106365	0.0148398471725887	TRUE	sp|Q9UQ80|PA2G4_HUMAN	14	FALSE	12	56498103	56507691
DDRGK1	0.359461288309511	0.481537405660124	0.420499346984817	0.00140385529159133	0.0165842939061607	TRUE	sp|Q96HY6|DDRGK_HUMAN	3	FALSE	20	3170996	3185331
COL6A2	0.443206395799226	0.389423861138933	0.416315128469079	0.000643491367709359	0.0115310176896112	TRUE	sp|P12110|CO6A2_HUMAN	3	FALSE	21	47518011	47552763
PSMD9	0.430332229845956	0.39536001450238	0.412846122174168	0.000570607617604352	0.0113438633475541	TRUE	F5H5V4|F5H5V4_HUMAN	3	FALSE	12	122326637	122356203
KLC2	0.429049247126869	0.395998849285764	0.412524048206316	0.000565206681257216	0.0113438633475541	TRUE	sp|Q9H0B6|KLC2_HUMAN	8	FALSE	11	66024765	66035331
CD44	0.461695425960695	0.363187400145463	0.412441413053079	0.00110629029591808	0.0148398471725887	TRUE	sp|P16070-16|CD44_HUMAN	5	FALSE	11	35160417	35253949
OPA3	0.216792897416134	0.60210180761635	0.409447352516242	0.023611899924892	0.0710011071296665	TRUE	sp|Q9H6K4|OPA3_HUMAN	2	FALSE	19	46030685	46105470
SDC4	0.426588379415819	0.391897662609669	0.409243021012744	0.000588004564899425	0.0113438633475541	TRUE	sp|P31431-2|SDC4_HUMAN	2	FALSE	20	43953928	43977064
RSU1	0.381549711162815	0.434896098775599	0.408222904969207	0.00068822105372157	0.0120579137677544	TRUE	sp|Q15404|RSU1_HUMAN	6	FALSE	10	16632610	16859527
SPOCK1	0.466878401206465	0.340029088569743	0.403453744888104	0.00173355540487404	0.0184430705807752	TRUE	sp|Q08629|TICN1_HUMAN	2	FALSE	5	136310987	136934068
GPX8	0.377398069397476	0.428366415803367	0.402882242600421	0.000706459229046606	0.0121299049627302	TRUE	sp|Q8TED1|GPX8_HUMAN	7	FALSE	5	54455946	54462899
ATP6V1E1	0.477046092260892	0.327174312385974	0.402110202323433	0.00237522062535105	0.0208854597459071	TRUE	sp|P36543-3|VATE1_HUMAN	2	FALSE	22	18074902	18111584
SND1	0.403451921442986	0.389277485562868	0.396364703502927	0.000599452174217036	0.0114362153681183	TRUE	sp|Q7KZF4|SND1_HUMAN	44	FALSE	7	127292234	127732661
MCM5	0.35328801962358	0.437142762119766	0.395215390871673	0.00107540804219722	0.014771804867621	TRUE	B1AHB1|B1AHB1_HUMAN	4	FALSE	22	35796056	35821423
ATP5F1D	0.381914070319024	0.406097158865624	0.394005614592324	0.000636147739263759	0.0115310176896112	TRUE	sp|P30049|ATPD_HUMAN	2	FALSE	19	1241749	1244824
TOR1AIP1	0.292733011992791	0.481616141463885	0.387174576728338	0.00443770074661169	0.0276119454926348	TRUE	A0A0A0MSK5|A0A0A0MSK5_HUMAN	2	FALSE	1	179851177	179894135
OSBPL8	0.354636723061017	0.418833362612663	0.38673504283684	0.000931477202456759	0.0141535075806925	TRUE	F8VQX7|F8VQX7_HUMAN	7	FALSE	12	76745577	76953589
COL6A1	0.43896812717658	0.334105157823629	0.386536642500104	0.00151457191056607	0.0168242936585772	TRUE	A0A087X0S5|A0A087X0S5_HUMAN	13	FALSE	21	47401651	47424964
TCIRG1	0.349354951427685	0.423068167135394	0.386211559281539	0.00103809063733807	0.014771804867621	TRUE	sp|Q13488|VPP3_HUMAN	2	FALSE	11	67806483	67818362
WDR61	0.383227138801487	0.388814178635233	0.38602065871836	0.000648824424077189	0.0115310176896112	TRUE	H0YN81|H0YN81_HUMAN	3	FALSE	15	78570177	78592136
IKBKB	0.335135374403468	0.434334537637483	0.384734956020475	0.00143240544937335	0.0165842939061607	TRUE	sp|O14920|IKKB_HUMAN	3	FALSE	8	42128820	42189973
CSDE1	0.371913602835512	0.392848795346325	0.382381199090918	0.000699126922456945	0.0121252618773593	TRUE	sp|O75534-2|CSDE1_HUMAN	23	FALSE	1	115259534	115301297
REEP3	0.269804993801554	0.469816956071806	0.36981097493668	0.00593186160019111	0.0326442511779748	TRUE	sp|Q6NUK4|REEP3_HUMAN	2	FALSE	10	65281123	65384883
EMILIN1	0.422218301793151	0.312026399826397	0.367122350809774	0.00194948035017601	0.019499028183055	TRUE	sp|Q9Y6C2|EMIL1_HUMAN	10	FALSE	2	27301435	27309271
WASF2	0.259416160413313	0.469785964280316	0.364601062346814	0.00701628139736997	0.0360495188271067	TRUE	sp|Q9Y6W5-2|WASF2_HUMAN	3	FALSE	1	27730730	27816669
IDH2	0.418312000138283	0.310117527768647	0.364214763953465	0.00195423697258391	0.019499028183055	TRUE	sp|P48735|IDHP_HUMAN	4	FALSE	15	90626277	90645736
SRP54	0.392975815412246	0.334750467761303	0.363863141586774	0.00109248625076766	0.0148398471725887	TRUE	G3V4F7|G3V4F7_HUMAN	4	FALSE	14	35451163	35498773
ATP6V0A1	0.394785656618801	0.33272253741298	0.36375409701589	0.0011362935580152	0.0150334586633019	TRUE	B7Z641|B7Z641_HUMAN	2	FALSE	17	40610862	40674629
MTHFD1L	0.345185866583538	0.368729354317541	0.356957610450539	0.000906996409377012	0.0140298453594624	TRUE	B7ZM99|B7ZM99_HUMAN	25	FALSE	6	151186685	151423023
RPS27L	0.242463430924115	0.464930201765636	0.353696816344875	0.00889335551364936	0.0409380466941983	TRUE	sp|Q71UM5|RS27L_HUMAN	2	FALSE	1	153963235	153964626
TMOD2	0.463325975726018	0.232435320288189	0.347880648007104	0.0102917776426916	0.0438485910980187	TRUE	sp|Q9NZR1|TMOD2_HUMAN	3	FALSE	15	52043758	52108565
DNAJC7	0.395915566112304	0.293485522603891	0.344700544358097	0.00220670775479058	0.0203857090370409	TRUE	sp|Q99615-2|DNJC7_HUMAN	5	FALSE	17	40128451	40173394
GAPDH	0.386018656789648	0.298874005262572	0.34244633102611	0.00186865230031821	0.0193267467620521	TRUE	sp|P04406|G3P_HUMAN	22	FALSE	12	6643093	6647537
EEF1D	0.227827037169789	0.456887178246248	0.342357107708018	0.0106390896896978	0.0446633667413476	TRUE	A0A087X1X7|A0A087X1X7_HUMAN	5	FALSE	8	144661867	144681711
PDAP1	0.391024842640885	0.281997970564284	0.336511406602584	0.00261294566387015	0.0212243756376657	TRUE	sp|Q13442|HAP28_HUMAN	13	FALSE	7	98989671	99006452
SLC25A3	0.357951135539903	0.305044956953154	0.331498046246528	0.00145163675662495	0.0165842939061607	TRUE	sp|Q00325-2|MPCP_HUMAN	9	FALSE	12	98987369	98995946
EIF2S2	0.352192959255703	0.30656289197707	0.329377925616386	0.00139539347052211	0.0165842939061607	TRUE	sp|P20042|IF2B_HUMAN	21	FALSE	20	32676104	32700138
FUT8	0.334680225453273	0.315445136381136	0.325062680917204	0.00124797712854523	0.0155273676066099	TRUE	sp|Q9BYC5|FUT8_HUMAN	3	FALSE	14	65877310	66210839
CFH	0.345805338366016	0.303599050006554	0.324702194186285	0.0014297235070596	0.0165842939061607	TRUE	sp|P08603|CFAH_HUMAN	3	FALSE	1	196621008	196716634
PYCR1	0.32557486248276	0.323268941315956	0.324421901899358	0.00121264418250667	0.0154821819398225	TRUE	sp|P32322-3|P5CR1_HUMAN	4	FALSE	17	79890260	79900288
TOMM34	0.335102090442476	0.311167142249928	0.323134616346202	0.00130013666020392	0.0159452474683581	TRUE	sp|Q15785|TOM34_HUMAN	11	FALSE	20	43570771	43589127
CDC42	0.260466625259959	0.381649612388006	0.321058118823982	0.00360158342524302	0.0250361082637338	TRUE	sp|P60953-1|CDC42_HUMAN	2	FALSE	1	22379120	22419437
HSD17B12	0.37771828898282	0.259078357359989	0.318398323171405	0.00358817879366111	0.0250361082637338	TRUE	sp|Q53GQ0|DHB12_HUMAN	6	FALSE	11	43577986	43878167
GLG1	0.358903164905332	0.277800434889059	0.318351799897195	0.00225323408667442	0.0204725984566403	TRUE	sp|Q92896|GSLG1_HUMAN	11	FALSE	16	74485856	74641012
HSD17B11	0.375308104681121	0.250372735174373	0.312840419927747	0.00413574298065128	0.0263980323337481	TRUE	D6RCD0|D6RCD0_HUMAN	2	FALSE	4	88257762	88312538
KIF5B	0.313674584630732	0.310942348150501	0.312308466390616	0.00139025308071445	0.0165842939061607	TRUE	sp|P33176|KINH_HUMAN	41	FALSE	10	32297938	32345359
RCN1	0.41922139513175	0.203603750903326	0.311412573017538	0.0125490329261583	0.0482073285029364	TRUE	sp|Q15293|RCN1_HUMAN	10	FALSE	11	31833939	32127301
BYSL	0.387733606193031	0.227710977945105	0.307722292069068	0.00682741841568524	0.0354159438662585	TRUE	sp|Q13895|BYST_HUMAN	4	FALSE	6	41888926	41900784
ERLIN2	0.327897349443329	0.286146465773562	0.307021907608445	0.00174011498781921	0.0184430705807752	TRUE	E5RHW4|E5RHW4_HUMAN	6	FALSE	8	37594117	37616619
LANCL2	0.36073520133829	0.250252827842381	0.305494014590335	0.00373400778227643	0.0253990153757722	TRUE	sp|Q9NS86|LANC2_HUMAN	3	FALSE	7	55433141	55501435
OTUD6B	0.217779324450042	0.388701280078575	0.303240302264308	0.00819678187004394	0.039094095752404	TRUE	sp|Q8N6M0|OTU6B_HUMAN	3	FALSE	8	92082424	92099323
SLC16A1	0.101051027743399	0.505022888438692	0.303036958091045	0.0629527842707989	0.132625681709155	FALSE	sp|P53985|MOT1_HUMAN	2	FALSE	1	113454469	113499635
FBN1	0.345771446849689	0.259614088989185	0.302692767919437	0.00285620900743539	0.0219621804837891	TRUE	sp|P35555|FBN1_HUMAN	9	FALSE	15	48700503	48938046
H4-16	0.415262814029706	0.18923244036047	0.302247627195088	0.015437509485351	0.0543159913654665	TRUE	sp|P62805|H4_HUMAN	8	FALSE	12	14920933	14924065
PYCR2	0.296447966214256	0.304131536313164	0.30028975126371	0.00160779828670856	0.0174720864448013	TRUE	sp|Q96C36|P5CR2_HUMAN	2	FALSE	1	226107578	226111978
FUBP3	0.274424063194051	0.320066487100718	0.297245275147384	0.00201217714986198	0.0198557940592702	TRUE	sp|Q96I24|FUBP3_HUMAN	13	FALSE	9	133454352	133513739
DDX3X	0.275529762297406	0.310636257547461	0.293083009922433	0.00195976812454741	0.019499028183055	TRUE	A0A2R8Y5G6|A0A2R8Y5G6_HUMAN	9	FALSE	X	41192651	41223725
PAPSS2	0.27150236634262	0.310926498591201	0.29121443246691	0.00206435065874652	0.0199959253613963	TRUE	sp|O95340|PAPS2_HUMAN	18	FALSE	10	89419370	89507462
SBDS	0.310408093993562	0.270723396997262	0.290565745495412	0.00208460724501452	0.0199959253613963	TRUE	A0A087X020|A0A087X020_HUMAN	4	FALSE	7	66452664	66460588
CCDC47	0.294173090714146	0.286483841271782	0.290328465992964	0.00181319763950995	0.0189832947990157	TRUE	sp|Q96A33|CCD47_HUMAN	8	FALSE	17	61822610	61853711
RRBP1	0.257358972569278	0.320560779033741	0.288959875801509	0.00260935108696461	0.0212243756376657	TRUE	sp|Q9P2E9|RRBP1_HUMAN	104	FALSE	20	17594323	17662940
GPX1	0.35463900575952	0.220594399738538	0.287616702749029	0.00619861807699274	0.0337873880577668	TRUE	A0A087WUQ6|A0A087WUQ6_HUMAN	8	FALSE	3	49394609	49396033
PCBP2	0.280547253379144	0.293362346649069	0.286954800014106	0.0019096407677108	0.0194014982139612	TRUE	sp|Q15366|PCBP2_HUMAN	7	FALSE	12	53835525	53874946
ITIH2	0.264514818250195	0.309143801232135	0.286829309741165	0.00226490229378331	0.0204725984566403	TRUE	Q5T985|Q5T985_HUMAN	4	FALSE	10	7745232	7791483
VAPB	0.261712963883298	0.305763907617152	0.283738435750225	0.00234272183147424	0.0208417273815609	TRUE	sp|O95292|VAPB_HUMAN	5	FALSE	20	56964178	57026157
DCTN6	0.369769819488894	0.19374393802061	0.281756878754752	0.0111137561896479	0.0455138788070138	TRUE	E5RK00|E5RK00_HUMAN	2	FALSE	8	30013813	30041156
RAC1	0.304866670594087	0.255976683048626	0.280421676821356	0.00253950472457039	0.0212235921084577	TRUE	sp|P63000|RAC1_HUMAN	3	FALSE	7	6414154	6443608
ATP5F1A	0.259574983513513	0.300303827778624	0.279939405646068	0.00239629328476628	0.0208854597459071	TRUE	sp|P25705|ATPA_HUMAN	32	FALSE	18	43664110	43684300
LRCH3	0.276363433941622	0.281444566284026	0.278904000112824	0.00208425759900184	0.0199959253613963	TRUE	sp|Q96II8|LRCH3_HUMAN	7	FALSE	3	197518097	197615307
GNB1	0.290728679402719	0.265777300335486	0.278252989869103	0.00222567562043027	0.0204357488784961	TRUE	sp|P62873-2|GBB1_HUMAN	3	FALSE	1	1716729	1822495
RIOK2	0.158847187296022	0.390713494661007	0.274780340978515	0.0221023736878628	0.067999518794291	TRUE	sp|Q9BVS4-2|RIOK2_HUMAN	2	FALSE	5	96496571	96518964
SQOR	0.259783788921116	0.288606191191697	0.274194990056407	0.00239057171002687	0.0208854597459071	TRUE	sp|Q9Y6N5|SQOR_HUMAN	22	FALSE	15	45923346	45983492
EEF2	0.256514600986968	0.289179782420319	0.272847191703643	0.00248633673186829	0.0211681898616612	TRUE	sp|P13639|EF2_HUMAN	20	FALSE	19	3976054	3985467
SAMHD1	0.316437234234911	0.228404228449516	0.272420731342213	0.00421674291048935	0.026716411724392	TRUE	sp|Q9Y3Z3|SAMH1_HUMAN	17	FALSE	20	35518632	35580246
VPS39	0.28980943430081	0.254621605038444	0.272215519669627	0.00254633661872003	0.0212235921084577	TRUE	sp|Q96JC1-2|VPS39_HUMAN	5	FALSE	15	42450899	42500514
ABCE1	0.290784889016532	0.251894596684632	0.271339742850582	0.00264008298613412	0.0212817957145177	TRUE	sp|P61221|ABCE1_HUMAN	14	FALSE	4	146019084	146050331
EIF4H	0.305478668031043	0.237097774074197	0.27128822105262	0.00343341996461168	0.0243602565257779	TRUE	sp|Q15056-2|IF4H_HUMAN	5	FALSE	7	73588575	73611431
NEK7	0.238332428685112	0.303704093425893	0.271018261055502	0.00333980274618	0.0238935054799628	TRUE	sp|Q8TDX7|NEK7_HUMAN	7	FALSE	1	198126093	198291550
DNAJA1	0.232444296648843	0.303778504537885	0.268111400593364	0.00369090920099621	0.0252481717056195	TRUE	sp|P31689|DNJA1_HUMAN	5	FALSE	9	33025209	33039905
EEF1B2	0.29843364432908	0.232799940757914	0.265616792543497	0.00359229649561692	0.0250361082637338	TRUE	sp|P24534|EF1B_HUMAN	11	FALSE	2	207024309	207027652
MAP4	0.26059786800862	0.269682625531601	0.26514024677011	0.00250644000506651	0.0211681898616612	TRUE	sp|P27816|MAP4_HUMAN	25	FALSE	3	47892182	48130769
GFPT2	0.280839295135696	0.247546600785398	0.264192947960547	0.00279566606021437	0.0219621804837891	TRUE	sp|O94808|GFPT2_HUMAN	26	FALSE	5	179727690	179780387
NCKAP1	0.310013393713948	0.217347219215934	0.263680306464941	0.00498520808172378	0.0296180009561236	TRUE	sp|Q9Y2A7|NCKP1_HUMAN	11	FALSE	2	183773843	183903586
GALNT2	0.33327951466222	0.191351592306194	0.262315553484207	0.00932086848167642	0.0416769041224958	TRUE	sp|Q10471|GALT2_HUMAN	4	FALSE	1	230193536	230417870
THBS1	0.240193240020968	0.283395387578398	0.261794313799683	0.00308933126062825	0.022578140421528	TRUE	sp|P07996|TSP1_HUMAN	104	FALSE	15	39873280	39891667
LTV1	0.14498131624466	0.376309600994983	0.260645458619821	0.0258393565796197	0.0752737292295335	TRUE	sp|Q96GA3|LTV1_HUMAN	2	FALSE	6	144164481	144184949
MGAT2	0.181849762666467	0.33919271986284	0.260521241264653	0.0115030952851573	0.0466689921415222	TRUE	sp|Q10469|MGAT2_HUMAN	2	FALSE	14	50087489	50090198
STOM	0.19823209743841	0.321445929024147	0.259839013231279	0.00762765043790072	0.037742581561601	TRUE	sp|P27105|STOM_HUMAN	7	FALSE	9	124101355	124132531
CTNND1	0.360564724416907	0.158368359254649	0.259466541835778	0.0194345026409775	0.0616802976609211	TRUE	sp|O60716-5|CTND1_HUMAN	12	FALSE	11	57520715	57587018
IGFBP7	0.272439462896678	0.246056186342255	0.259247824619466	0.00287576478975538	0.0219621804837891	TRUE	sp|Q16270|IBP7_HUMAN	4	FALSE	4	57896939	57976551
GPC1	0.179620166008064	0.334952720539423	0.257286443273744	0.0116967662933458	0.046907821441335	TRUE	sp|P35052|GPC1_HUMAN	2	FALSE	2	241375088	241407493
FUS	0.321862723378558	0.188640692971283	0.25525170817492	0.0091659108087201	0.0413478352383879	TRUE	sp|P35637-2|FUS_HUMAN	5	FALSE	16	31191431	31203127
MYO6	0.252949247445422	0.256868519715983	0.254908883580702	0.00285996930608392	0.0219621804837891	TRUE	sp|Q9UM54-6|MYO6_HUMAN	56	FALSE	6	76458909	76629254
RPS29	0.108280272704008	0.399401364556773	0.25384081863039	0.0472388781955933	0.108803024284977	FALSE	sp|P62273|RS29_HUMAN	3	FALSE	14	50043390	50065408
CANX	0.294778844175934	0.210721589317931	0.252750216746932	0.00521236442655909	0.0305448113324299	TRUE	sp|P27824-2|CALX_HUMAN	13	FALSE	5	179105629	179157926
HADHA	0.118523559252882	0.379370728485782	0.248947143869332	0.0388602582939569	0.0967000920155421	TRUE	sp|P40939|ECHA_HUMAN	26	FALSE	2	26413504	26467594
MZT2B	-0.24097860800865	0.738648295616027	0.248834843803688	0.409773281858582	0.517719444408525	FALSE	B8ZZ87|B8ZZ87_HUMAN	2	FALSE	2	130939310	130948302
ERLIN1	0.22521575480485	0.271999576644465	0.248607665724657	0.00380452440326385	0.025539387881821	TRUE	sp|O75477|ERLN1_HUMAN	2	FALSE	10	101909851	101948091
TGM2	0.277898304327557	0.215404722317594	0.246651513322576	0.00450064245186277	0.0277971334167208	TRUE	sp|P21980|TGM2_HUMAN	12	FALSE	20	36756863	36794980
PHB2	0.238722924861658	0.253288204807198	0.246005564834428	0.00330107675844707	0.0237152669215633	TRUE	sp|Q99623|PHB2_HUMAN	11	FALSE	12	7074490	7079988
NMT1	0.230162447842655	0.258730070686482	0.244446259264569	0.00357169428803484	0.0250361082637338	TRUE	sp|P30419|NMT1_HUMAN	7	FALSE	17	43128978	43186384
FUBP1	0.316969310827336	0.170408266754521	0.243688788790928	0.0125628025221271	0.0482073285029364	TRUE	sp|Q96AE4|FUBP1_HUMAN	5	FALSE	1	78409740	78444794
MBNL1	0.127524488617016	0.359788522032535	0.243656505324775	0.0318982290152582	0.0851776970749585	TRUE	H7C4T5|H7C4T5_HUMAN	5	FALSE	3	151961617	152183569
CCT8	0.422111545201076	0.0625374909797252	0.242324518090401	0.0853574914993983	0.162662389461117	FALSE	sp|P50990|TCPQ_HUMAN	34	FALSE	21	30428126	30446118
HACD3	0.406877875879587	0.0755634462369095	0.241220661058248	0.0723106625302444	0.144705603221946	FALSE	H3BPZ1|H3BPZ1_HUMAN	5	FALSE	15	65822756	65870687
TTC37	0.219447631480747	0.261014228411035	0.240230929945891	0.0041174620987278	0.0263980323337481	TRUE	sp|Q6PGP7|TTC37_HUMAN	3	FALSE	5	94799599	94890711
MBOAT7	0.205671626931665	0.273901210721075	0.23978641882637	0.00525372021517863	0.0306824408485092	TRUE	sp|Q96N66-2|MBOA7_HUMAN	5	FALSE	19	54677107	54693733
SCYL1	0.216223401669303	0.259705340910038	0.237964371289671	0.00431545714666619	0.0271415381715232	TRUE	E9PS17|E9PS17_HUMAN	17	FALSE	11	65292548	65306175
EEF1G	0.316837925660103	0.158845458435131	0.237841692047617	0.0155621419272379	0.0543563632556444	TRUE	sp|P26641|EF1G_HUMAN	35	FALSE	11	62327073	62342401
MRPL11	0.255791930564573	0.219395945339649	0.237593937952111	0.00412839812153226	0.0263980323337481	TRUE	sp|Q9Y3B7|RM11_HUMAN	4	FALSE	11	66202546	66234209
COL18A1	0.196476531398776	0.277320350224169	0.236898440811473	0.00627008057947688	0.0338061199046137	TRUE	sp|P39060-1|COIA1_HUMAN	3	FALSE	21	46825052	46933634
HBA1	0.170767750168501	0.300935754769064	0.235851752468782	0.0114594506830339	0.0466253005278892	TRUE	sp|P69905|HBA_HUMAN	4	FALSE	16	222846	223709
VTI1B	0.223915259596062	0.245641375919224	0.234778317757643	0.00398048392889446	0.0262865034842761	TRUE	sp|Q9UEU0|VTI1B_HUMAN	3	FALSE	14	68113792	68141548
ERI3	0.294010758633174	0.172898362951511	0.233454560792342	0.0106138341443547	0.0446633667413476	TRUE	sp|O43414-3|ERI3_HUMAN	2	FALSE	1	44686742	44820932
ELP1	0.175652332965758	0.290195904405323	0.23292411868554	0.00987319370704998	0.0428087717045576	TRUE	sp|O95163|ELP1_HUMAN	7	FALSE	9	111629797	111696396
EIF2A	0.224464912741166	0.239257249926219	0.231861081333692	0.00405906839897428	0.0263980323337481	TRUE	sp|Q9BY44-3|EIF2A_HUMAN	7	FALSE	3	150264465	150302029
MRM3	0.185891640249736	0.276406037179914	0.231148838714825	0.00760545599179101	0.0377415258320958	TRUE	sp|Q9HC36|MRM3_HUMAN	5	FALSE	17	685513	695749
RPS27	0.136682722452871	0.32391214018568	0.230297431319276	0.0239272110210313	0.0715732078799838	TRUE	sp|P42677|RS27_HUMAN	2	FALSE	1	153963235	153964626
RPS28	0.192447823694685	0.265268102594977	0.228857963144831	0.00646144318948067	0.0345616758764433	TRUE	sp|P62857|RS28_HUMAN	2	FALSE	19	8386042	8388224
TRAPPC5	0.252333927867962	0.204628261475182	0.228481094671572	0.00513021861149609	0.0302700527695491	TRUE	sp|Q8IUR0|TPPC5_HUMAN	3	FALSE	19	7745729	7747744
ABCF2	0.265323314382908	0.189793461570165	0.227558387976536	0.00678014159230077	0.0353453871313837	TRUE	sp|Q9UG63|ABCF2_HUMAN	12	FALSE	7	150904923	150924316
B3GAT3	0.285194894726814	0.166237405564072	0.225716150145443	0.0115496411931867	0.0466689921415222	TRUE	sp|O94766|B3GA3_HUMAN	5	FALSE	11	62382768	62389647
TGFBI	0.247192641772738	0.201963303962323	0.22457797286753	0.00533741528082525	0.0308563704955453	TRUE	sp|Q15582|BGH3_HUMAN	16	FALSE	5	135364584	135399507
CACNA2D1	0.209176756482265	0.239084453757389	0.224130605119827	0.00485780947497398	0.0292661714685274	TRUE	sp|P54289-4|CA2D1_HUMAN	2	FALSE	7	81575760	82073114
EIF3K	0.264291939361932	0.182440306156739	0.223366122759335	0.00773464860419356	0.0380191059822593	TRUE	K7ERF1|K7ERF1_HUMAN	11	FALSE	19	39109735	39127595
SLC25A6	0.212500478745092	0.232465799121634	0.222483138933363	0.00476098395525934	0.0287838360957052	TRUE	sp|P12236|ADT3_HUMAN	2	FALSE	X	1505045	1511617
EIF1AY	0.139291302864855	0.305158401947477	0.222224852406166	0.0210989599602615	0.0655097906903598	TRUE	sp|O14602|IF1AY_HUMAN	7	FALSE	Y	22737611	22755040
IKBKG	0.177518625294752	0.264927159151387	0.221222892223069	0.00850235545664414	0.0399960118330356	TRUE	sp|Q9Y6K9-2|NEMO_HUMAN	4	FALSE	X	153769414	153796782
ACSL3	0.196408804707527	0.245733137422487	0.221070971065007	0.005818658466426	0.0322278599575918	TRUE	sp|O95573|ACSL3_HUMAN	5	FALSE	2	223725652	223809357
