gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
NPM1	0.438	0.279	0.3585	0.00810061252442149	0.0826865065750232	TRUE	NA	NA	NA	5	170814120	170838141
TARDBP	0.378	0.338	0.358	0.00215078389882954	0.056874590913633	TRUE	NA	NA	NA	1	11072414	11085796
H1-6	0.568	0.148	0.358	0.0668844464561184	0.171237542424316	FALSE	NA	NA	NA	6	26107640	26108364
ACOT7	0.413	0.301	0.357	0.00466814349926322	0.0708642950865594	TRUE	NA	NA	NA	1	6324329	6454451
SERF2	0.585	0.126	0.3555	0.0823882097262107	0.194490566484641	FALSE	NA	NA	NA	15	44069285	44094787
SCYL1	0.36	0.35	0.355	0.0019089416662792	0.0564811748387509	TRUE	NA	NA	NA	11	65292548	65306175
COG2	0.363	0.346	0.3545	0.00195403014013381	0.0564811748387509	TRUE	NA	NA	NA	1	230778235	230829728
GARS1	0.385	0.32	0.3525	0.00281920604211464	0.0630816174219915	TRUE	NA	NA	NA	7	30634181	30673649
ZC3HAV1	0.36	0.344	0.352	0.00199001030519951	0.0564811748387509	TRUE	NA	NA	NA	7	138728266	138794465
SMCHD1	0.274	0.425	0.3495	0.00794989148258891	0.0824908094698741	TRUE	NA	NA	NA	18	2655737	2805015
NOL4L	0.375	0.32	0.3475	0.0026690686698926	0.0606035592105026	TRUE	NA	NA	NA	20	31030862	31172875
HNRNPC	0.447	0.242	0.3445	0.0150078242879038	0.097853212995737	TRUE	NA	NA	NA	14	21677295	21737653
KLC2	0.329	0.355	0.342	0.00226442785942276	0.0580517658495368	TRUE	NA	NA	NA	11	66024765	66035331
TRAPPC9	0.302	0.38	0.341	0.00358332152897748	0.0675938786873375	TRUE	NA	NA	NA	8	140742586	141468678
AP4M1	0.285	0.389	0.337	0.00503190138296256	0.0732538125710983	TRUE	NA	NA	NA	7	99699172	99707968
MLKL	0.352	0.321	0.3365	0.00244496783327447	0.0589848489777465	TRUE	NA	NA	NA	16	74705753	74734858
SLFN5	0.344	0.323	0.3335	0.0023885602870664	0.0589848489777465	TRUE	NA	NA	NA	17	33570055	33600674
RPL10A	0.506	0.154	0.33	0.0552425154218459	0.15665577341135	FALSE	NA	NA	NA	6	35436185	35438562
SNU13	0.513	0.146	0.3295	0.0607552145204187	0.163152751108831	FALSE	NA	NA	NA	22	42069937	42085296
SQOR	0.331	0.328	0.3295	0.00237267610642532	0.0589848489777465	TRUE	NA	NA	NA	15	45923346	45983492
KPNA6	0.337	0.316	0.3265	0.00254729162019146	0.0604384480692665	TRUE	NA	NA	NA	1	32573639	32642169
SSB	0.356	0.297	0.3265	0.00334655365682697	0.066466806001025	TRUE	NA	NA	NA	2	170648443	170668574
NECAP2	0.305	0.344	0.3245	0.00287626027623588	0.0630816174219915	TRUE	NA	NA	NA	1	16767167	16786573
SRP72	0.356	0.292	0.324	0.00359863935804074	0.0675938786873375	TRUE	NA	NA	NA	4	57333081	57369839
SHANK3	0.266	0.379	0.3225	0.00639061153249951	0.0759085903364931	TRUE	NA	NA	NA	22	51112843	51171726
RPL14	0.453	0.19	0.3215	0.0310380614268597	0.122257526232769	FALSE	NA	NA	NA	3	40498783	40503861
HDLBP	0.375	0.268	0.3215	0.00600000783920662	0.0759085903364931	TRUE	NA	NA	NA	2	242166679	242256476
KPNA1	0.329	0.312	0.3205	0.00265424523880357	0.0606035592105026	TRUE	NA	NA	NA	3	122140796	122233792
AHSA1	0.371	0.264	0.3175	0.00622650850915946	0.0759085903364931	TRUE	NA	NA	NA	14	77924213	77935817
PPM1B	0.28	0.353	0.3165	0.00424235940493341	0.0695287636497407	TRUE	NA	NA	NA	2	44395108	44471523
HMGA2	0.702	-0.07	0.316	0.262458681435867	0.392670740442809	FALSE	NA	NA	NA	12	66217911	66360075
PATL1	0.346	0.28	0.313	0.00407413907809354	0.0695287636497407	TRUE	NA	NA	NA	11	59404189	59436453
CSTB	0.364	0.262	0.313	0.00611794375438241	0.0759085903364931	TRUE	NA	NA	NA	21	45192393	45196326
TMA7	0.883	-0.26	0.3115	0.425515786548961	0.55414673956781	FALSE	NA	NA	NA	3	48481667	48485616
MYD88	0.326	0.297	0.3115	0.00305324734695804	0.0636520507224796	TRUE	NA	NA	NA	3	38179969	38184513
HMGA1	0.597	0.025	0.311	0.166979671781566	0.296204748656637	FALSE	NA	NA	NA	6	34204650	34214008
NAGK	0.284	0.337	0.3105	0.00368089352494108	0.0675938786873375	TRUE	NA	NA	NA	2	71291474	71306935
FERMT3	0.394	0.227	0.3105	0.0134422932559961	0.0942895151404173	TRUE	NA	NA	NA	11	63974150	63991354
RPL35A	0.409	0.212	0.3105	0.018522663862032	0.10318724755016	FALSE	NA	NA	NA	3	197676858	197683481
YLPM1	0.32	0.299	0.3095	0.00299467656618761	0.0635816339097319	TRUE	NA	NA	NA	14	75230069	75322244
PPM1G	0.361	0.258	0.3095	0.00640066767303021	0.0759085903364931	TRUE	NA	NA	NA	2	27604061	27632554
RPL7A	0.463	0.149	0.306	0.0519107362838564	0.153881874926479	FALSE	NA	NA	NA	9	136215069	136218281
IFT27	0.446	0.164	0.305	0.0414757802802438	0.14043553673837	FALSE	NA	NA	NA	22	37154246	37172300
HNRNPDL	0.372	0.233	0.3025	0.0105135740420468	0.088167268109612	TRUE	NA	NA	NA	4	83343717	83351294
EIF2S1	0.404	0.201	0.3025	0.0211598452102558	0.106627940615649	FALSE	NA	NA	NA	14	67826714	67853233
TRIM22	0.447	0.155	0.301	0.0462502420832861	0.146573016782828	FALSE	NA	NA	NA	11	5710919	5758319
MYH11	0.279	0.318	0.2985	0.00369972817981869	0.0675938786873375	TRUE	NA	NA	NA	16	15797029	15950890
MYL6	0.266	0.331	0.2985	0.00464775057985323	0.0708642950865594	TRUE	NA	NA	NA	12	56551945	56557280
CHMP2B	0.442	0.153	0.2975	0.0465933137453042	0.146702562716046	FALSE	NA	NA	NA	3	87276421	87304698
MAPRE2	0.332	0.257	0.2945	0.00537490534103946	0.0748704028987814	TRUE	NA	NA	NA	18	32556892	32723434
MYL6	0.265	0.323	0.294	0.00454043228919832	0.0701042745452221	TRUE	NA	NA	NA	12	56551945	56557280
GLUD1	0.42	0.168	0.294	0.0358466255774755	0.132282958631984	FALSE	NA	NA	NA	10	88810243	88854623
GNAI1	0.388	0.199	0.2935	0.0199516083311052	0.104604777068931	FALSE	NA	NA	NA	7	79763271	79848718
PDCL	0.376	0.211	0.2935	0.0154265492856821	0.097853212995737	TRUE	NA	NA	NA	9	125560668	125590910
MYL9	0.229	0.355	0.292	0.00998855313439863	0.0873958527862278	TRUE	NA	NA	NA	20	35169887	35178228
DNAAF5	0.25	0.331	0.2905	0.0059800629955355	0.0759085903364931	TRUE	NA	NA	NA	7	766338	829190
GNAS	0.357	0.224	0.2905	0.011012606691956	0.0887647076072531	TRUE	NA	NA	NA	20	57414773	57486247
PPM1B	0.233	0.348	0.2905	0.00889572059808608	0.0849937661104264	TRUE	NA	NA	NA	2	44395108	44471523
GSDMD	0.268	0.312	0.29	0.00418849950753247	0.0695287636497407	TRUE	NA	NA	NA	8	144635377	144645232
RPL7	0.426	0.151	0.2885	0.0453023043835489	0.14547994585732	FALSE	NA	NA	NA	8	74202506	74208024
SMARCA1	0.272	0.303	0.2875	0.0039313127307217	0.0683552573900259	TRUE	NA	NA	NA	X	128580480	128657477
GNAI3	0.38	0.195	0.2875	0.0202672234153758	0.104648863346097	FALSE	NA	NA	NA	1	110091233	110136975
NRAS	0.379	0.194	0.2865	0.0204637586853602	0.10499766273641	FALSE	NA	NA	NA	1	115247090	115259515
LARS1	0.399	0.173	0.286	0.0306978062029855	0.122158280354148	FALSE	NA	NA	NA	5	145492601	145562223
HMGA1	0.572	0	0.286	0.19387362384633	0.326935590847843	FALSE	NA	NA	NA	6	34204650	34214008
MYH9	0.278	0.292	0.285	0.00374743265261405	0.0675938786873375	TRUE	NA	NA	NA	22	36677327	36784063
TRIM25	0.283	0.285	0.284	0.00371517248158749	0.0675938786873375	TRUE	NA	NA	NA	17	54965270	54991399
CLTCL1	0.356	0.212	0.284	0.0133578195848247	0.0940897510901883	TRUE	NA	NA	NA	22	19166986	19279239
CLTA	0.347	0.221	0.284	0.0108243914774925	0.0887507431745825	TRUE	NA	NA	NA	9	36190853	36304778
MYL12A	0.212	0.349	0.2805	0.0127619540002998	0.0932976182597676	TRUE	NA	NA	NA	18	3247479	3256234
PSMA1	0.449	0.108	0.2785	0.077450831014152	0.188782509945153	FALSE	NA	NA	NA	11	14515329	14665181
NCL	0.348	0.207	0.2775	0.0137839042086569	0.0950104825810995	TRUE	NA	NA	NA	2	232318242	232348352
NT5C2	0.295	0.26	0.2775	0.00448035935783826	0.0701042745452221	TRUE	NA	NA	NA	10	104845940	104953056
SMARCA5	0.272	0.283	0.2775	0.00402953404293679	0.0694375062756072	TRUE	NA	NA	NA	4	144434616	144478639
MAPK6	0.287	0.266	0.2765	0.00420392523433736	0.0695287636497407	TRUE	NA	NA	NA	15	52244303	52358462
SNTB2	0.321	0.231	0.276	0.00770124826253431	0.0824908094698741	TRUE	NA	NA	NA	16	69221032	69342955
MYL6B	0.291	0.259	0.275	0.00451781756242379	0.0701042745452221	TRUE	NA	NA	NA	12	56546040	56553431
TGM2	0.361	0.187	0.274	0.0206187120088597	0.10499766273641	FALSE	NA	NA	NA	20	36756863	36794980
GNAI2	0.343	0.203	0.273	0.0142744683614516	0.0963277060755299	TRUE	NA	NA	NA	3	50263724	50296787
XRCC5	0.345	0.201	0.273	0.0149453967390371	0.097853212995737	TRUE	NA	NA	NA	2	216972187	217071026
SARNP	0.444	0.098	0.271	0.0849179941387654	0.19769810456914	FALSE	NA	NA	NA	12	56146247	56211540
GRAP	0.242	0.3	0.271	0.00578663659559459	0.0759085903364931	TRUE	NA	NA	NA	17	18923986	18950950
PTBP1	0.336	0.205	0.2705	0.0132013973489205	0.0940897510901883	TRUE	NA	NA	NA	19	797075	812327
RHOC	0.348	0.19	0.269	0.018239273793694	0.10318724755016	FALSE	NA	NA	NA	1	113243728	113250056
GNA13	0.334	0.203	0.2685	0.0134838892117902	0.0942895151404173	TRUE	NA	NA	NA	17	63006833	63052957
RPL30	0.397	0.138	0.2675	0.0483813650618817	0.149596589023949	FALSE	NA	NA	NA	8	99037079	99058697
PFN2	0.245	0.287	0.266	0.00533809321934548	0.0748704028987814	TRUE	NA	NA	NA	3	149682691	149768575
CD2AP	0.223	0.308	0.2655	0.00815186169342665	0.0826865065750232	TRUE	NA	NA	NA	6	47445525	47594999
PRPF4	0.282	0.249	0.2655	0.0050480606590446	0.0732538125710983	TRUE	NA	NA	NA	9	116037623	116055185
CAMK2D	0.257	0.272	0.2645	0.00469980817154384	0.0708642950865594	TRUE	NA	NA	NA	4	114372188	114683083
RPL18A	0.286	0.242	0.264	0.00554300753742975	0.0758723726754568	TRUE	NA	NA	NA	19	17970685	17974962
MYBBP1A	0.336	0.191	0.2635	0.016705750250422	0.100039474772079	FALSE	NA	NA	NA	17	4442192	4458926
RPL3	0.401	0.126	0.2635	0.0568059720361493	0.159300530339097	FALSE	NA	NA	NA	22	39708887	39716394
RPL18	0.387	0.139	0.263	0.0462031261698709	0.146573016782828	FALSE	NA	NA	NA	19	49118585	49122793
NUCKS1	0.386	0.138	0.262	0.046650700890273	0.146702562716046	FALSE	NA	NA	NA	1	205681947	205719404
LANCL2	0.184	0.339	0.2615	0.0190909071328131	0.103384366985792	FALSE	NA	NA	NA	7	55433141	55501435
RNH1	0.282	0.24	0.261	0.00564765617637308	0.0759085903364931	TRUE	NA	NA	NA	11	494512	507300
ARHGEF10	0.233	0.288	0.2605	0.00632709367855303	0.0759085903364931	TRUE	NA	NA	NA	8	1772142	1906807
HSPD1	0.366	0.153	0.2595	0.0352252278790546	0.131244574916169	FALSE	NA	NA	NA	2	198351305	198381461
RPL4	0.368	0.151	0.2595	0.0365467192526365	0.132848037793145	FALSE	NA	NA	NA	15	66790355	66816870
CALR	0.723	-0.205	0.259	0.416862413445147	0.547309155067438	FALSE	NA	NA	NA	19	13049392	13055303
PLCB3	0.076	0.439	0.2575	0.104501457946154	0.221255531697154	FALSE	NA	NA	NA	11	64018995	64036622
RPLP0P6	0.45	0.063	0.2565	0.119057013490258	0.239404624863022	FALSE	NA	NA	NA	2	38708917	38710017
CARD11	0.215	0.298	0.2565	0.00881675877879008	0.0846584300649992	TRUE	NA	NA	NA	7	2945775	3083579
PSME1	0.355	0.157	0.256	0.0316645806755733	0.122963059766311	FALSE	NA	NA	NA	14	24605367	24608176
DOCK9	0.275	0.235	0.255	0.00596287861452399	0.0759085903364931	TRUE	NA	NA	NA	13	99445741	99738879
PGRMC1	0.304	0.204	0.254	0.0110063096675416	0.0887647076072531	TRUE	NA	NA	NA	X	118370216	118378429
MAPKAPK5	0.264	0.244	0.254	0.00539411416601127	0.0748704028987814	TRUE	NA	NA	NA	12	112279782	112334343
SPAG9	0.327	0.178	0.2525	0.0196859269413121	0.104092709580089	FALSE	NA	NA	NA	17	49039535	49198226
SLAIN2	0.251	0.252	0.2515	0.00534137120298687	0.0748704028987814	TRUE	NA	NA	NA	4	48343339	48428229
C19ORF53	0.614	-0.111	0.2515	0.32899442339439	0.462798277806977	FALSE	NA	NA	NA	19	13884982	13889276
CCT8	0.342	0.16	0.251	0.0284661088242243	0.119180146599442	FALSE	NA	NA	NA	21	30428126	30446118
EIF4A3	0.316	0.182	0.249	0.0172770368972336	0.101044488520185	FALSE	NA	NA	NA	17	78109013	78120982
NUP155	0.25	0.241	0.2455	0.00578416601295062	0.0759085903364931	TRUE	NA	NA	NA	5	37288239	37371283
CLTC	0.285	0.206	0.2455	0.00958620099373499	0.0866801771590256	TRUE	NA	NA	NA	17	57697219	57773671
MTCL1	0.243	0.246	0.2445	0.00581297844966113	0.0759085903364931	TRUE	NA	NA	NA	18	8705659	8832776
LSM1	0.162	0.326	0.244	0.0254721209526318	0.113536243507112	FALSE	NA	NA	NA	8	38020839	38034248
CCT6A	0.332	0.156	0.244	0.0288828743222566	0.119618176305025	FALSE	NA	NA	NA	7	56119323	56131682
CFL1	0.346	0.141	0.2435	0.0386048729254387	0.135827857688235	FALSE	NA	NA	NA	11	65590493	65629497
MYH10	0.243	0.24	0.2415	0.00602956426141571	0.0759085903364931	TRUE	NA	NA	NA	17	8377523	8534079
CDC42EP2	0.304	0.178	0.241	0.0172758257265078	0.101044488520185	FALSE	NA	NA	NA	11	65082289	65089900
NDUFA10	0.209	0.272	0.2405	0.00862669953732562	0.0842660328994204	TRUE	NA	NA	NA	2	240831867	240964819
XRCC6	0.269	0.211	0.24	0.00827619141294612	0.0831929657655522	TRUE	NA	NA	NA	22	42017123	42060044
INF2	0.238	0.242	0.24	0.00614606520660351	0.0759085903364931	TRUE	NA	NA	NA	14	105155943	105185942
TTN	0.271	0.208	0.2395	0.00873223138854098	0.0842660328994204	TRUE	NA	NA	NA	2	179390716	179695529
PSMA6	0.35	0.127	0.2385	0.0478807239885062	0.148568805945043	FALSE	NA	NA	NA	14	35747839	35786699
HLA-E	0.23	0.246	0.238	0.00645026363481082	0.0759085903364931	TRUE	NA	NA	NA	6	30457244	30461982
VIM	0.239	0.236	0.2375	0.00633498778451398	0.0759085903364931	TRUE	NA	NA	NA	10	17270258	17279592
RHOA	0.331	0.142	0.2365	0.035747318872329	0.132282958631984	FALSE	NA	NA	NA	3	49396578	49450431
SRP68	0.194	0.278	0.236	0.0113489580838662	0.0901378152339989	TRUE	NA	NA	NA	17	74035184	74068734
EEF1E1	0.245	0.226	0.2355	0.00672254345591126	0.0776916698796931	TRUE	NA	NA	NA	6	8073593	8102811
ADSL	0.321	0.15	0.2355	0.0301618378269294	0.120772504161771	FALSE	NA	NA	NA	22	40742507	40786467
EIF4A1	0.298	0.172	0.235	0.018538250521578	0.10318724755016	FALSE	NA	NA	NA	17	7476024	7482323
PPP1CB	0.14	0.329	0.2345	0.0365504186881659	0.132848037793145	FALSE	NA	NA	NA	2	28974506	29025806
CAMK2G	0.225	0.244	0.2345	0.00680742492228104	0.0782043458333476	TRUE	NA	NA	NA	10	75572259	75634343
CDC26	0.289	0.179	0.234	0.0156140212558113	0.0984805915807706	TRUE	NA	NA	NA	9	116018115	116037869
GPD2	0.304	0.164	0.234	0.0219738261755907	0.107365783592127	FALSE	NA	NA	NA	2	157291802	157470247
RPL26	0.345	0.12	0.2325	0.0519217743811805	0.153881874926479	FALSE	NA	NA	NA	17	8280838	8286531
EIF2AK4	0.219	0.245	0.232	0.00723995323593621	0.0800888105788209	TRUE	NA	NA	NA	15	40226347	40327797
ERH	0.252	0.212	0.232	0.00787828577752936	0.0824908094698741	TRUE	NA	NA	NA	14	69846848	69865344
DARS1	0.207	0.256	0.2315	0.00849684546974737	0.0841234831714964	TRUE	NA	NA	NA	2	136664252	136743254
RPS13	0.36	0.101	0.2305	0.069581798038016	0.175546235573034	FALSE	NA	NA	NA	11	17095936	17099334
ATP5IF1	0.501	-0.042	0.2295	0.2549301662846	0.386197190682322	FALSE	NA	NA	NA	1	28562602	28564616
CCT2	0.312	0.147	0.2295	0.0303592531617437	0.121311301453759	FALSE	NA	NA	NA	12	69979114	69995350
UBXN1	0.304	0.154	0.229	0.026024482441315	0.113924235309736	FALSE	NA	NA	NA	11	62443970	62446567
RPL6	0.336	0.122	0.229	0.0490092677328476	0.149835970268009	FALSE	NA	NA	NA	12	112842994	112856642
STAT3	0.22	0.237	0.2285	0.00729628787159786	0.0800888105788209	TRUE	NA	NA	NA	17	40465342	40540586
TENT2	0.232	0.223	0.2275	0.00724284865631935	0.0800888105788209	TRUE	NA	NA	NA	5	78907943	78982471
ACSL4	0.222	0.232	0.227	0.00730343557609973	0.0800888105788209	TRUE	NA	NA	NA	X	108867473	108976632
VDAC2	0.296	0.155	0.2255	0.0245888106897758	0.111662128544158	FALSE	NA	NA	NA	10	76969912	76991206
CTPS1	0.295	0.156	0.2255	0.0240507209609229	0.110782557170838	FALSE	NA	NA	NA	1	41445007	41478235
HSD17B10	0.262	0.188	0.225	0.0116944302325902	0.0919583724856051	TRUE	NA	NA	NA	X	53458206	53461320
FNDC3B	0.187	0.263	0.225	0.0119423542921576	0.0919583724856051	TRUE	NA	NA	NA	3	171757418	172119455
CALM1	0.364	0.086	0.225	0.0842907745181954	0.197431495617562	FALSE	NA	NA	NA	14	90862846	90874605
DOCK6	0.207	0.241	0.224	0.00838913446184676	0.0838913446184676	TRUE	NA	NA	NA	19	11309971	11373157
