gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
GEMIN8	2.18463574704858	1.83803268882977	2.01133421793917	1.15521896944171e-18	1.18331937760667e-16	TRUE	sp|Q9NWZ8|GEMI8_HUMAN	3	FALSE	X	14026398	14048012
GEMIN6	2.00965695552989	1.87451480387191	1.9420858797009	1.30112492976973e-18	1.18331937760667e-16	TRUE	sp|Q8WXD5|GEMI6_HUMAN	3	FALSE	2	38978676	39012142
PRSS1	2.16002731849094	1.51906250728039	1.83954491288566	2.0106677417167e-16	1.25666733857294e-14	TRUE	A6XGL3|A6XGL3_HUMAN	6	FALSE	7	142457319	142460923
IGHG4	1.98042385438244	1.51528960110416	1.7478567277433	1.96722055172536e-16	1.25666733857294e-14	TRUE	sp|P01861|IGHG4_HUMAN	2	FALSE	14	106090687	106092403
FNDC3B	1.9637710580251	1.49139087292261	1.72758096547385	2.95070271829556e-16	1.75637066565212e-14	TRUE	sp|Q53EP0|FND3B_HUMAN	8	FALSE	3	171757418	172119455
FAU	1.81890503896646	1.5465554648092	1.68273025188783	1.76310638737515e-16	1.22437943567719e-14	TRUE	sp|P62861|RS30_HUMAN	8	FALSE	11	64888100	64889945
PSMC1	1.84693429218592	1.32909164475752	1.58801296847172	5.06353641697493e-15	2.43439250816102e-13	TRUE	sp|P62191|PRS4_HUMAN	3	FALSE	14	90722839	90738968
USP13	1.70040351536616	1.38289810159974	1.54165080848295	2.97685014016227e-15	1.55044278133452e-13	TRUE	sp|Q92995-2|UBP13_HUMAN	2	FALSE	3	179370543	179507189
KCTD10	1.56396912487903	1.42462092122807	1.49429502305355	3.55792249315446e-15	1.77896124657723e-13	TRUE	sp|Q9H3F6|BACD3_HUMAN	7	FALSE	12	109886461	109915349
PTBP3	1.38022054947938	1.3336061240052	1.35691333674229	4.81855093305807e-14	1.94296408591051e-12	TRUE	sp|O95758|PTBP3_HUMAN	2	FALSE	9	114980715	115095947
MVP	1.47733135046878	1.20571857994408	1.34152496520643	1.24108638323996e-13	4.56281758544102e-12	TRUE	sp|Q14764|MVP_HUMAN	88	FALSE	16	29831715	29859355
RPS29	1.42306617957534	1.24185198526591	1.33245908242063	1.05346373986327e-13	4.11509273384092e-12	TRUE	sp|P62273|RS29_HUMAN	4	FALSE	14	50043390	50065408
NECAP1	1.4298935080758	1.21655661448328	1.32322506127954	1.42735648541589e-13	4.95609890769408e-12	TRUE	F5GYH1|F5GYH1_HUMAN	4	FALSE	12	8234807	8250367
MRPL34	1.5002369004662	1.0736570953191	1.28694699789265	9.32929938833956e-13	2.91540605885611e-11	TRUE	M0R226|M0R226_HUMAN	2	FALSE	19	17403418	17417652
SNRNP27	1.44307535053794	1.12867024600675	1.28587279827234	4.92050579890494e-13	1.61858743385031e-11	TRUE	sp|Q8WVK2|SNR27_HUMAN	2	FALSE	2	70120692	70132707
SNRPN	1.34274726649808	1.14624067620097	1.24449397134952	7.2508094796052e-13	2.32397739730936e-11	TRUE	J3QLE5|J3QLE5_HUMAN	3	FALSE	15	25068794	25223870
PARP4	1.38097617812369	1.08524698186908	1.23311157999638	1.3931612157768e-12	4.10120698260144e-11	TRUE	sp|Q9UKK3|PARP4_HUMAN	41	FALSE	13	24995064	25086948
SLC16A3	1.46805138908482	0.98567838969252	1.22686488938867	4.88321430608862e-12	1.27167039221058e-10	TRUE	sp|O15427|MOT4_HUMAN	2	FALSE	17	80186273	80219005
ARGLU1	1.36492518809183	1.08248579494751	1.22370549151967	1.60687870941246e-12	4.56499633355813e-11	TRUE	sp|Q9NWB6|ARGL1_HUMAN	9	FALSE	13	107194021	107220512
TRIM3	1.76810536213822	0.552310122722762	1.16020774243049	1.05835716307068e-08	1.11171970910786e-07	TRUE	sp|O75382-3|TRIM3_HUMAN	2	FALSE	11	6469843	6495689
SNRPD3	1.29122680699258	1.0179496283383	1.15458821766544	7.16893208044768e-12	1.82880920419584e-10	TRUE	sp|P62318-2|SMD3_HUMAN	2	FALSE	22	24951471	25005947
MFF	1.23494792678785	1.02122482838462	1.12808637758623	1.03917991795466e-11	2.54700960283006e-10	TRUE	sp|Q9GZY8-2|MFF_HUMAN	3	FALSE	2	228189867	228222550
BAG2	1.18668332041377	1.05194608336892	1.11931470189134	1.01731417778307e-11	2.54328544445767e-10	TRUE	sp|O95816-2|BAG2_HUMAN	7	FALSE	6	57037124	57054631
ZBTB21	1.23156332333355	0.995888845291475	1.11372608431251	1.56463058125451e-11	3.76113120493873e-10	TRUE	sp|Q9ULJ3|ZBT21_HUMAN	4	FALSE	21	43406940	43430496
HSD17B4	1.1894968986525	1.00810787648809	1.0988023875703	1.84596561060392e-11	4.35369247783943e-10	TRUE	E7EWE5|E7EWE5_HUMAN	11	FALSE	5	118788138	118972894
STRAP	1.12995237106236	1.04197383901247	1.08596310503741	2.03484571100473e-11	4.62464934319258e-10	TRUE	sp|Q9Y3F4|STRAP_HUMAN	8	FALSE	12	16035325	16056412
CYB5R3	1.2122420455548	0.944022891712478	1.07813246863364	4.06368268425212e-11	9.07072027734847e-10	TRUE	sp|P00387-2|NB5R3_HUMAN	4	FALSE	22	43013846	43045574
RACGAP1	1.37306797338215	0.741553631003139	1.05731080219264	6.05071945580472e-10	1.14596959390241e-08	TRUE	sp|Q9H0H5|RGAP1_HUMAN	5	FALSE	12	50370706	50426919
PSMC5	1.11692428545816	0.869493260625617	0.993208773041888	2.82973160192692e-10	5.79863033181745e-09	TRUE	sp|P62195-2|PRS8_HUMAN	3	FALSE	17	61904512	61909379
SRSF11	1.21706975367659	0.76627928973312	0.991674521704855	7.94641378945233e-10	1.36068729271444e-08	TRUE	sp|Q05519-2|SRS11_HUMAN	6	FALSE	1	70671365	70718735
LUC7L2	1.09504046186411	0.887894374479384	0.991467418171747	2.57490711912868e-10	5.36438983151807e-09	TRUE	sp|Q9Y383|LC7L2_HUMAN	6	FALSE	7	139025105	139108198
U2AF2	1.20827196018126	0.72062208219743	0.964447021189345	1.89584345645374e-09	2.69295945518997e-08	TRUE	sp|P26368-2|U2AF2_HUMAN	7	FALSE	19	56165512	56186081
POTEKP	1.03996581044658	0.87617458668857	0.958070198567575	5.18277451908133e-10	1.01226064825807e-08	TRUE	sp|Q9BYX7|ACTBM_HUMAN	2	FALSE	2	132349666	132366974
PDIA6	1.04888191028744	0.842926240924413	0.945904075605926	7.86018823840772e-10	1.36068729271444e-08	TRUE	sp|Q15084-5|PDIA6_HUMAN	2	FALSE	2	10923517	10978103
DDX46	1.07882548665351	0.809371723160016	0.944098604906763	1.0217539776249e-09	1.68051641056726e-08	TRUE	sp|Q7L014|DDX46_HUMAN	6	FALSE	5	134094469	134190823
ANXA5	1.07834407828267	0.789852045686441	0.934098061984555	1.40974214414966e-09	2.14899717095985e-08	TRUE	E9PHT9|E9PHT9_HUMAN	2	FALSE	4	122589110	122618268
GEMIN5	1.38747427645218	0.434900967647152	0.911187622049666	1.79478686700526e-07	1.2603840358183e-06	TRUE	sp|Q8TEQ6|GEMI5_HUMAN	6	FALSE	5	154266976	154317769
FAM120B	1.05637712881818	0.757983415852951	0.907180272335565	2.86195782695234e-09	3.76573398283203e-08	TRUE	sp|Q96EK7-2|F120B_HUMAN	4	FALSE	6	170599791	170716153
PSD3	0.897234409862058	0.895537284714845	0.896385847288451	2.00201931199996e-09	2.81182487640444e-08	TRUE	sp|Q9NYI0-2|PSD3_HUMAN	3	FALSE	8	18384811	18942240
SNRPD2	0.954018165881727	0.822463710126467	0.888240938004097	2.79204123408311e-09	3.71282079000414e-08	TRUE	sp|P62316|SMD2_HUMAN	4	FALSE	19	46190712	46195827
ACIN1	0.968715824465246	0.804272396398961	0.886494110432103	3.12849113522442e-09	4.03156074126858e-08	TRUE	S4R3H4|S4R3H4_HUMAN	2	FALSE	14	23527773	23564823
FRG1	0.371125028433006	1.39948267861224	0.885303853522623	5.41477499410973e-07	3.09062499663797e-06	TRUE	E9PRR7|E9PRR7_HUMAN	2	FALSE	4	190861943	190884359
RPL39	0.976171732411018	0.76359306594647	0.869882399178744	5.42032418243954e-09	6.51481271927829e-08	TRUE	sp|P62891|RL39_HUMAN	4	FALSE	X	118920467	118925606
NT5E	0.978098331794484	0.735936968449217	0.85701765012185	8.24602247789294e-09	9.15282222377034e-08	TRUE	sp|P21589-2|5NTD_HUMAN	9	FALSE	6	86159809	86205500
PHGDH	1.01518386624304	0.693526752119165	0.854355309181102	1.18632402556376e-08	1.20561384711764e-07	TRUE	A0A286YFL2|A0A286YFL2_HUMAN	3	FALSE	1	120202421	120286838
FAM133B	0.951148510427771	0.752463673585428	0.851806092006599	8.27415129028839e-09	9.15282222377034e-08	TRUE	G3XAI9|G3XAI9_HUMAN	2	FALSE	7	92190107	92219708
PALLD	0.992935468620942	0.703964570237442	0.848450019429192	1.20991753000461e-08	1.21967492944013e-07	TRUE	sp|Q8WX93-8|PALLD_HUMAN	11	FALSE	4	169418217	169849608
CEP20	1.01898522648846	0.656864756580806	0.837924991534633	2.14206430476302e-08	1.98339287478057e-07	TRUE	I3L0K3|I3L0K3_HUMAN	2	FALSE	16	15959577	15982482
TEP1	0.928671753211308	0.724236987429304	0.826454370320306	1.61460347265741e-08	1.59210975615972e-07	TRUE	G3V5X7|G3V5X7_HUMAN	7	FALSE	14	20833826	20881588
RAB1B	0.896872691815155	0.751581914391483	0.824227303103319	1.48895702805496e-08	1.48895702805496e-07	TRUE	sp|Q9H0U4|RAB1B_HUMAN	2	FALSE	11	66036004	66044963
TFG	0.97903707889828	0.668762473117692	0.823899776007986	2.45611863455258e-08	2.2087397792739e-07	TRUE	sp|Q92734-4|TFG_HUMAN	3	FALSE	3	100428205	100467810
RBM8A	1.10767154021316	0.52956342403278	0.81861748212297	1.10191347807973e-07	8.2478553748483e-07	TRUE	sp|Q9Y5S9|RBM8A_HUMAN	2	FALSE	1	145507598	145513536
REPS1	1.49285006163774	0.142899822824038	0.817874942230889	1.72627435043733e-05	6.07843081139906e-05	TRUE	sp|Q96D71-4|REPS1_HUMAN	4	FALSE	6	139224630	139309398
HNRNPH3	0.787220189098679	0.830508268988535	0.808864229043607	1.95232216643552e-08	1.83488925416872e-07	TRUE	sp|P31942-3|HNRH3_HUMAN	4	FALSE	10	70090931	70102948
SH3GL1	0.905397721156543	0.691101378099916	0.798249549628229	3.44817627175435e-08	2.93212268006322e-07	TRUE	sp|Q99961|SH3G1_HUMAN	8	FALSE	19	4360367	4400544
MAGED1	0.887764289363599	0.666575846442338	0.777170067902968	6.09241045003752e-08	4.81994497629551e-07	TRUE	sp|Q9Y5V3|MAGD1_HUMAN	5	FALSE	X	51546103	51645453
VCL	0.423715820098899	1.12815730093941	0.775936560519154	6.66937996903152e-07	3.64049124947135e-06	TRUE	sp|P18206-2|VINC_HUMAN	3	FALSE	10	75757872	75879918
SMARCA2	1.05998564689968	0.491757864386642	0.775871755643161	2.94540337402285e-07	1.85012774750179e-06	TRUE	F6VDE0|F6VDE0_HUMAN	2	FALSE	9	2015342	2193624
HNRNPH1	0.840750533470224	0.701003996309858	0.770877264890041	5.96120196822143e-08	4.74617991100432e-07	TRUE	E9PCY7|E9PCY7_HUMAN	3	FALSE	5	179041179	179061785
SNRNP70	0.88366858973869	0.648372163925973	0.766020376832331	8.4914042534267e-08	6.43288201017175e-07	TRUE	sp|P08621|RU17_HUMAN	5	FALSE	19	49588676	49611862
NBR1	0.884813631758135	0.63030956600009	0.757561598879112	1.12260157026612e-07	8.35269025495624e-07	TRUE	sp|Q14596-2|NBR1_HUMAN	4	FALSE	17	41322498	41363708
SEC23A	0.845042624515809	0.636219330372029	0.740630977443919	1.54011117826304e-07	1.13913548688095e-06	TRUE	F5H365|F5H365_HUMAN	8	FALSE	14	39501123	39578850
YWHAH	0.879719660841825	0.582121074809702	0.730920367825763	2.59526458727303e-07	1.67220656396458e-06	TRUE	sp|Q04917|1433F_HUMAN	2	FALSE	22	32340447	32353590
COL8A1	0.819237713958664	0.612108283268935	0.715672998613799	2.96905510738017e-07	1.85565944211261e-06	TRUE	sp|P27658|CO8A1_HUMAN	10	FALSE	3	99357319	99518070
TIMP3	0.903090854591628	0.525499374329382	0.714295114460505	5.40748370397189e-07	3.09062499663797e-06	TRUE	sp|P35625|TIMP3_HUMAN	3	FALSE	22	33197687	33259030
MARK2	0.782155512919495	0.637414950916622	0.709785231918058	3.04782274187743e-07	1.89541215290885e-06	TRUE	sp|Q7KZI7-13|MARK2_HUMAN	6	FALSE	11	63606400	63678491
COL12A1	0.786408523574128	0.622624857057836	0.704516690315982	3.63310285396914e-07	2.17290840548394e-06	TRUE	sp|Q99715-4|COCA1_HUMAN	55	FALSE	6	75794042	75915767
WWP1	0.762508961071639	0.629649580730923	0.696079270901281	4.31274839394391e-07	2.53095563024878e-06	TRUE	sp|Q9H0M0-6|WWP1_HUMAN	2	FALSE	8	87354967	87490649
SNRPA	0.793853885566445	0.588283429359869	0.691068657463157	5.68888327908876e-07	3.20320004453196e-06	TRUE	M0R268|M0R268_HUMAN	3	FALSE	19	41256542	41271294
CAMK2D	0.778238297094298	0.60085401078717	0.689546153940734	5.56791773290517e-07	3.16358962096885e-06	TRUE	sp|Q13557-8|KCC2D_HUMAN	3	FALSE	4	114372188	114683083
CDK11A	0.762489698885606	0.609189269673433	0.685839484279519	5.87161610316488e-07	3.27793696277744e-06	TRUE	sp|Q9UQ88-4|CD11A_HUMAN	3	FALSE	1	1634169	1655766
DAZAP1	0.891141357668619	0.474421801871237	0.682781579769928	1.43255343689171e-06	7.10591982585175e-06	TRUE	K7EQ02|K7EQ02_HUMAN	2	FALSE	19	1407568	1435719
LGALS3BP	0.791619514053526	0.557101863343458	0.674360688698492	9.53339522120831e-07	5.02816203650227e-06	TRUE	sp|Q08380|LG3BP_HUMAN	3	FALSE	17	76967320	76976191
ATAD3B	0.671141126335343	0.643932313933327	0.657536720134335	1.10389377144191e-06	5.67846590247895e-06	TRUE	sp|Q5T9A4|ATD3B_HUMAN	2	FALSE	1	1407143	1433228
UPF3B	0.824396487271613	0.490046336804475	0.657221412038044	2.02819519458149e-06	9.60319694404112e-06	TRUE	A0A087WYC8|A0A087WYC8_HUMAN	2	FALSE	X	118967985	118986961
ARHGAP22	0.619679015455219	0.688826935231461	0.65425297534334	1.23428806176459e-06	6.24639707370743e-06	TRUE	sp|Q7Z5H3-3|RHG22_HUMAN	6	FALSE	10	49654077	49864310
CEP170B	0.813541164263825	0.474154366217345	0.643847765240585	2.92763924682282e-06	1.31638455342753e-05	TRUE	sp|Q9Y4F5-3|C170B_HUMAN	5	FALSE	14	105331617	105363107
SAP30BP	0.795491073901598	0.480116306398234	0.637803690149916	3.16949316215537e-06	1.42002381816997e-05	TRUE	J3KRU5|J3KRU5_HUMAN	2	FALSE	17	73663196	73704142
CAD	0.659036634526196	0.613034954672408	0.636035794599302	1.99043456563926e-06	9.46024033098509e-06	TRUE	F8VPD4|F8VPD4_HUMAN	5	FALSE	2	27440258	27466811
TAX1BP1	0.767083824796821	0.504340575480622	0.635712200138721	2.86790468970146e-06	1.29418081665229e-05	TRUE	sp|Q86VP1-3|TAXB1_HUMAN	3	FALSE	7	27778950	27884183
SNRNP200	0.56053901704345	0.703586438223706	0.632062727633578	2.44808054778223e-06	1.12503701644404e-05	TRUE	sp|O75643|U520_HUMAN	4	FALSE	2	96940074	96971297
SEC13	0.630237390333118	0.63264699683781	0.631442193585464	2.22814176136877e-06	1.0431375287307e-05	TRUE	sp|P55735-2|SEC13_HUMAN	3	FALSE	3	10334815	10362862
MARCKS	0.589413791818149	0.669169637917811	0.62929171486798	2.44482417863693e-06	1.12503701644404e-05	TRUE	sp|P29966|MARCS_HUMAN	3	FALSE	6	114178541	114184648
ARCN1	0.643757758243321	0.610104390513218	0.626931074378269	2.53323243565838e-06	1.15567173159598e-05	TRUE	sp|P48444|COPD_HUMAN	3	FALSE	11	118443105	118473748
GIGYF2	0.780671314401626	0.466319669803205	0.623495492102415	4.60079782775077e-06	1.92986486063371e-05	TRUE	sp|Q6Y7W6-4|GGYF2_HUMAN	3	FALSE	2	233562009	233725285
CPSF6	0.74099279721575	0.497894381863293	0.619443589539521	4.19830484940195e-06	1.80339555386682e-05	TRUE	sp|Q16630|CPSF6_HUMAN	6	FALSE	12	69633317	69668138
OSBPL8	0.637543188938807	0.599430506317379	0.618486847628093	3.18962839032122e-06	1.42394124567912e-05	TRUE	sp|Q9BZF1-3|OSBL8_HUMAN	2	FALSE	12	76745577	76953589
EIF3L	0.688851206851162	0.538895772479083	0.613873489665122	4.03675705927568e-06	1.7399814910671e-05	TRUE	sp|Q9Y262|EIF3L_HUMAN	5	FALSE	22	38244875	38285414
RPL37A	0.673113863065417	0.554588447467815	0.613851155266616	3.8649053942995e-06	1.67747629960916e-05	TRUE	sp|P61513|RL37A_HUMAN	7	FALSE	2	217362912	217443903
LPXN	0.751126127351784	0.472371698917391	0.611748913134587	5.65024241228411e-06	2.31607802035155e-05	TRUE	sp|O60711|LPXN_HUMAN	2	FALSE	11	58294344	58345693
RFC1	0.738183676499897	0.478602617103114	0.608393146801505	5.86834213584309e-06	2.39719858490322e-05	TRUE	sp|P35251-2|RFC1_HUMAN	2	FALSE	4	39289076	39367995
BGN	0.717999899671064	0.490624306610531	0.604312103140797	6.05060460965061e-06	2.45542652763543e-05	TRUE	C9JKG1|C9JKG1_HUMAN	2	FALSE	X	152760397	152775012
SEC24C	0.704290198619216	0.475105976356932	0.589698087488074	8.96351294484355e-06	3.39527005486498e-05	TRUE	G5EA31|G5EA31_HUMAN	3	FALSE	10	75504120	75531919
DDX6	0.701038881539354	0.477209771580931	0.589124326560142	8.99479563086721e-06	3.39682614458731e-05	TRUE	sp|P26196|DDX6_HUMAN	6	FALSE	11	118620034	118661858
GPI	0.642606553944844	0.525405234185449	0.584005894065146	8.62523081942245e-06	3.30722040622026e-05	TRUE	K7ERC6|K7ERC6_HUMAN	2	FALSE	19	34850385	34893061
TFRC	0.505585782232284	0.625384397887593	0.565485090059938	1.42353922520564e-05	5.14284402169669e-05	TRUE	G3V0E5|G3V0E5_HUMAN	2	FALSE	3	195754054	195809060
COL5A1	0.66524770923137	0.458170941888554	0.561709325559962	1.80206080483659e-05	6.30973671161272e-05	TRUE	sp|P20908|CO5A1_HUMAN	4	FALSE	9	137533620	137736686
EIF4E	0.657654750871064	0.46114717793958	0.559400964405322	1.87852926253485e-05	6.50091665056251e-05	TRUE	sp|P06730-3|IF4E_HUMAN	2	FALSE	4	99792835	99851788
PCMT1	0.573357511177267	0.524092290300764	0.548724900739015	2.11006212070959e-05	7.14790691297288e-05	TRUE	sp|P22061|PIMT_HUMAN	5	FALSE	6	150070579	150132556
ARL6IP4	0.664407571305986	0.422013412412042	0.543210491859014	3.15864938520839e-05	0.000102820618008086	TRUE	sp|Q66PJ3|AR6P4_HUMAN	2	FALSE	12	123464607	123467456
PUF60	0.618991823880911	0.459443217448413	0.539217520664662	3.02605868440216e-05	9.87617064099923e-05	TRUE	A0A0J9YVP6|A0A0J9YVP6_HUMAN	11	FALSE	8	144898514	144912029
PAPSS2	0.139681519717509	0.916292145347704	0.527986832532606	0.000296489027082411	0.000764146977016524	TRUE	sp|O95340|PAPS2_HUMAN	3	FALSE	10	89419370	89507462
TNS1	0.395325063489864	0.644476171530087	0.519900617509975	5.90468923884353e-05	0.000180021013379376	TRUE	E9PGF5|E9PGF5_HUMAN	20	FALSE	2	218664512	218867718
CPSF7	0.629393454408646	0.407751427503634	0.51857244095614	5.79008330459023e-05	0.000176958536203858	TRUE	F5H669|F5H669_HUMAN	5	FALSE	11	61170121	61197503
NMT1	0.634611601248064	0.397532052333677	0.51607182679087	6.36817050360609e-05	0.000190892401187233	TRUE	sp|P30419|NMT1_HUMAN	4	FALSE	17	43128978	43186384
CHTOP	0.699012237090429	0.322788497677347	0.510900367383888	0.000102115839549387	0.000288789138997134	TRUE	sp|Q9Y3Y2-4|CHTOP_HUMAN	3	FALSE	1	153606525	153618782
PLEC	0.545532703666296	0.472568103118068	0.509050403392182	6.17644619231229e-05	0.000186938444077248	TRUE	H0YDN1|H0YDN1_HUMAN	2	FALSE	8	144989321	145050902
U2SURP	0.618938645392561	0.39016345882963	0.504551052111095	8.46682556488093e-05	0.000245105241423317	TRUE	sp|O15042-2|SR140_HUMAN	4	FALSE	3	142683339	142779567
GTPBP1	0.871698586698795	0.128747151143294	0.500222868921045	0.000477057533961988	0.0011738620422293	TRUE	sp|O00178|GTPB1_HUMAN	5	FALSE	22	39101728	39134304
PRRX1	0.598418283918392	0.385216225464426	0.491817254691409	0.000114733820198814	0.0003215633974182	TRUE	sp|P54821|PRRX1_HUMAN	3	FALSE	1	170631869	170708560
H1-0	0.53585077374332	0.430829505843896	0.483340139793608	0.000124750256407951	0.0003473002683963	TRUE	sp|P07305-2|H10_HUMAN	2	FALSE	22	38201114	38203442
ARMCX1	0.553729466358345	0.410696139521022	0.482212802939683	0.000133433551609004	0.000368194126956412	TRUE	sp|Q9P291|ARMX1_HUMAN	2	FALSE	X	100805514	100809683
RIOK2	0.668203341626764	0.269802467392541	0.469002904509652	0.000309371682182724	0.000794075159606582	TRUE	sp|Q9BVS4|RIOK2_HUMAN	5	FALSE	5	96496571	96518964
PDAP1	0.4939900946239	0.443545136919543	0.468767615771722	0.000176701453256162	0.000479125415553584	TRUE	sp|Q13442|HAP28_HUMAN	4	FALSE	7	98989671	99006452
SPARC	0.489412518326322	0.447608301955228	0.468510410140775	0.000177339936285662	0.000479815844928741	TRUE	sp|P09486|SPRC_HUMAN	2	FALSE	5	151040657	151066726
PRPF31	0.676736484113682	0.252265346218476	0.464500915166079	0.000370828693248718	0.000934548118066325	TRUE	E7EVX8|E7EVX8_HUMAN	2	FALSE	19	54618837	54635140
SRSF4	0.486076961673621	0.438514408842366	0.462295685257993	0.000209006157117852	0.000555867439143222	TRUE	sp|Q08170|SRSF4_HUMAN	4	FALSE	1	29474255	29508499
CCDC47	0.605967277238689	0.31161161560216	0.458789446420424	0.000311661409274262	0.000798313036050875	TRUE	sp|Q96A33|CCD47_HUMAN	2	FALSE	17	61822610	61853711
RBM39	0.538502287256502	0.368098697069804	0.453300492163153	0.000291621866819982	0.00075315564777888	TRUE	sp|Q14498-2|RBM39_HUMAN	10	FALSE	20	34291531	34330234
FAM98B	0.405786959616915	0.49966598346667	0.452726471541792	0.000274693167560557	0.000713859583057582	TRUE	sp|Q52LJ0-2|FA98B_HUMAN	2	FALSE	15	38746328	38779911
LIG3	0.537982430056417	0.345194375347344	0.44158840270188	0.000404866037768735	0.00101419348138461	TRUE	sp|P49916-4|DNLI3_HUMAN	5	FALSE	17	33307513	33332083
CDC42BPA	0.56617168895135	0.308725149612346	0.437448419281848	0.000496613872986053	0.00121471520964627	TRUE	sp|Q5VT25-4|MRCKA_HUMAN	3	FALSE	1	227177566	227506175
EIF3G	0.553957721572569	0.320278875861856	0.437118298717212	0.000481383090544682	0.00118217851312545	TRUE	sp|O75821|EIF3G_HUMAN	2	FALSE	19	10225693	10230596
NAV1	0.544259096624501	0.320579936744696	0.432419516684598	0.000533391094665528	0.00128490288239569	TRUE	sp|Q8NEY1-2|NAV1_HUMAN	12	FALSE	1	201592411	201796102
ACO1	0.507968146538015	0.355036111343896	0.431502128940955	0.000498519122038831	0.00121471520964627	TRUE	sp|P21399|ACOC_HUMAN	2	FALSE	9	32384618	32454767
XRN2	0.565621153303471	0.284272950200872	0.424947051752171	0.000706782301426877	0.0016391055227896	TRUE	sp|Q9H0D6-2|XRN2_HUMAN	8	FALSE	20	21283942	21370463
SRSF5	0.473963638393872	0.374803706167448	0.42438367228066	0.000570015301070134	0.00135459909950127	TRUE	sp|Q13243|SRSF5_HUMAN	5	FALSE	14	70193617	70238722
UGGT2	0.422141265929078	0.409670620189569	0.415905943059323	0.000683824251345306	0.00160371541122258	TRUE	sp|Q9NYU1|UGGG2_HUMAN	2	FALSE	13	96453834	96705736
SLC25A24	0.680200529565766	0.139620149515885	0.409910339540825	0.00183463564410211	0.00386076524432262	TRUE	sp|Q6NUK1-2|SCMC1_HUMAN	2	FALSE	1	108676658	108743471
SRP14	0.10055956988348	0.696802789928139	0.398681179905809	0.00272943021105043	0.00549402216395014	TRUE	sp|P37108|SRP14_HUMAN	4	FALSE	15	40327940	40331389
DNAJA1	0.526723919891694	0.26954501749163	0.398134468691662	0.00130889522567298	0.00286034795820144	TRUE	sp|P31689|DNJA1_HUMAN	4	FALSE	9	33025209	33039905
U2AF1L5	0.57198181676727	0.214168817880115	0.393075317323692	0.00176181562396023	0.00373899750416009	TRUE	sp|P0DN76|U2AF5_HUMAN	3	FALSE	21	6484623	6499969
YWHAG	0.515613427250468	0.27012755687111	0.392870492060789	0.00146145534867225	0.00317156108652832	TRUE	sp|P61981|1433G_HUMAN	3	FALSE	7	75956116	75988348
SRGAP2	0.564101551137604	0.221606151906673	0.392853851522139	0.00171957892981202	0.00366804379226113	TRUE	A0A075B7B5|A0A075B7B5_HUMAN	3	FALSE	1	206516200	206637783
TNRC6B	0.497467751030523	0.283091619085546	0.390279685058034	0.00149217760879713	0.0032326204696645	TRUE	sp|Q9UPQ9-1|TNR6B_HUMAN	3	FALSE	22	40440821	40731812
COL11A1	0.491611976515426	0.269791309402702	0.380701642959064	0.00189851264172955	0.00398177986939923	TRUE	sp|P12107-4|COBA1_HUMAN	5	FALSE	1	103342023	103574052
SQSTM1	0.553864251074817	0.206217962198533	0.380041106636675	0.00234527429518593	0.00481378139405979	TRUE	sp|Q13501-2|SQSTM_HUMAN	4	FALSE	5	179233388	179265078
