gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
IGKV2-29	1.25870515937798	0.0749652570742434	0.666835208226112	0.125998216041432	0.232776698553918	FALSE	sp|A2NJV5|KV229_HUMAN	3	FALSE	2	89533666	89534392
IGKV2D-26	1.25870515937798	0.0749652570742434	0.666835208226112	0.125998216041432	0.232776698553918	FALSE	sp|A0A0A0MRZ7|KVD26_HUMAN	3	FALSE	2	90024762	90025514
IGKV2D-29	1.25870515937798	0.0749652570742434	0.666835208226112	0.125998216041432	0.232776698553918	FALSE	sp|A0A075B6S2|KVD29_HUMAN	3	FALSE	2	89986352	89987081
CCT4	1.18790154749581	0.133884343745439	0.660892945620625	0.12932038808551	0.232776698553918	FALSE	sp|P50991|TCPD_HUMAN	2	FALSE	2	62095224	62115939
VCP	0.784412862016728	0.382139862731499	0.583276362374113	0.179457086493006	0.310598803545588	FALSE	sp|P55072|TERA_HUMAN	14	FALSE	9	35056061	35073246
FUS	1.17566119798304	-0.0699047639530335	0.552878217015003	0.202749584934547	0.335302322554851	FALSE	H3BPE7|H3BPE7_HUMAN	7	FALSE	16	31191431	31203127
PRMT5	0.700229437771261	0.391014684400268	0.545622061085764	0.208632556256352	0.335302322554851	FALSE	sp|O14744|ANM5_HUMAN	13	FALSE	14	23389720	23398794
TRIM21	0.855808344745869	0.202076004428584	0.528942174587226	0.222638995685857	0.345474303650468	FALSE	sp|P19474|RO52_HUMAN	9	FALSE	11	4406127	4414926
HSP90AB1	0.71361957068291	0.224808043747487	0.469213807215198	0.278480900350056	0.40390387987611	FALSE	sp|P08238|HS90B_HUMAN	3	FALSE	6	44214824	44221620
HSP90AB3P	0.71361957068291	0.224808043747487	0.469213807215198	0.278480900350056	0.40390387987611	FALSE	sp|Q58FF7|H90B3_HUMAN	3	FALSE	4	88812911	88815434
HNRNPK	0.789596513980607	0.131728918023896	0.460662716002252	0.287220536800789	0.40390387987611	FALSE	sp|P61978-2|HNRPK_HUMAN	4	FALSE	9	86582998	86595569
DPP7	0.611288059273136	0.230682793639792	0.420985426456464	0.330261750835932	0.450356932958089	FALSE	sp|Q9UHL4|DPP2_HUMAN	2	FALSE	9	140004994	140009629
STK38	0.420076718748328	0.310324342229332	0.36520053048883	0.397729834773708	0.461906627467368	FALSE	sp|Q15208|STK38_HUMAN	2	FALSE	6	36461669	36515247
LGALS1	1.15101564754903	-0.423051781242311	0.363981933153359	0.399293809071224	0.461906627467368	FALSE	sp|P09382|LEG1_HUMAN	4	FALSE	22	38071615	38075813
ACTB	0.348878976897835	0.363303286771458	0.356091131834646	0.409513329348581	0.461906627467368	FALSE	sp|P60709|ACTB_HUMAN	8	FALSE	7	5566782	5603415
ACTG1	0.348878976897835	0.363303286771458	0.356091131834646	0.409513329348581	0.461906627467368	FALSE	sp|P63261|ACTG_HUMAN	8	FALSE	17	79476997	79490873
TUBA1A	0.491849631952013	0.218693866763765	0.355271749357889	0.410583668859883	0.461906627467368	FALSE	sp|Q71U36-2|TBA1A_HUMAN	5	FALSE	12	49578579	49583107
TUBA1B	0.491849631952013	0.218693866763765	0.355271749357889	0.410583668859883	0.461906627467368	FALSE	sp|P68363|TBA1B_HUMAN	5	FALSE	12	49521565	49525180
TUBA1C	0.491849631952013	0.218693866763765	0.355271749357889	0.410583668859883	0.461906627467368	FALSE	F5H5D3|F5H5D3_HUMAN	5	FALSE	12	49582519	49667114
RBM10	0.625800194770727	0.0471886686721597	0.336494431721443	0.435579926773076	0.466992375298712	FALSE	sp|P98175-5|RBM10_HUMAN	9	FALSE	X	47004268	47046212
HCLS1	0.586008650824775	0.0865675420572778	0.336288096441026	0.435859550278798	0.466992375298712	FALSE	E7EVW7|E7EVW7_HUMAN	6	FALSE	3	121350246	121379774
EWSR1	0.356539616415626	0.0740686654661964	0.215304140940911	0.617161427179276	0.645866609838777	FALSE	C9JGE3|C9JGE3_HUMAN	2	FALSE	22	29663998	29696515
EEF1G	0.292896089578722	-0.059890409214729	0.116502840181997	0.786578825828128	0.804455617324222	FALSE	sp|P26641|EF1G_HUMAN	2	FALSE	11	62327073	62342401
EIF4B	-0.0651873502697473	0.152196924333929	0.0435047870320908	0.919437652760552	0.919437652760552	FALSE	sp|P23588-2|IF4B_HUMAN	14	FALSE	12	53399942	53435993
CAV1	-0.891185092486127	-0.692733679173241	-0.791959385829684	0.0706590181355521	0.19872848850624	FALSE	sp|Q03135|CAV1_HUMAN	2	FALSE	7	116164839	116201233
