gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
DERPC	0.736331390189282	0.725026821881311	0.730679106035296	0.00257494677044616	0.0441702407545765	TRUE	sp|P0CG12|CTF8A_HUMAN	2	FALSE	16	69118003	69132588
ACTR1A	0.558149565655555	0.873372620351496	0.715761093003525	0.00467453218689707	0.0571826497090943	TRUE	tr|A0A1B0GVS3|A0A1B0GVS3_HUMAN	4	FALSE	10	104238986	104262482
YARS1	0.584798352631193	0.844798357331353	0.714798354981273	0.00406373724708986	0.0549220246121841	TRUE	sp|P54577|SYYC_HUMAN	4	FALSE	1	33240840	33283754
RPL22	0.635602171588424	0.76776205041589	0.701682111002157	0.00343446827341005	0.0528856585135254	TRUE	tr|K7ERI7|K7ERI7_HUMAN	2	FALSE	1	6241329	6269449
CALR	0.618154967007236	0.774639939112053	0.696397453059644	0.00369389043183367	0.0535598422143388	TRUE	sp|P27797|CALR_HUMAN	3	FALSE	19	13049392	13055303
UQCRC2	0.312833351262405	1.04606896075133	0.679451156006867	0.0213994267527465	0.100562300046229	FALSE	tr|H3BSJ9|H3BSJ9_HUMAN	2	FALSE	16	21963981	21994981
SSRP1	0.442700188517236	0.915383720524822	0.679041954521029	0.00951780523140995	0.0750020071300911	TRUE	sp|Q08945|SSRP1_HUMAN	2	FALSE	11	57093459	57103351
CALU	0.570160095314215	0.715640790819794	0.642900443067004	0.00524264030506788	0.0584554394015068	TRUE	sp|O43852|CALU_HUMAN	2	FALSE	7	128379346	128411861
SND1	0.485082998987494	0.714962899673115	0.600022949330305	0.00831749409881422	0.0727373013347282	TRUE	sp|Q7KZF4|SND1_HUMAN	8	FALSE	7	127292234	127732661
AP3B1	0.198589943401075	0.99453646767515	0.596563205538112	0.0408508241114551	0.145377450405369	FALSE	sp|O00203-3|AP3B1_HUMAN	4	FALSE	5	77296349	77590579
SLC16A3	0.306081203618511	0.886118923091512	0.596100063355011	0.0224482306035705	0.103215575764871	FALSE	sp|O15427|MOT4_HUMAN	3	FALSE	17	80186273	80219005
GBE1	0.081452654452093	1.110339318032	0.595895986242046	0.0705451246946591	0.199682911903827	FALSE	tr|E9PGM4|E9PGM4_HUMAN	2	FALSE	3	81538850	81811312
CCDC9	0.606940973150948	0.582141981658776	0.594541477404862	0.00668432524183502	0.0662490901746315	TRUE	tr|A0A2R8Y4Z8|A0A2R8Y4Z8_HUMAN	6	FALSE	19	47759237	47775210
SART1	0.554156479862264	0.616780778077583	0.585468628969923	0.00728017854973001	0.0690842475144592	TRUE	sp|O43290|SNUT1_HUMAN	2	FALSE	11	65729160	65747299
EIF2AK2	0.515306362326577	0.65029804928021	0.582802205803393	0.00799161710081266	0.0727373013347282	TRUE	sp|P19525-2|E2AK2_HUMAN	2	FALSE	2	37326353	37384208
COPA	0.42131181835364	0.737300207064035	0.579306012708838	0.0118373761863453	0.0776392614574998	TRUE	tr|A0A3B3ISC6|A0A3B3ISC6_HUMAN	7	FALSE	1	160259063	160313190
RPS16	0.143825128022975	1.00304372383807	0.573434425930523	0.0544570801513867	0.173484698196561	FALSE	tr|M0R210|M0R210_HUMAN	2	FALSE	19	39923847	39926588
ACTN4	0.446803977256099	0.669360771835485	0.558082374545792	0.0111663773040546	0.0776392614574998	TRUE	sp|O43707-2|ACTN4_HUMAN	2	FALSE	19	39138289	39222223
LOXL2	0.399618906794782	0.649128870618199	0.52437388870649	0.0152616436304745	0.0840332476443411	TRUE	sp|Q9Y4K0|LOXL2_HUMAN	9	FALSE	8	23154702	23282841
CCT4	0.357816562450235	0.690452013702558	0.524134288076396	0.0185247581710304	0.0928319342053885	TRUE	sp|P50991|TCPD_HUMAN	5	FALSE	2	62095224	62115939
RPS29	0.507589836278829	0.537386720860056	0.522488278569442	0.0116835303966796	0.0776392614574998	TRUE	sp|P62273|RS29_HUMAN	2	FALSE	14	50043390	50065408
TUBA1A	0.561808685477292	0.482736992925279	0.522272839201286	0.0120197229053066	0.077692701677779	TRUE	sp|Q71U36-2|TBA1A_HUMAN	10	FALSE	12	49578579	49583107
LUZP1	0.429178746621574	0.60928920406759	0.519233975344582	0.0139390610926808	0.0840110979369681	TRUE	sp|Q86V48-2|LUZP1_HUMAN	3	FALSE	1	23410516	23504301
ARL6IP4	0.36789753174186	0.639093393227551	0.503495462484705	0.018795439820745	0.0931418462228029	TRUE	sp|Q66PJ3|AR6P4_HUMAN	4	FALSE	12	123464607	123467456
ANPEP	0.51761882492627	0.474594357167064	0.496106591046667	0.0145365311625298	0.0840332476443411	TRUE	sp|P15144|AMPN_HUMAN	3	FALSE	15	90328120	90358633
G3BP1	0.478171980482859	0.508423949338489	0.493297964910674	0.0148082459479475	0.0840332476443411	TRUE	sp|Q13283|G3BP1_HUMAN	3	FALSE	5	151150606	151192346
EIF3E	0.459796714291219	0.523345917920867	0.491571316106043	0.0152484611248316	0.0840332476443411	TRUE	sp|P60228|EIF3E_HUMAN	3	FALSE	8	109213445	109447562
ARHGAP22	0.487004193277532	0.488062047367556	0.487533120322544	0.0154609383199024	0.0840924206180055	TRUE	sp|Q7Z5H3|RHG22_HUMAN	5	FALSE	10	49654077	49864310
SLC25A3	0.382025089789249	0.551804479703684	0.466914784746466	0.0209264332193816	0.100356873288647	FALSE	tr|F8VVM2|F8VVM2_HUMAN	4	FALSE	12	98987369	98995946
LTBP1	0.375115200193964	0.549043103023564	0.462079151608764	0.021915785777656	0.101817088092027	FALSE	sp|Q14766-4|LTBP1_HUMAN	5	FALSE	2	33172039	33624576
EIF5A	0.307151614120038	0.612550163709656	0.459850888914847	0.0285769076518558	0.118466698870579	FALSE	tr|I3L397|I3L397_HUMAN	2	FALSE	17	7210318	7215774
PPIL4	0.171950172166483	0.735192609202993	0.453571390684738	0.055820008070797	0.175627554097058	FALSE	sp|Q8WUA2|PPIL4_HUMAN	10	FALSE	6	149825869	149867174
MRPL14	0.373132674969273	0.526859546157588	0.449996110563431	0.0235644523544538	0.106159047980671	FALSE	sp|Q6P1L8|RM14_HUMAN	3	FALSE	6	44081194	44095194
SWAP70	0.402347039628001	0.485211848799096	0.443779444213548	0.0230775923509104	0.105026593760266	FALSE	tr|E7EMB1|E7EMB1_HUMAN	4	FALSE	11	9685624	9774538
LMF2	0.356974644301904	0.526185232034123	0.441579938168014	0.0258401004251514	0.113868077201428	FALSE	sp|Q9BU23-3|LMF2_HUMAN	2	FALSE	22	50941376	50946135
HMGA2	0.251764054871447	0.626119804246226	0.438941929558836	0.0394123359325482	0.142909770942411	FALSE	sp|P52926|HMGA2_HUMAN	11	FALSE	12	66217911	66360075
CAPZA1	0.0766891991053278	0.797939450244623	0.437314324674975	0.0893385608838436	0.230317908405747	FALSE	sp|P52907|CAZA1_HUMAN	2	FALSE	1	113161795	113214241
GADD45GIP1	0.453605311638682	0.402795563072388	0.428200437355535	0.0259001056689065	0.113868077201428	FALSE	sp|Q8TAE8|G45IP_HUMAN	3	FALSE	19	13064972	13068050
HADHA	0.323079121979788	0.5293151978839	0.426197159931844	0.0311357775275142	0.126241425247921	FALSE	tr|A0A2R8Y4F5|A0A2R8Y4F5_HUMAN	3	FALSE	2	26413504	26467594
HSP90AA1	0.184553511708	0.660391298740052	0.422472405224026	0.0567048605156419	0.175627554097058	FALSE	sp|P07900|HS90A_HUMAN	7	FALSE	14	102547075	102606036
SEPTIN11	0.427515817048796	0.41071106246304	0.419113439755918	0.0277583057857451	0.117906708385165	FALSE	tr|D6RGI3|D6RGI3_HUMAN	2	FALSE	4	77870856	77961537
ITGA5	0.32190816385069	0.496312072151404	0.409110118001047	0.034354820079356	0.13323695439472	FALSE	sp|P08648|ITA5_HUMAN	2	FALSE	12	54789045	54813244
NPM1	0.343906936026798	0.465143761671172	0.404525348848985	0.033556856758407	0.13323695439472	FALSE	sp|P06748-3|NPM_HUMAN	2	FALSE	5	170814120	170838141
DDX1	0.36473191087337	0.429686845270695	0.397209378072032	0.034272820725686	0.13323695439472	FALSE	sp|Q92499-2|DDX1_HUMAN	6	FALSE	2	15731302	15771235
PSMC5	0.751923989239305	0.0423419328450052	0.397132961042155	0.11262113707492	0.272660525892141	FALSE	sp|P62195-2|PRS8_HUMAN	2	FALSE	17	61904512	61909379
ATP5F1A	0.332900509323046	0.453915957454633	0.39340823338884	0.0370066274002098	0.13869710773524	FALSE	sp|P25705-2|ATPA_HUMAN	8	FALSE	18	43664110	43684300
RPS2	0.540529717061403	0.22830910037673	0.384419408719066	0.0536342700501133	0.173339742335874	FALSE	tr|H0YEN5|H0YEN5_HUMAN	2	FALSE	16	2012053	2014861
CDK17	0.376092314408929	0.36044667409962	0.368269494254274	0.0437721896761145	0.150172281504208	FALSE	tr|F5H6Z0|F5H6Z0_HUMAN	5	FALSE	12	96672039	96794338
FUBP1	0.567466881988913	0.157019456406214	0.362243169197563	0.0782348695553262	0.21147122316167	FALSE	sp|Q96AE4|FUBP1_HUMAN	4	FALSE	1	78409740	78444794
LGALS7	0.868485211652839	-0.154156908720111	0.357164151466364	0.231896504854424	0.434882928921935	FALSE	sp|P47929|LEG7_HUMAN	2	FALSE	19	39261611	39264132
MTDH	0.334533477975832	0.373658483310965	0.354095980643398	0.0500967874003884	0.16550494207832	FALSE	tr|E5RJU9|E5RJU9_HUMAN	6	FALSE	8	98656407	98740998
DOCK4	0.331371165920935	0.370396804521839	0.350883985221387	0.0515987023243125	0.169213391445907	FALSE	sp|Q8N1I0|DOCK4_HUMAN	7	FALSE	7	111366166	111846466
RPL12	0.252160824962541	0.446145387052901	0.349153106007721	0.0597772555001282	0.182607232555186	FALSE	sp|P30050|RL12_HUMAN	2	FALSE	9	130209953	130213684
PFKFB3	0.21347196783638	0.476902885383705	0.345187426610042	0.0686348537177374	0.199682911903827	FALSE	tr|Q5W015|Q5W015_HUMAN	8	FALSE	10	6186881	6277495
CXCL6	0.0514613808504158	0.619231873110323	0.335346626980369	0.130414193943708	0.298280669225096	FALSE	sp|P80162|CXCL6_HUMAN	4	FALSE	4	74702214	74714781
GARS1	0.171647596572019	0.476980354637149	0.324313975604584	0.0880478619001402	0.228973368173988	FALSE	sp|P41250|GARS_HUMAN	2	FALSE	7	30634181	30673649
IGHV7-81	-0.145463397975039	0.790812671004105	0.322674636514533	0.248471481811233	0.434882928921935	FALSE	tr|A0A0B4J1V7|A0A0B4J1V7_HUMAN	2	FALSE	14	107282792	107283280
HNRNPH1	0.0615956077670994	0.574624953824294	0.318110280795697	0.133885246608075	0.302362554214781	FALSE	tr|E9PCY7|E9PCY7_HUMAN	4	FALSE	5	179041179	179061785
ZYX	0.317114776237506	0.315637293032644	0.316376034635075	0.0707396862798309	0.199682911903827	FALSE	tr|H0Y2Y8|H0Y2Y8_HUMAN	3	FALSE	7	143078173	143088204
RSRC2	0.447916337428047	0.184651199713532	0.316283768570789	0.0883036307756186	0.228973368173988	FALSE	sp|Q7L4I2|RSRC2_HUMAN	5	FALSE	12	122989190	123011547
DAP	0.328213709396305	0.288859020466699	0.308536364931502	0.0765635709031845	0.210212394047213	FALSE	sp|P51397|DAP1_HUMAN	2	FALSE	5	10679342	10761384
TMA7	0.175993504983847	0.43896156841145	0.307477536697648	0.0953548263484507	0.238922767142747	FALSE	sp|Q9Y2S6|TMA7_HUMAN	6	FALSE	3	48481667	48485616
CCT6A	0.364402571876688	0.223972781291863	0.294187676584275	0.0929351011629176	0.236851743535207	FALSE	sp|P40227-2|TCPZ_HUMAN	6	FALSE	7	56119323	56131682
MESD	0.368128791316103	0.195351897541844	0.281740344428973	0.107463628056401	0.261905891328714	FALSE	sp|Q14696|MESD_HUMAN	6	FALSE	15	81239667	81282235
HSPD1	0.0689277560668913	0.488553910415199	0.278740833241045	0.154848385111451	0.331249523036163	FALSE	sp|P10809|CH60_HUMAN	5	FALSE	2	198351305	198381461
CAPN2	0.0488971630763793	0.499735563815857	0.274316363446118	0.168296770917994	0.345900275711638	FALSE	sp|P17655|CAN2_HUMAN	2	FALSE	1	223889295	223963720
PRMT5	0.125614713562637	0.421764347264773	0.273689530413705	0.134232703440643	0.302362554214781	FALSE	sp|O14744-2|ANM5_HUMAN	8	FALSE	14	23389720	23398794
EIF5B	0.121245093890156	0.42451965242233	0.272882373156243	0.136517728399253	0.30462057080559	FALSE	sp|O60841|IF2P_HUMAN	10	FALSE	2	99953816	100017789
TPM4	0.418851838381098	0.119884519191441	0.269368178786269	0.139872016608605	0.307305021711516	FALSE	sp|P67936-2|TPM4_HUMAN	2	FALSE	19	16177831	16213813
SPAG9	0.596750677326053	-0.0640249273106761	0.266362875007688	0.241750093616822	0.434882928921935	FALSE	sp|O60271-5|JIP4_HUMAN	2	FALSE	17	49039535	49198226
TLN1	0.271676971046194	0.26008835058871	0.265882660817452	0.114113978282488	0.272660525892141	FALSE	sp|Q9Y490|TLN1_HUMAN	3	FALSE	9	35696945	35732392
CLCC1	0.188670501823871	0.331251110146294	0.259960805985082	0.127899987741436	0.297101013191045	FALSE	sp|Q96S66-3|CLCC1_HUMAN	3	FALSE	1	109472130	109506111
RPL22L1	0.113358963317356	0.382116311317127	0.247737637317241	0.162337536954167	0.339292288417831	FALSE	tr|C9JYQ9|C9JYQ9_HUMAN	2	FALSE	3	170582664	170588272
LBR	0.138461253616097	0.349443343783026	0.243952298699561	0.157533485694648	0.334571117237204	FALSE	tr|C9JXK0|C9JXK0_HUMAN	2	FALSE	1	225589204	225616627
ACTB	0.169595153290679	0.316666267004344	0.243130710147512	0.149996137334138	0.323180083338287	FALSE	sp|P60709|ACTB_HUMAN	9	FALSE	7	5566782	5603415
RUVBL2	0.236958282605478	0.243925582886089	0.240441932745783	0.145274192901935	0.316059951386649	FALSE	sp|Q9Y230|RUVB2_HUMAN	2	FALSE	19	49496705	49519252
PDAP1	-0.0496023975244135	0.518115913085612	0.234256757780599	0.265510835203661	0.457211708497424	FALSE	sp|Q13442|HAP28_HUMAN	2	FALSE	7	98989671	99006452
TAB1	0.472869914469861	-0.00755004232633993	0.23265993607176	0.240613446500982	0.434882928921935	FALSE	sp|Q15750-2|TAB1_HUMAN	2	FALSE	22	39795746	39833065
ZC3H18	0.115792371891917	0.342514629119172	0.229153500505545	0.182653609255117	0.363676382713314	FALSE	tr|H3BRH3|H3BRH3_HUMAN	3	FALSE	16	88636789	88698374
ATP6V1E1	0.22620460996588	0.228525003574529	0.227364806770204	0.164407284840257	0.341049530412812	FALSE	sp|P36543-3|VATE1_HUMAN	2	FALSE	22	18074902	18111584
AFF4	0.183323959486948	0.258299956441988	0.220811957964468	0.177343448275253	0.358685218895109	FALSE	sp|Q9UHB7|AFF4_HUMAN	2	FALSE	5	132211071	132299326
ITGA2	0.16217724660585	0.262116111855725	0.212146679230787	0.194250158234573	0.381654495914623	FALSE	sp|P17301|ITA2_HUMAN	2	FALSE	5	52285156	52390609
VCP	0.079398775586192	0.341110055738323	0.210254415662257	0.223016451744435	0.424203791822536	FALSE	sp|P55072|TERA_HUMAN	11	FALSE	9	35056061	35073246
EWSR1	-0.00963465224189619	0.425094237325933	0.207729792542018	0.274361996021028	0.467043703150299	FALSE	sp|Q01844-6|EWS_HUMAN	4	FALSE	22	29663998	29696515
ATP5IF1	-0.0886635758360441	0.502535626073957	0.206936025118956	0.327392283359234	0.532908607219776	FALSE	sp|Q9UII2|ATIF1_HUMAN	7	FALSE	1	28562602	28564616
RPS10	0.364329835443684	0.0470665607913574	0.205698198117521	0.245160203218078	0.434882928921935	FALSE	sp|P46783|RS10_HUMAN	4	FALSE	6	34385231	34393902
RUVBL1	0.0577038112834707	0.350715038664141	0.204209424973806	0.242147031983857	0.434882928921935	FALSE	sp|Q9Y265|RUVB1_HUMAN	2	FALSE	3	127783621	127872757
TCP1	0.214864250165142	0.193085927139311	0.203975088652226	0.205064278311127	0.397646383159837	FALSE	tr|E7ERF2|E7ERF2_HUMAN	3	FALSE	6	160199530	160210781
HSPA8	0.0637228942216268	0.335106397171508	0.199414645696567	0.246915628400712	0.434882928921935	FALSE	tr|E9PKE3|E9PKE3_HUMAN	7	FALSE	11	122928197	122933938
FUS	-0.0803121523533932	0.474820249087255	0.197254048366931	0.336326000140714	0.543483319067966	FALSE	sp|P35637-2|FUS_HUMAN	4	FALSE	16	31191431	31203127
RPS3	0.167760552096549	0.215240654219635	0.191500603158092	0.231141856526809	0.434882928921935	FALSE	tr|E9PL09|E9PL09_HUMAN	4	FALSE	11	75110530	75133324
GTF2I	0.111544725211136	0.271080956326596	0.191312840768866	0.242643414291097	0.434882928921935	FALSE	sp|P78347-2|GTF2I_HUMAN	8	FALSE	7	74071994	74175026
DDX3X	0.13116444653765	0.249316715419905	0.190240580978777	0.239516768500849	0.434882928921935	FALSE	tr|A0A2R8Y5G6|A0A2R8Y5G6_HUMAN	12	FALSE	X	41192651	41223725
TRIM21	0.131678105357889	0.24141495428584	0.186546529821864	0.246732337830863	0.434882928921935	FALSE	sp|P19474|RO52_HUMAN	9	FALSE	11	4406127	4414926
IKBIP	0.239020186809508	0.131313783012587	0.185166984911047	0.249618900905864	0.434882928921935	FALSE	sp|Q70UQ0-4|IKIP_HUMAN	3	FALSE	12	99007183	99038891
CHMP1A	0.201683021541371	0.168559061605265	0.185121041573318	0.244540282011946	0.434882928921935	FALSE	tr|F8VUA2|F8VUA2_HUMAN	2	FALSE	16	89710839	89724253
FLNB	0.0989877569315603	0.270604489697742	0.184796123314651	0.259058363042488	0.44782957332151	FALSE	sp|O75369-2|FLNB_HUMAN	5	FALSE	3	57994127	58157982
EEF1A1	0.0150977388969125	0.340446421926707	0.17777208041181	0.309978783608206	0.512039027737999	FALSE	sp|P68104|EF1A1_HUMAN	15	FALSE	6	74225473	74233520
ACAP2	-0.000551159271164892	0.351250841308691	0.175349841018763	0.323451005464896	0.528421789147778	FALSE	sp|Q15057|ACAP2_HUMAN	11	FALSE	3	194995465	195163807
ELMO2	-0.0219423794634324	0.362644906403791	0.170351263470179	0.345941096875015	0.545193389421402	FALSE	sp|Q96JJ3-3|ELMO2_HUMAN	6	FALSE	20	44994688	45061704
CIRBP	-0.0134520091051122	0.351810552680075	0.169179271787481	0.343234835325415	0.545193389421402	FALSE	sp|Q14011|CIRBP_HUMAN	5	FALSE	19	1259384	1274879
KIF5B	0.242540116587197	0.0867586549690031	0.1646493857781	0.306374575901195	0.509862167357958	FALSE	sp|P33176|KINH_HUMAN	12	FALSE	10	32297938	32345359
HSP90B1	0.0981439073286943	0.227383398723017	0.162763653025856	0.307631772481234	0.510051191548813	FALSE	sp|P14625|ENPL_HUMAN	18	FALSE	12	104323885	104347423
EIF4G2	0.152660812996356	0.162415836586305	0.15753832479133	0.313384907446111	0.515755235132714	FALSE	tr|H0Y3P2|H0Y3P2_HUMAN	2	FALSE	11	10818597	10830657
HMGN4	0.283239431651054	0.0243140416657539	0.153776736658404	0.357066637962708	0.554884043663303	FALSE	sp|O00479|HMGN4_HUMAN	4	FALSE	6	26538633	26546482
TAOK1	0.079816212409785	0.221575750779696	0.15069598159474	0.343385415170146	0.545193389421402	FALSE	sp|Q7L7X3-3|TAOK1_HUMAN	6	FALSE	17	27717482	27878922
PDIA3	0.15826087096324	0.142907873671504	0.150584372317372	0.333396793790439	0.540708981929221	FALSE	sp|P30101|PDIA3_HUMAN	7	FALSE	15	44038590	44065477
NDUFV3	0.111699152778645	0.181824730449929	0.146761941614287	0.34727524663273	0.545368873233089	FALSE	sp|P56181-2|NDUV3_HUMAN	3	FALSE	21	44299754	44333414
EIF5	0.184413120716133	0.101640670530507	0.14302689562332	0.359738393096973	0.555951821476398	FALSE	sp|P55010|IF5_HUMAN	2	FALSE	14	103799881	103811362
HSPB1	0.150555683669818	0.132955284372901	0.141755484021359	0.360246808086724	0.555951821476398	FALSE	sp|P04792|HSPB1_HUMAN	5	FALSE	7	75931861	75933612
SRRT	0.0265883750515492	0.24728739000378	0.136937882527665	0.399889227267647	0.600507055088789	FALSE	sp|Q9BXP5-4|SRRT_HUMAN	4	FALSE	7	100472733	100486285
TGM2	0.291750909905129	-0.0288341442343203	0.131458382835404	0.441737041848728	0.634718871696747	FALSE	sp|P21980|TGM2_HUMAN	4	FALSE	20	36756863	36794980
RPS18	0.0897146075769939	0.170394506471478	0.130054557024236	0.401669636475966	0.601156570027789	FALSE	sp|P62269|RS18_HUMAN	5	FALSE	6	33239787	33244287
CCDC50	-0.00900314289495086	0.267179596493186	0.129088226799118	0.438283365048061	0.632603174147039	FALSE	sp|Q8IVM0|CCD50_HUMAN	11	FALSE	3	191046866	191116459
NAMPT	0.0579690463467308	0.198880189605518	0.128424617976124	0.414040241565143	0.613494842983567	FALSE	sp|P43490|NAMPT_HUMAN	5	FALSE	7	105888731	105926772
RPL38	0.0360386586044363	0.216519425545439	0.126279042074938	0.427679517956699	0.623349885649306	FALSE	sp|P63173|RL38_HUMAN	3	FALSE	17	72199721	72206794
PPIB	-0.0713748703049575	0.322938579711632	0.125781854703337	0.481084456976181	0.660195900958083	FALSE	sp|P23284|PPIB_HUMAN	19	FALSE	15	64448011	64455404
TXNDC5	0.0789353641604755	0.164387652708257	0.121661508434366	0.431289905884925	0.626564488679728	FALSE	sp|Q8NBS9-2|TXND5_HUMAN	2	FALSE	6	7881483	8026646
FOCAD	0.277964891127791	-0.0381060459978606	0.119929422564965	0.47963631714857	0.660195900958083	FALSE	tr|S4R400|S4R400_HUMAN	3	FALSE	9	20658308	20995954
PSMD2	-0.0990655461386858	0.338436423653274	0.119685438757294	0.514064765973249	0.690580980795389	FALSE	sp|Q13200-3|PSMD2_HUMAN	5	FALSE	3	184016497	184026842
CPSF6	-0.0510615481967385	0.287638198229065	0.118288325016163	0.491272720121794	0.67005392408049	FALSE	sp|Q16630|CPSF6_HUMAN	10	FALSE	12	69633317	69668138
PSMB5	0.204677377497799	0.0315890892701809	0.11813323338399	0.455213318734225	0.64248462074514	FALSE	sp|P28074|PSB5_HUMAN	2	FALSE	14	23485752	23504439
HMGB2	0.0408658126141219	0.194237227978359	0.11755152029624	0.454219199331156	0.64248462074514	FALSE	sp|P26583|HMGB2_HUMAN	3	FALSE	4	174252846	174256276
PHLDB1	0.196121886623065	0.0346976207480907	0.115409753685578	0.463288646966271	0.649769611782884	FALSE	sp|Q86UU1-2|PHLB1_HUMAN	7	FALSE	11	118477155	118528741
MAP4	-0.00793415271592224	0.226902392522973	0.109484119903525	0.498657896326732	0.678053115127203	FALSE	sp|P27816-2|MAP4_HUMAN	6	FALSE	3	47892182	48130769
CANX	0.0725406474383092	0.144119599188812	0.108330123313561	0.479786139988888	0.660195900958083	FALSE	sp|P27824|CALX_HUMAN	10	FALSE	5	179105629	179157926
WBP11	-0.0685226982207396	0.273497904443555	0.102487603111408	0.549569773691577	0.73131281029374	FALSE	sp|Q9Y2W2|WBP11_HUMAN	2	FALSE	12	14939410	14956474
SPATS2L	0.040843745910319	0.162389356520851	0.101616551215585	0.510847098873354	0.690417594234897	FALSE	sp|Q9NUQ6-2|SPS2L_HUMAN	2	FALSE	2	201170604	201346986
CCT5	0.0643461483449528	0.138481845506067	0.10141399692551	0.507238746160259	0.68762456166406	FALSE	sp|P48643|TCPE_HUMAN	9	FALSE	5	10250033	10266524
RPL31	-0.0708256960230358	0.261269435420036	0.0952218696985001	0.575017409571231	0.745516757758049	FALSE	sp|P62899|RL31_HUMAN	3	FALSE	2	101618177	101640494
SLC25A5	-0.0362717047604129	0.218358863791345	0.091043579515466	0.574930520822884	0.745516757758049	FALSE	sp|P05141|ADT2_HUMAN	6	FALSE	X	118602363	118605282
MAGED2	-0.0440126950293696	0.22227004951641	0.0891286772435202	0.58505892096854	0.754151094658869	FALSE	sp|Q9UNF1|MAGD2_HUMAN	7	FALSE	X	54834032	54842445
