gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
IGLV2-18	4.35538798922002	4.00169458118244	4.17854128520123	1.48572678668035e-08	1.49829832102918e-06	TRUE	sp|A0A075B6J9|LV218_HUMAN	3	FALSE	22	23077095	23077584
IGLV2-8	4.35538798922002	4.00169458118244	4.17854128520123	1.48572678668035e-08	1.49829832102918e-06	TRUE	sp|P01709|LV208_HUMAN	3	FALSE	22	23165315	23165783
SERPINA1	2.64235400152222	2.53398033720748	2.58816716936485	2.26865441569982e-08	1.85887871186404e-06	TRUE	sp|P01009|A1AT_HUMAN	3	FALSE	14	94843084	94857030
A2M	2.32247104408609	2.26504409222249	2.29375756815429	3.45016623287742e-08	2.66068701841312e-06	TRUE	sp|P01023|A2MG_HUMAN	7	FALSE	12	9220260	9268825
ITIH2	2.09272525700775	1.98494844559304	2.03883685130039	9.11764559781846e-08	6.29117546249474e-06	TRUE	sp|P19823|ITIH2_HUMAN	3	FALSE	10	7745232	7791483
HBB	2.07980458233422	1.98254517447655	2.03117487840538	8.68399383495935e-08	6.29117546249474e-06	TRUE	sp|P68871|HBB_HUMAN	2	FALSE	11	5246694	5250625
GTF2I	1.75517125423392	1.80204618153332	1.77860871788362	1.46638068062783e-07	9.61212536151541e-06	TRUE	sp|P78347|GTF2I_HUMAN	4	FALSE	7	74071994	74175026
OBSL1	1.99223798187952	1.54831040846375	1.77027419517163	5.31078067025491e-06	7.80800904714109e-05	TRUE	A6NN50|A6NN50_HUMAN	2	FALSE	2	220415451	220436581
WDR11	1.71082295605778	1.74239000933324	1.72660648269551	1.66902645270411e-07	1.04194937118814e-05	TRUE	sp|Q9BZH6|WDR11_HUMAN	7	FALSE	10	122610687	122669036
PCMT1	1.68411783649939	1.74461203965521	1.7143649380773	1.9152219499661e-07	1.14129817109343e-05	TRUE	sp|P22061-2|PIMT_HUMAN	3	FALSE	6	150070579	150132556
TRIP12	1.65186718540129	1.7432224254508	1.69754480542604	2.38457290154707e-07	1.20237502843393e-05	TRUE	sp|Q14669-4|TRIPC_HUMAN	5	FALSE	2	230628554	230787955
CALD1	1.6398986656464	1.70847173828051	1.67418520196345	2.28167546173109e-07	1.20237502843393e-05	TRUE	sp|Q05682-3|CALD1_HUMAN	7	FALSE	7	134429003	134655479
ALYREF	1.65753563174604	1.61438008175228	1.63595785674916	2.35934131762939e-07	1.20237502843393e-05	TRUE	sp|Q86V81|THOC4_HUMAN	2	FALSE	17	79845713	79849462
CDC27	1.56835167127345	1.62063947796722	1.59449557462033	2.82766184979208e-07	1.34017042527952e-05	TRUE	sp|P30260|CDC27_HUMAN	2	FALSE	17	45195069	45266788
PRSS1	1.44198814222211	1.66160645248787	1.55179729735499	1.20599084788888e-06	3.59330454905074e-05	TRUE	E7EQ64|E7EQ64_HUMAN	5	FALSE	7	142457319	142460923
PRUNE2	1.5001035879919	1.5160762495732	1.50808991878255	3.57438759435467e-07	1.56200737873299e-05	TRUE	sp|Q8WUY3|PRUN2_HUMAN	3	FALSE	9	79226292	79521003
TFG	1.43935717847426	1.51979464440421	1.47957591143923	4.98237373365488e-07	2.00030151743467e-05	TRUE	sp|Q92734-2|TFG_HUMAN	31	FALSE	3	100428205	100467810
ADAMTS1	1.38186850503437	1.40142244235982	1.39164547369709	5.7325615151462e-07	2.08760781843241e-05	TRUE	sp|Q9UHI8|ATS1_HUMAN	4	FALSE	21	28208066	28217728
RPL39	1.23110345812055	1.30599475879682	1.26854910845869	1.18258293297622e-06	3.59330454905074e-05	TRUE	sp|P62891|RL39_HUMAN	2	FALSE	X	118920467	118925606
RPL39P5	1.23110345812055	1.30599475879682	1.26854910845869	1.18258293297622e-06	3.59330454905074e-05	TRUE	sp|Q59GN2|R39L5_HUMAN	2	FALSE	3	134070581	134070985
LTBP3	1.12443155034043	1.25931281816269	1.19187218425156	2.5399222768924e-06	5.06988040854904e-05	TRUE	sp|Q9NS15-2|LTBP3_HUMAN	2	FALSE	11	65306276	65326401
HNRNPL	1.13545391362765	1.24326264539687	1.18935827951226	2.09803882427416e-06	4.58421483103905e-05	TRUE	sp|P14866|HNRPL_HUMAN	10	FALSE	19	39327028	39342987
KIF1B	1.46737445558854	0.876216796092507	1.17179562584052	0.000187809634874734	0.000703481232345076	TRUE	sp|O60333-3|KIF1B_HUMAN	3	FALSE	1	10270863	10441661
IGHV3OR16-9	1.16477278688574	1.15543305496152	1.16010292092363	1.63058867767021e-06	4.03339954042576e-05	TRUE	A0A0B4J2B5|A0A0B4J2B5_HUMAN	3	FALSE	16	32077386	32077679
RRAD	1.20285666520119	1.07333686769226	1.13809676644673	3.17752647776124e-06	5.34068873377563e-05	TRUE	sp|P55042|RAD_HUMAN	2	FALSE	16	66955582	66959547
PPFIA1	0.913519539662854	1.30899988931246	1.11125971448766	4.77478100468276e-05	0.00027945258469371	TRUE	H0YDW2|H0YDW2_HUMAN	2	FALSE	11	70116806	70230509
TRIM21	1.02183876200372	1.15765720871737	1.08974798536054	4.29089356602251e-06	6.69685888697085e-05	TRUE	sp|P19474-2|RO52_HUMAN	3	FALSE	11	4406127	4414926
ITIH4	1.1061208040635	1.03770619177327	1.07191349791838	3.03515206784367e-06	5.34068873377563e-05	TRUE	sp|Q14624|ITIH4_HUMAN	2	FALSE	3	52846991	52865495
DERA	1.19019494722202	0.942835604304371	1.0665152757632	1.3831444352694e-05	0.000137371390502893	TRUE	sp|Q9Y315|DEOC_HUMAN	4	FALSE	12	16064106	16190220
SHMT2	1.17356277166319	0.902980711353116	1.03827174150815	2.03856617444881e-05	0.000168606620727266	TRUE	sp|P34897|GLYM_HUMAN	3	FALSE	12	57623110	57628718
MMP1	1.0187242163019	1.05382120294264	1.03627270962227	3.26503164402222e-06	5.41829934849763e-05	TRUE	sp|P03956|MMP1_HUMAN	4	FALSE	11	102660651	102668891
ZNFX1	1.23127354210382	0.831756019156426	1.03151478063012	7.5238671803056e-05	0.000375691347516795	TRUE	sp|Q9P2E3|ZNFX1_HUMAN	4	FALSE	20	47854483	47894963
AGO2	0.963631145481411	1.06866595036521	1.01614854792331	5.10442656968845e-06	7.66354019863116e-05	TRUE	sp|Q9UKV8|AGO2_HUMAN	8	FALSE	8	141541264	141645718
MAML2	0.984872309064176	1.01536946298544	1.00012088602481	3.96340128910377e-06	6.26026396387354e-05	TRUE	sp|Q8IZL2|MAML2_HUMAN	6	FALSE	11	95709762	96076344
ANKRD28	0.90980109729006	1.06875344269443	0.989277269992245	9.09096075113716e-06	0.000107795508118583	TRUE	sp|O15084-2|ANR28_HUMAN	2	FALSE	3	15708743	15901278
RPL37A	0.764040890942102	1.19058047995172	0.977310685446911	0.000130117114424498	0.000538118413282387	TRUE	sp|P61513|RL37A_HUMAN	6	FALSE	2	217362912	217443903
CAST	0.932384045127993	1.00587216298567	0.969128104056831	5.56132003654655e-06	7.80800904714109e-05	TRUE	D6RGF7|D6RGF7_HUMAN	2	FALSE	5	95860971	96115299
HSP90B1	0.96944705466602	0.940868536470553	0.955157795568287	5.14410020960749e-06	7.66354019863116e-05	TRUE	sp|P14625|ENPL_HUMAN	13	FALSE	12	104323885	104347423
LGALS3BP	0.872131885944661	0.949985901337907	0.911058893641284	8.10994938536782e-06	9.93658284506282e-05	TRUE	sp|Q08380|LG3BP_HUMAN	15	FALSE	17	76967320	76976191
HNRNPC	0.904643803814253	0.88650283257067	0.895573318192461	7.317035482195e-06	9.3132364244249e-05	TRUE	G3V4C1|G3V4C1_HUMAN	6	FALSE	14	21677295	21737653
FN1	0.8348370581982	0.927405222620539	0.881121140409369	1.06764702705547e-05	0.000114452124835291	TRUE	sp|P02751-3|FINC_HUMAN	122	FALSE	2	216225163	216300895
FN1	0.8348370581982	0.927405222620539	0.881121140409369	1.06764702705547e-05	0.000114452124835291	TRUE	sp|P02751.4|!FINC_HUMAN	122	FALSE	2	216225163	216300895
FN1	0.8348370581982	0.927405222620539	0.881121140409369	1.06764702705547e-05	0.000114452124835291	TRUE	sp|P02751|FINC_HUMAN	122	FALSE	2	216225163	216300895
RPL18A	0.873492553462896	0.876106497482287	0.874799525472591	8.27344712245352e-06	0.000100430455347561	TRUE	sp|Q02543|RL18A_HUMAN	5	FALSE	19	17970685	17974962
RPL10	0.903806180432404	0.834293587883259	0.869049884157831	1.01912934629925e-05	0.000114452124835291	TRUE	F8W7C6|F8W7C6_HUMAN	3	FALSE	X	153618315	153637504
RASSF8	0.849255538429667	0.88288383303184	0.866069685730753	9.12685080180218e-06	0.000107795508118583	TRUE	sp|Q8NHQ8|RASF8_HUMAN	2	FALSE	12	26111962	26232825
RICTOR	0.885218521183209	0.832288374505072	0.85875344784414	1.0167412094074e-05	0.000114452124835291	TRUE	sp|Q6R327|RICTR_HUMAN	9	FALSE	5	38938021	39074510
IGHV3-66	0.96740607029739	0.747700114323997	0.857553092310693	3.62022980753833e-05	0.000234956498895185	TRUE	sp|A0A0C4DH42|HV366_HUMAN	2	FALSE	14	107131031	107131481
LUC7L3	0.995156378206815	0.715921601727866	0.85553898996734	6.62300489471992e-05	0.000343192071817305	TRUE	sp|O95232|LC7L3_HUMAN	2	FALSE	17	48796905	48833574
RPL35A	0.803334534054805	0.896063865425134	0.849699199739969	1.31509114359882e-05	0.000133404029409253	TRUE	sp|P18077|RL35A_HUMAN	9	FALSE	3	197676858	197683481
TRIP6	0.919159956025055	0.758500744207851	0.838830350116453	2.36332315868315e-05	0.000179093448614659	TRUE	sp|Q15654|TRIP6_HUMAN	7	FALSE	7	100464760	100471076
LOXL4	0.810892332550967	0.846542810188904	0.828717571369935	1.18039574825705e-05	0.000122817367140079	TRUE	sp|Q96JB6|LOXL4_HUMAN	3	FALSE	10	100007447	100028007
PYM1	0.847355270866878	0.751223266252516	0.799289268559697	1.90267419507015e-05	0.000160464477477363	TRUE	sp|Q9BRP8|PYM1_HUMAN	7	FALSE	12	56295197	56326402
PKM	0.728559461728469	0.867823151836451	0.79819130678246	2.61604650622486e-05	0.000192676234250606	TRUE	sp|P14618|KPYM_HUMAN	10	FALSE	15	72491370	72524164
TAF15	0.694688816653301	0.887906153026286	0.791297484839793	4.41666719587662e-05	0.000265727217658759	TRUE	sp|Q92804-2|RBP56_HUMAN	2	FALSE	17	34136459	34191619
FUS	0.840374943915698	0.739314613499975	0.789844778707836	2.10032483663755e-05	0.000168927966922198	TRUE	H3BPE7|H3BPE7_HUMAN	7	FALSE	16	31191431	31203127
CAPN1	0.696945910290875	0.878776250311429	0.787861080301152	4.07229407432421e-05	0.000254253450636473	TRUE	sp|P07384|CAN1_HUMAN	2	FALSE	11	64948037	64979477
TRIM32	0.741216883891415	0.804920492958811	0.773068688425113	1.93453572999515e-05	0.00016153989439641	TRUE	sp|Q13049|TRI32_HUMAN	14	FALSE	9	119449581	119463579
RPL29	0.623905953911269	0.904514162746551	0.76421005832891	0.000125681715289882	0.00052584593799964	TRUE	sp|P47914|RL29_HUMAN	6	FALSE	3	52027616	52029958
IFIT5	0.848115744095701	0.659839230422158	0.753977487258929	5.53216244396136e-05	0.000307316312035311	TRUE	sp|Q13325|IFIT5_HUMAN	2	FALSE	10	91174343	91180758
FOXO3	1.34363534039673	0.164303719666094	0.753969530031412	0.0289126804181078	0.0421161378090437	TRUE	sp|O43524-2|FOXO3_HUMAN	3	FALSE	6	108881038	109005977
HSPG2	0.69076913833166	0.792328143950606	0.741548641141133	3.01283883784376e-05	0.000212356543893181	TRUE	sp|P98160|PGBM_HUMAN	49	FALSE	1	22148738	22263790
RRP12	0.67279501637956	0.805629925657421	0.73921247101849	3.83618246295115e-05	0.000245328546777022	TRUE	sp|Q5JTH9-3|RRP12_HUMAN	3	FALSE	10	99116115	99161127
NID2	0.735820737314697	0.74227117067014	0.739045953992418	2.16830175149373e-05	0.000172281430073229	TRUE	sp|Q14112|NID2_HUMAN	2	FALSE	14	52471521	52535712
RPL13	0.698165580495242	0.777842011059658	0.73800379577745	2.72048256831568e-05	0.000198141813725659	TRUE	sp|P26373|RL13_HUMAN	11	FALSE	16	89627065	89630950
UGP2	0.837937901886018	0.634376960413967	0.736157431149992	7.29715777630291e-05	0.00036893444079934	TRUE	sp|Q16851|UGPA_HUMAN	15	FALSE	2	64068074	64118696
AGAP1	0.753735217192769	0.717402186723206	0.735568701957988	2.3314827204816e-05	0.000179093448614659	TRUE	sp|Q9UPQ3-3|AGAP1_HUMAN	2	FALSE	2	236402733	237040444
RPL22L1	1.4262465435506	0.00482610670174211	0.715536325126171	0.063458709941458	0.0852749591762366	TRUE	H0Y8C2|H0Y8C2_HUMAN	4	FALSE	3	170582664	170588272
CAVIN3	0.667946841592805	0.756833969649662	0.712390405621233	3.49627606317609e-05	0.000230332558734867	TRUE	E9PIE3|E9PIE3_HUMAN	3	FALSE	11	6340176	6341740
RPL8	0.662348659977987	0.760014516086805	0.711181588032396	3.72182790430157e-05	0.000240360412932973	TRUE	sp|P62917|RL8_HUMAN	16	FALSE	8	146015150	146017972
TNRC6B	0.623148449569804	0.797834302982029	0.710491376275916	6.81530291416699e-05	0.000349144199299271	TRUE	sp|Q9UPQ9-1|TNR6B_HUMAN	16	FALSE	22	40440821	40731812
RPL30	0.696227098080552	0.722372251481552	0.709299674781052	2.80073524567827e-05	0.000201745269620011	TRUE	sp|P62888|RL30_HUMAN	3	FALSE	8	99037079	99058697
DSP	0.66803977588792	0.693711264618361	0.68087552025314	3.52586657693283e-05	0.000231120554117947	TRUE	sp|P15924|DESP_HUMAN	138	FALSE	6	7541808	7586950
RPL36	0.664008040352897	0.69515549210621	0.679581766229553	3.60354027434503e-05	0.000234956498895185	TRUE	sp|Q9Y3U8|RL36_HUMAN	4	FALSE	19	5674958	5691887
RPL13A	0.695260747301379	0.657826067644965	0.676543407473172	3.75254955361655e-05	0.000241156493372123	TRUE	sp|P40429|RL13A_HUMAN	12	FALSE	19	49990811	49995565
GBE1	0.700583045369509	0.648069880453406	0.674326462911457	4.00816401656851e-05	0.000253850387716006	TRUE	sp|Q04446|GLGB_HUMAN	6	FALSE	3	81538850	81811312
MTMR1	0.567225767913346	0.765826207086828	0.666525987500087	0.000120920274624483	0.000514696363742525	TRUE	F8WA39|F8WA39_HUMAN	5	FALSE	X	149861435	149933576
RPL7A	0.583958472798692	0.744501752844322	0.664230112821507	8.76258531319224e-05	0.000423696671669425	TRUE	sp|P62424|RL7A_HUMAN	15	FALSE	9	136215069	136218281
ZC3H4	0.441403917659027	0.872246096720566	0.656825007189796	0.00112928912272086	0.00280929419333405	TRUE	sp|Q9UPT8|ZC3H4_HUMAN	6	FALSE	19	47567444	47617009
RBMS2	0.716146756737086	0.596516655161409	0.656331705949247	6.7719343696061e-05	0.000349144199299271	TRUE	sp|Q15434|RBMS2_HUMAN	3	FALSE	12	56915713	56984745
RPS23	0.604011684935429	0.699538862516256	0.651775273725842	5.99576851851528e-05	0.000319294242893804	TRUE	sp|P62266|RS23_HUMAN	6	FALSE	5	81569177	81574396
CREBBP	0.704136258576085	0.597823299625176	0.65097977910063	6.46558624318562e-05	0.000337704524494675	TRUE	sp|Q92793-2|CBP_HUMAN	5	FALSE	16	3775055	3930727
INF2	0.689502359653979	0.593394420860609	0.641448390257294	6.57925521323777e-05	0.000342277920022013	TRUE	sp|Q27J81|INF2_HUMAN	4	FALSE	14	105155943	105185942
RPL18	0.623364762867574	0.648377235405032	0.635870999136303	5.17433829802059e-05	0.000296225218720742	TRUE	J3QQ67|J3QQ67_HUMAN	8	FALSE	19	49118585	49122793
DVL3	0.634161272921563	0.625164986962673	0.629663129942118	5.36219657586817e-05	0.000303010332369102	TRUE	sp|Q92997|DVL3_HUMAN	2	FALSE	3	183873176	183891398
NUDT21	0.60794475805168	0.649811993451813	0.628878375751747	5.72780617566667e-05	0.00031454179768416	TRUE	sp|O43809|CPSF5_HUMAN	8	FALSE	16	56463045	56486111
TGM2	0.627225724476315	0.615448098776216	0.621336911626265	5.78938397544941e-05	0.000314932879328389	TRUE	sp|P21980|TGM2_HUMAN	33	FALSE	20	36756863	36794980
RPL34	0.56598918287402	0.674135873101999	0.620062527988009	8.58469065004277e-05	0.000418383994134055	TRUE	sp|P49207|RL34_HUMAN	6	FALSE	4	109541722	109551568
RPL7	0.628429867529089	0.611095732346218	0.619762799937653	5.90606545733904e-05	0.000317881018541874	TRUE	sp|P18124|RL7_HUMAN	18	FALSE	8	74202506	74208024
SUN2	0.619853699500958	0.616129877573162	0.61799178853706	5.94056823362007e-05	0.000317881018541874	TRUE	sp|Q9UH99-3|SUN2_HUMAN	4	FALSE	22	39130730	39190148
SMARCC1	0.483842901737844	0.751656098222355	0.617749499980099	0.000353764415951657	0.00111755457665692	TRUE	sp|Q92922|SMRC1_HUMAN	2	FALSE	3	47626762	47823596
RPL3	0.57291532141392	0.661894855121698	0.617405088267809	7.80551056360514e-05	0.000383259338909601	TRUE	sp|P39023|RL3_HUMAN	12	FALSE	22	39708887	39716394
KHNYN	0.561841542446206	0.667237777303935	0.61453965987507	8.86018396123715e-05	0.000423696671669425	TRUE	sp|O15037|KHNYN_HUMAN	5	FALSE	14	24898492	24910540
PXDN	0.592468720232674	0.618543534816961	0.605506127524817	6.8177662105731e-05	0.000349144199299271	TRUE	sp|Q92626|PXDN_HUMAN	46	FALSE	2	1635659	1748624
SMARCA4	0.561509670558841	0.637324960341459	0.59941731545015	8.57352322289863e-05	0.000418383994134055	TRUE	sp|P51532-2|SMCA4_HUMAN	3	FALSE	19	11071598	11176071
RPL6	0.510771511766421	0.672911167293201	0.591841339529811	0.000167982133570659	0.000645819874226199	TRUE	sp|Q02878|RL6_HUMAN	19	FALSE	12	112842994	112856642
RPL28	0.597229347909479	0.583585883211274	0.590407615560376	7.7133995044753e-05	0.00038016040414914	TRUE	sp|P46779|RL28_HUMAN	10	FALSE	19	55896713	55914612
TNRC6A	0.521584391179207	0.658941594499979	0.590262992839593	0.000139320974441536	0.000556859138697726	TRUE	sp|Q8NDV7-6|TNR6A_HUMAN	8	FALSE	16	24741016	24838953
SMTN	0.533885193035172	0.643227724010437	0.588556458522804	0.000115551100654148	0.000498314121571015	TRUE	sp|P53814-5|SMTN_HUMAN	2	FALSE	22	31460091	31500743
RPL4	0.556684362731961	0.619547103635878	0.588115733183919	8.97651470360437e-05	0.000424553858687633	TRUE	sp|P36578|RL4_HUMAN	24	FALSE	15	66790355	66816870
RPL14	0.474708871851696	0.701319074571582	0.588013973211639	0.000311714320768138	0.00101152840229463	TRUE	sp|P50914|RL14_HUMAN	9	FALSE	3	40498783	40503861
RRBP1	0.54629989749818	0.624652797636848	0.585476347567514	9.89701349594295e-05	0.00044434879086237	TRUE	sp|Q9P2E9|RRBP1_HUMAN	66	FALSE	20	17594323	17662940
MEX3C	0.693265864528954	0.475602627020375	0.584434245774664	0.000296243771442149	0.000980746425153175	TRUE	sp|Q5U5Q3|MEX3C_HUMAN	3	FALSE	18	48700920	48744674
BCLAF1	0.660293969386156	0.508484427970558	0.584389198678357	0.000165202690525406	0.000637002139055316	TRUE	E9PK91|E9PK91_HUMAN	2	FALSE	6	136578001	136610989
SNRPD3	0.641245768172524	0.52634666112904	0.583796214650782	0.000125504334310193	0.00052584593799964	TRUE	sp|P62318-2|SMD3_HUMAN	2	FALSE	22	24951471	25005947
CCT6A	0.618218338416977	0.547787972114257	0.583003155265617	9.74576170127358e-05	0.000443502332076231	TRUE	sp|P40227|TCPZ_HUMAN	13	FALSE	7	56119323	56131682
GEMIN5	0.518958135888035	0.646096154544573	0.582527145216304	0.000138648024990897	0.000556859138697726	TRUE	sp|Q8TEQ6|GEMI5_HUMAN	2	FALSE	5	154266976	154317769
RPL27	0.55034700490188	0.611048289105383	0.580697647003631	9.54576537355823e-05	0.000438045984354135	TRUE	K7ELC7|K7ELC7_HUMAN	9	FALSE	17	41150290	41154976
NEMF	0.532053853627939	0.628789147294096	0.580421500461017	0.000115137994636105	0.000498171323326514	TRUE	sp|O60524-4|NEMF_HUMAN	3	FALSE	14	50249997	50319921
MOV10	0.584333642304582	0.564780389236684	0.574557015770633	9.03682978709334e-05	0.000424633829780623	TRUE	sp|Q9HCE1|MOV10_HUMAN	14	FALSE	1	113215763	113243368
RPL24	0.550435967840972	0.596866539246587	0.573651253543779	9.69649720707243e-05	0.00044293058670634	TRUE	C9JNW5|C9JNW5_HUMAN	9	FALSE	3	101399935	101405626
RPL32	0.553410472217827	0.592596697042122	0.573003584629974	9.55078366166947e-05	0.000438045984354135	TRUE	sp|P62910|RL32_HUMAN	12	FALSE	3	12875984	12883087
RPL15	0.553753476222422	0.59157086719458	0.572662171708501	9.54746315249299e-05	0.000438045984354135	TRUE	sp|P61313|RL15_HUMAN	2	FALSE	3	23958036	23965183
NKRF	0.65163634650245	0.481411326828944	0.566523836665697	0.000228544915861453	0.000820883245737985	TRUE	sp|O15226|NKRF_HUMAN	2	FALSE	X	118722300	118739858
DHX57	0.751729875592467	0.371964050240692	0.561846962916579	0.00161983795062506	0.0037191025451304	TRUE	H7C109|H7C109_HUMAN	2	FALSE	2	39024871	39103075
ANKZF1	0.496331951519323	0.623645783762502	0.559988867640912	0.000172427196383675	0.000659043890551016	TRUE	B8ZZS4|B8ZZS4_HUMAN	2	FALSE	2	220094479	220101391
MAP1B	0.521295494263189	0.594023828840726	0.557659661551958	0.000125991293279913	0.00052584593799964	TRUE	sp|P46821|MAP1B_HUMAN	37	FALSE	5	71403061	71505395
CAVIN1	0.539640383943681	0.575344714675239	0.55749254930946	0.000110195631040081	0.000484786819777003	TRUE	sp|Q6NZI2|CAVN1_HUMAN	10	FALSE	17	40554470	40575535
HNRNPAB	0.526961563566225	0.582228249064865	0.554594906315545	0.000120546349746169	0.000514696363742525	TRUE	sp|Q99729-3|ROAA_HUMAN	7	FALSE	5	177631508	177638164
CCT4	0.568090492596461	0.537910696690755	0.553000594643608	0.000113791533488664	0.000495616944862585	TRUE	sp|P50991|TCPD_HUMAN	12	FALSE	2	62095224	62115939
RPLP2	0.553535298179025	0.524232303381488	0.538883800780256	0.000131019731010404	0.000540147381618362	TRUE	sp|P05387|RLA2_HUMAN	6	FALSE	11	809647	812880
EWSR1	0.511486510885895	0.562571466251846	0.53702898856887	0.000141801781512052	0.000563339804734242	TRUE	sp|Q01844-5|EWS_HUMAN	8	FALSE	22	29663998	29696515
C3	0.51497444089792	0.554268602826671	0.534621521862296	0.000140158892040712	0.000558505493815723	TRUE	sp|P01024|CO3_HUMAN	23	FALSE	19	6677715	6730573
CKAP4	0.543093836659633	0.520843722276705	0.531968779468169	0.000138915198330438	0.000556859138697726	TRUE	sp|Q07065|CKAP4_HUMAN	39	FALSE	12	106631655	106698057
COL3A1	0.49792136067833	0.565884707324937	0.531903034001634	0.000159871155106802	0.000625645027895576	TRUE	sp|P02461|CO3A1_HUMAN	10	FALSE	2	189839046	189877472
ARL6IP4	0.645185503952163	0.413660881768966	0.529423192860564	0.0005715384290864	0.00163957741910781	TRUE	sp|Q66PJ3-4|AR6P4_HUMAN	2	FALSE	12	123464607	123467456
CCT3	0.59317829920845	0.46018587708183	0.52668208814514	0.00025126978358192	0.000879827789588863	TRUE	sp|P49368-2|TCPG_HUMAN	10	FALSE	1	156278759	156337664
TIA1	0.473072137997804	0.57785489044258	0.525463514220192	0.000209059307112707	0.000759215378461935	TRUE	F8W8I6|F8W8I6_HUMAN	5	FALSE	2	70436576	70475792
RPS27	0.0679476688889906	0.978369960848259	0.523158814868625	0.0449758076044369	0.063062335582264	TRUE	sp|P42677|RS27_HUMAN	2	FALSE	1	153963235	153964626
C4A	0.454757985876427	0.589280204269595	0.522019095073011	0.000266730027288244	0.000915491174603501	TRUE	A0A140TA32|A0A140TA32_HUMAN	2	FALSE	6	31949801	31970458
C4B	0.454757985876427	0.589280204269595	0.522019095073011	0.000266730027288244	0.000915491174603501	TRUE	F5GXS0|F5GXS0_HUMAN	2	FALSE	6	31949801	31970458
C4B_2	0.454757985876427	0.589280204269595	0.522019095073011	0.000266730027288244	0.000915491174603501	TRUE	A0A0G2JL54|A0A0G2JL54_HUMAN	2	FALSE	6 (ALT_REF_LOCI_7)	3282544	3303168
RPL21	0.473197879962392	0.562600071332103	0.517898975647247	0.000206265273174416	0.00075324170788763	TRUE	sp|P46778|RL21_HUMAN	15	FALSE	13	27825446	27830828
LATS1	0.442380438554505	0.584198362541592	0.513289400548048	0.000308952061585271	0.00100505248818434	TRUE	sp|O95835|LATS1_HUMAN	5	FALSE	6	149979289	150039392
FAM98A	0.714299226892585	0.308859386258803	0.511579306575694	0.00318489269874126	0.00625059031145178	TRUE	sp|Q8NCA5-2|FA98A_HUMAN	8	FALSE	2	33808725	33824449
PSPC1	0.42180096165405	0.599586361904993	0.510693661779521	0.000426720003935759	0.0012949766786106	TRUE	sp|Q8WXF1|PSPC1_HUMAN	7	FALSE	13	20248896	20357142
PML	0.58118271249862	0.4292657703812	0.50522424143991	0.000364335459260009	0.00113996130570375	TRUE	sp|P29590-11|PML_HUMAN	4	FALSE	15	74287014	74340153
MARK2	0.525180757917823	0.476712289696419	0.500946523807121	0.000205766502555504	0.00075324170788763	TRUE	sp|Q7KZI7-4|MARK2_HUMAN	5	FALSE	11	63606400	63678491
NSF	0.59472855766117	0.404360063276972	0.499544310469071	0.000535403150417328	0.00155980784488248	TRUE	sp|P46459|NSF_HUMAN	6	FALSE	17	44668035	44834830
RPL31	0.50784571653125	0.489609735002261	0.498727725766755	0.00019677635893201	0.000726686779041875	TRUE	sp|P62899|RL31_HUMAN	9	FALSE	2	101618177	101640494
